seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_13926671||full	0.993	0.340	0.000	0.073	0.067	0.993	dsDNAphage	8771	7	53.300	6.700
k141_22258565||full	0.207	0.727	0.060	0.047	0.220	0.727	NCLDV	4987	0	50.000	0.000
k141_27814897||full	0.787	0.060	0.000	0.000	0.000	0.787	dsDNAphage	16986	1	22.700	18.200
k141_15315702||full	0.200	0.520	0.185	0.013	0.480	0.520	NCLDV	10968	0	25.000	0.000
k141_15315909||full	0.093	0.627	0.055	0.000	0.240	0.627	NCLDV	5880	0	16.700	0.000
k141_31981924||full	0.013	0.660	0.000	0.000	0.027	0.660	NCLDV	7120	0	25.000	0.000
k141_22259694||full	1.000	0.360	0.040	0.073	0.260	1.000	dsDNAphage	10472	2	50.000	0.000
k141_4206267||full	0.573	0.113	0.025	0.060	0.073	0.573	dsDNAphage	6632	0	71.400	14.300
k141_29204537||full	0.047	0.820	0.075	0.020	0.387	0.820	NCLDV	13161	0	12.500	0.000
k141_1428170||full	0.940	0.747	0.035	0.473	0.140	0.940	dsDNAphage	6114	0	20.000	0.000
k141_1428265||full	0.133	0.760	0.185	0.007	0.807	0.807	lavidaviridae	8616	0	16.700	0.000
k141_2818236||full	0.000	0.553	0.000	0.000	0.020	0.553	NCLDV	5877	0	16.700	0.000
k141_12539303||full	1.000	0.233	0.150	0.620	0.600	1.000	dsDNAphage	9607	3	38.900	0.000
k141_1428404||full	0.720	0.067	0.000	0.000	0.000	0.720	dsDNAphage	12726	3	30.800	38.500
k141_1428599||full	1.000	0.247	0.070	0.060	0.093	1.000	dsDNAphage	30663	4	30.400	0.000
k141_2819176||full	0.600	0.953	0.120	0.027	0.433	0.953	NCLDV	6679	0	40.000	0.000
k141_16705909||full	0.067	0.873	0.005	0.000	0.187	0.873	NCLDV	6808	0	25.000	12.500
k141_11151347||full	0.080	0.560	0.010	0.027	0.033	0.560	NCLDV	6155	0	16.700	0.000
k141_12540398||full	0.093	0.553	0.085	0.007	0.367	0.553	NCLDV	6388	0	20.000	0.000
k141_5596232||full	0.627	0.293	0.540	0.147	0.513	0.627	dsDNAphage	5486	0	25.000	0.000
k141_8374532||full	0.373	0.093	0.175	0.107	0.520	0.520	lavidaviridae	5008	0	25.000	0.000
k141_13930812||full	0.993	0.120	0.005	0.020	0.033	0.993	dsDNAphage	16072	1	31.800	4.500
k141_4209395||full	0.633	0.020	0.000	0.000	0.027	0.633	dsDNAphage	6078	1	28.600	14.300
k141_1431029||full	0.987	0.487	0.130	0.400	0.500	0.987	dsDNAphage	5269	1	100.000	0.000
k141_25040658||full	0.140	0.527	0.000	0.013	0.093	0.527	NCLDV	6722	0	33.300	0.000
k141_15320266||full	0.113	0.520	0.000	0.000	0.040	0.520	NCLDV	5396	0	33.300	0.000
k141_4210545||full	0.207	0.440	0.240	0.020	0.533	0.533	lavidaviridae	8258	0	25.000	0.000
k141_27820355||full	0.540	0.507	0.710	0.107	0.760	0.760	lavidaviridae	5323	0	14.300	0.000
k141_5598854||full	0.880	0.247	0.170	0.033	0.273	0.880	dsDNAphage	14893	0	46.700	0.000
k141_18098624||full	0.620	0.887	0.125	0.367	0.793	0.887	NCLDV	4531	0	40.000	0.000
k141_18098725||full	0.400	0.747	0.070	0.080	0.273	0.747	NCLDV	7536	0	60.000	0.000
k141_5599362||full	0.887	0.507	0.290	0.713	0.893	0.893	lavidaviridae	7290	0	75.000	0.000
k141_9765898||full	0.360	0.667	0.000	0.007	0.313	0.667	NCLDV	5568	0	37.500	12.500
k141_25042460||full	0.213	0.773	0.145	0.093	0.733	0.773	NCLDV	5983	0	33.300	0.000
k141_12544407||full	1.000	0.380	0.785	0.940	0.947	1.000	dsDNAphage	5004	1	50.000	0.000
k141_27821877||full	0.520	0.527	0.360	0.820	0.867	0.867	lavidaviridae	5887	0	66.700	0.000
k141_31988422||full	0.187	0.747	0.165	0.020	0.580	0.747	NCLDV	5801	0	20.000	0.000
k141_23655304||full	0.973	0.820	0.560	0.047	0.447	0.973	dsDNAphage	5249	1	14.300	0.000
k141_5601362||full	0.887	0.267	0.300	0.127	0.200	0.887	dsDNAphage	6663	0	18.200	0.000
k141_4213507||full	0.527	0.567	0.175	0.167	0.273	0.567	NCLDV	5252	0	25.000	0.000
k141_30600463||full	0.153	0.787	0.145	0.020	0.300	0.787	NCLDV	5541	0	11.100	0.000
k141_18101503||full	0.453	0.500	0.205	0.320	0.773	0.773	lavidaviridae	4646	0	50.000	0.000
k141_6991085||full	0.520	0.080	0.165	0.073	0.487	0.520	dsDNAphage	5576	0	50.000	0.000
k141_4214097||full	1.000	0.327	0.005	0.033	0.133	1.000	dsDNAphage	45330	4	34.200	3.900
k141_8380043||full	0.507	0.007	0.000	0.000	0.000	0.507	dsDNAphage	10457	2	18.200	27.300
k141_31990688||full	0.107	0.660	0.000	0.000	0.020	0.660	NCLDV	5605	0	66.700	0.000
k141_9768876||full	0.347	0.507	0.100	0.087	0.327	0.507	NCLDV	20930	0	27.800	11.100
k141_30601582||full	0.873	0.073	0.005	0.000	0.027	0.873	dsDNAphage	10192	2	18.200	9.100
k141_5603013||full	0.160	0.800	0.065	0.013	0.127	0.800	NCLDV	5205	0	20.000	0.000
k141_19491365||full	0.927	0.353	0.565	0.887	0.993	0.993	lavidaviridae	5711	0	66.700	0.000
k141_31991606||full	nan	0.527	nan	nan	nan	0.527	NCLDV	4381	0	50.000	0.000
k141_23659022||full	0.860	0.927	0.060	0.093	0.133	0.927	NCLDV	5990	0	12.500	0.000
k141_31992297||full	0.567	0.413	0.100	0.107	0.393	0.567	dsDNAphage	15841	0	33.300	0.000
k141_8381963||full	0.220	0.593	0.280	0.047	0.287	0.593	NCLDV	6335	0	33.300	0.000
k141_16715359||full	0.013	0.567	0.000	0.000	0.000	0.567	NCLDV	9631	0	11.100	0.000
k141_4217517||full	0.553	0.427	0.005	0.013	0.067	0.553	dsDNAphage	5888	0	75.000	25.000
k141_9772089||full	1.000	0.220	0.085	0.553	0.120	1.000	dsDNAphage	14299	1	11.100	0.000
k141_25048765||full	0.487	0.973	0.205	0.193	0.973	0.973	NCLDV	6932	0	25.000	0.000
k141_8383966||full	0.547	0.427	0.115	0.553	0.853	0.853	lavidaviridae	5936	0	75.000	0.000
k141_18106265||full	0.140	0.587	0.000	0.000	0.153	0.587	NCLDV	21972	0	20.000	15.000
k141_30606204||full	0.053	0.067	0.080	0.000	0.600	0.600	lavidaviridae	7209	0	16.700	0.000
k141_26438685||full	0.673	0.020	0.180	0.067	0.180	0.673	dsDNAphage	5525	1	33.300	0.000
k141_31995805||full	1.000	0.153	0.355	0.220	0.367	1.000	dsDNAphage	11347	1	16.700	0.000
k141_6997235||full	0.780	0.267	0.700	0.227	0.787	0.787	lavidaviridae	8276	0	14.300	0.000
k141_25050806||full	0.053	0.820	0.000	0.000	0.033	0.820	NCLDV	5119	0	16.700	0.000
k141_6997538||full	0.340	0.660	0.030	0.000	0.073	0.660	NCLDV	6633	0	25.000	0.000
k141_31996842||full	0.480	0.787	0.005	0.093	0.207	0.787	NCLDV	6381	0	40.000	0.000
k141_5608780||full	0.667	0.200	0.070	0.053	0.453	0.667	dsDNAphage	6127	0	27.300	0.000
k141_30607895||full	0.027	0.500	0.000	0.000	0.000	0.500	NCLDV	8926	0	12.500	0.000
k141_25051620||full	0.740	0.367	0.045	0.007	0.053	0.740	dsDNAphage	10862	2	28.600	28.600
k141_4221631||full	0.107	0.920	0.155	0.000	0.493	0.920	NCLDV	5101	0	20.000	0.000
k141_23664769||full	0.080	0.653	0.030	0.007	0.067	0.653	NCLDV	16653	0	12.500	0.000
k141_11165166||full	0.660	0.140	0.060	0.273	0.233	0.660	dsDNAphage	6411	0	18.200	0.000
k141_22275437||full	0.100	0.573	0.035	0.020	0.087	0.573	NCLDV	4231	0	20.000	0.000
k141_8386970||full	0.800	0.287	0.145	0.233	0.407	0.800	dsDNAphage	5216	0	71.400	0.000
k141_30608688||full	0.840	0.253	0.085	0.027	0.013	0.840	dsDNAphage	9520	0	12.500	6.200
k141_26440908||full	0.927	0.167	0.085	0.173	0.313	0.927	dsDNAphage	5936	0	9.100	0.000
k141_20888273||full	0.113	0.813	0.040	0.000	0.147	0.813	NCLDV	13060	0	12.500	0.000
k141_19499541||full	0.040	0.627	0.000	0.000	0.060	0.627	NCLDV	5900	0	33.300	0.000
k141_15333266||full	0.913	0.087	0.045	0.080	0.067	0.913	dsDNAphage	7113	2	57.100	28.600
k141_25054201||full	0.953	0.193	0.040	0.300	0.060	0.953	dsDNAphage	8774	0	16.700	0.000
k141_4224475||full	0.013	0.573	0.000	0.000	0.000	0.573	NCLDV	9141	0	12.500	0.000
k141_4224546||full	0.540	0.287	0.185	0.033	0.247	0.540	dsDNAphage	5105	0	40.000	0.000
k141_1447125||full	0.993	0.167	0.210	0.033	0.047	0.993	dsDNAphage	6037	1	20.000	0.000
k141_15335428||full	0.233	0.320	0.370	0.013	0.720	0.720	lavidaviridae	6328	0	16.700	0.000
k141_27835252||full	0.013	0.527	0.000	0.000	0.000	0.527	NCLDV	9944	0	33.300	11.100
k141_4226228||full	0.173	0.527	0.140	0.013	0.180	0.527	NCLDV	5655	0	25.000	0.000
k141_32002468||full	0.307	0.553	0.065	0.020	0.213	0.553	NCLDV	5411	0	50.000	0.000
k141_23669529||full	0.547	0.860	0.215	0.767	1.000	1.000	lavidaviridae	5469	0	33.300	0.000
k141_23669541||full	0.293	0.893	0.090	0.120	0.580	0.893	NCLDV	9501	0	50.000	0.000
k141_2838967||full	0.507	0.507	0.025	0.033	0.273	0.507	dsDNAphage	6203	0	33.300	0.000
k141_1449176||full	0.287	0.900	0.250	0.000	0.433	0.900	NCLDV	5697	0	12.500	0.000
k141_19503811||full	0.827	0.447	0.310	0.380	0.260	0.827	dsDNAphage	4596	0	66.700	0.000
k141_7004858||full	0.027	0.693	0.000	0.000	0.000	0.693	NCLDV	7556	0	14.300	0.000
k141_12560209||full	0.560	0.087	0.440	0.200	0.440	0.560	dsDNAphage	6182	0	20.000	0.000
k141_5616670||full	0.893	0.173	0.010	0.007	0.027	0.893	dsDNAphage	7556	2	33.300	33.300
k141_20894037||full	0.013	0.653	0.000	0.000	0.000	0.653	NCLDV	7545	0	14.300	0.000
k141_22282431||full	1.000	0.073	0.005	0.040	0.180	1.000	dsDNAphage	26072	2	38.100	2.400
k141_26448095||full	0.020	0.527	0.000	0.000	0.013	0.527	NCLDV	11811	0	11.100	0.000
k141_19505369||full	0.067	0.527	0.005	0.000	0.000	0.527	NCLDV	5760	0	40.000	20.000
k141_5617753||full	0.807	0.693	0.065	0.127	0.233	0.807	dsDNAphage	6739	1	50.000	0.000
k141_7007294||full	1.000	0.173	0.065	0.613	0.293	1.000	dsDNAphage	9182	3	41.200	0.000
k141_64348||full	0.973	nan	0.265	0.233	0.360	0.973	dsDNAphage	5178	1	40.000	0.000
k141_32007011||full	1.000	0.547	0.645	0.847	0.967	1.000	dsDNAphage	6483	1	50.000	0.000
k141_12563246||full	0.927	0.173	0.700	0.813	0.773	0.927	dsDNAphage	4568	0	33.300	0.000
k141_1452993||full	1.000	0.480	0.175	0.187	0.207	1.000	dsDNAphage	7659	5	66.700	0.000
k141_15341421||full	1.000	0.407	0.035	0.347	0.733	1.000	dsDNAphage	16431	5	57.100	0.000
k141_8397171||full	0.200	0.987	0.130	0.007	0.640	0.987	NCLDV	7440	0	28.600	14.300
k141_22285539||full	0.620	0.140	0.050	0.067	0.100	0.620	dsDNAphage	6551	0	40.000	0.000
k141_20897726||full	0.953	0.493	0.015	0.187	0.127	0.953	dsDNAphage	10690	0	35.000	0.000
k141_23675063||full	0.680	0.300	0.195	0.113	0.307	0.680	dsDNAphage	6223	0	60.000	0.000
k141_20897915||full	1.000	0.967	0.280	0.780	0.980	1.000	dsDNAphage	5478	1	100.000	0.000
k141_16730808||full	0.233	0.720	0.150	0.147	0.353	0.720	NCLDV	5152	0	50.000	0.000
k141_11176173||full	0.400	0.260	0.515	0.053	0.667	0.667	lavidaviridae	8080	0	33.300	0.000
k141_20898289||full	0.840	0.667	0.485	0.400	0.707	0.840	dsDNAphage	11975	0	43.800	0.000
k141_19508864||full	0.820	0.020	0.000	0.013	0.000	0.820	dsDNAphage	6490	1	18.200	9.100
k141_26452021||full	0.560	0.140	0.000	0.000	0.033	0.560	dsDNAphage	12866	0	18.800	6.200
k141_5621029||full	0.100	0.740	0.110	0.000	0.227	0.740	NCLDV	8512	0	16.700	0.000
k141_8398810||full	0.333	0.793	0.050	0.013	0.073	0.793	NCLDV	7354	0	16.700	0.000
k141_4233938||full	0.213	0.520	0.155	0.007	0.180	0.520	NCLDV	8077	0	14.300	0.000
k141_1455948||full	0.120	0.820	0.040	0.000	0.060	0.820	NCLDV	13984	0	13.300	0.000
k141_18121394||full	0.813	0.533	0.105	0.467	0.880	0.880	lavidaviridae	7890	0	66.700	0.000
k141_27843412||full	0.540	0.247	0.070	0.027	0.233	0.540	dsDNAphage	8267	0	28.600	0.000
k141_22287930||full	0.560	0.013	0.000	0.000	0.020	0.560	dsDNAphage	29104	0	36.400	9.100
k141_26453601||full	0.153	0.933	0.060	0.020	0.413	0.933	NCLDV	5677	0	20.000	0.000
k141_5622376||full	0.380	0.647	0.010	0.013	0.080	0.647	NCLDV	6323	0	50.000	16.700
k141_23677556||full	0.373	0.440	0.060	0.007	0.573	0.573	lavidaviridae	6577	0	28.600	0.000
k141_13956375||full	0.893	0.433	0.140	0.080	0.233	0.893	dsDNAphage	5784	1	50.000	0.000
k141_5623010||full	0.993	0.120	0.150	0.447	0.640	0.993	dsDNAphage	8948	2	100.000	0.000
k141_69238||full	0.707	0.247	0.060	0.000	0.447	0.707	dsDNAphage	6314	1	16.700	0.000
k141_19511471||full	0.587	0.267	0.180	0.347	0.753	0.753	lavidaviridae	6950	0	66.700	0.000
k141_7012370||full	0.060	0.820	0.000	0.000	0.013	0.820	NCLDV	12288	0	27.300	0.000
k141_1457572||full	0.047	0.587	0.000	0.000	0.000	0.587	NCLDV	7431	0	11.100	0.000
k141_20901423||full	0.093	0.773	0.025	0.020	0.207	0.773	NCLDV	5324	0	16.700	0.000
k141_12568296||full	0.547	0.307	0.030	0.067	0.380	0.547	dsDNAphage	12076	0	15.800	0.000
k141_25066710||full	0.980	0.173	0.385	0.353	0.087	0.980	dsDNAphage	9605	1	7.700	0.000
k141_70751||full	0.147	1.000	0.135	0.000	0.480	1.000	NCLDV	6618	0	16.700	0.000
k141_22290762||full	0.507	0.013	0.000	0.000	0.000	0.507	dsDNAphage	67530	4	25.800	25.800
k141_30624253||full	0.353	0.613	0.185	0.020	0.407	0.613	NCLDV	7272	0	37.500	0.000
k141_25067733||full	0.713	0.193	0.000	0.000	0.073	0.713	dsDNAphage	14686	2	18.800	12.500
k141_5625635||full	0.127	0.833	0.000	0.000	0.060	0.833	NCLDV	9407	0	37.500	0.000
k141_18125491||full	1.000	0.553	0.010	0.133	0.233	1.000	dsDNAphage	11068	5	81.800	0.000
k141_29236090||full	0.887	0.893	0.000	0.013	0.147	0.893	NCLDV	10616	0	50.000	12.500
k141_23681144||full	0.360	0.620	0.040	0.040	0.260	0.620	NCLDV	5077	0	50.000	0.000
k141_4239100||full	0.173	0.940	0.235	0.027	0.567	0.940	NCLDV	5281	0	16.700	0.000
k141_23681561||full	0.707	0.147	0.175	0.073	0.067	0.707	dsDNAphage	5846	0	12.500	0.000
k141_29236798||full	0.987	0.133	0.165	0.793	0.667	0.987	dsDNAphage	5158	1	83.300	0.000
k141_32015082||full	0.140	0.547	0.015	0.020	0.287	0.547	NCLDV	7592	0	33.300	0.000
k141_8404626||full	0.060	0.607	0.000	0.000	0.033	0.607	NCLDV	7854	0	25.000	0.000
k141_30626370||full	0.233	0.893	0.130	0.087	0.420	0.893	NCLDV	5299	0	50.000	0.000
k141_20905674||full	0.520	0.120	0.365	0.007	0.493	0.520	dsDNAphage	5708	0	16.700	0.000
k141_9794516||full	0.973	0.820	0.130	0.220	0.127	0.973	dsDNAphage	6672	1	63.600	0.000
k141_8406563||full	0.153	0.707	0.090	0.073	0.353	0.707	NCLDV	5242	0	66.700	0.000
k141_27850718||full	0.460	0.793	0.455	0.313	0.953	0.953	lavidaviridae	8512	0	33.300	0.000
k141_26460550||full	0.480	0.587	0.315	0.033	0.187	0.587	NCLDV	4532	0	25.000	0.000
k141_32018065||full	0.460	0.513	0.050	0.127	0.593	0.593	lavidaviridae	6819	0	75.000	0.000
k141_25072440||full	0.787	0.633	0.005	0.013	0.167	0.787	dsDNAphage	5690	1	40.000	20.000
k141_4244413||full	0.833	0.833	0.135	0.473	0.253	0.833	dsDNAphage	4891	0	27.300	0.000
k141_32020242||full	0.260	0.980	0.090	0.020	0.640	0.980	NCLDV	4688	0	40.000	0.000
k141_5632040||full	0.047	0.573	0.000	0.000	0.000	0.573	NCLDV	7110	0	25.000	0.000
k141_30630977||full	0.307	0.700	0.295	0.013	0.407	0.700	NCLDV	7030	0	25.000	0.000
k141_7021134||full	0.340	0.513	0.125	0.033	0.373	0.513	NCLDV	5983	0	40.000	0.000
k141_32020451||full	0.193	0.540	0.210	0.027	0.180	0.540	NCLDV	6938	0	25.000	0.000
k141_8409826||full	1.000	0.560	0.265	0.693	0.813	1.000	dsDNAphage	6508	3	66.700	0.000
k141_20910105||full	0.173	0.567	0.115	0.020	0.280	0.567	NCLDV	9472	0	20.000	0.000
k141_23687500||full	0.987	0.207	0.040	0.420	0.367	0.987	dsDNAphage	8128	5	50.000	0.000
k141_79039||full	0.907	0.680	0.220	0.547	0.700	0.907	dsDNAphage	6158	0	60.000	0.000
k141_5633032||full	0.587	0.420	0.205	0.087	0.773	0.773	lavidaviridae	5485	0	50.000	0.000
k141_9799116||full	0.000	0.720	0.000	0.000	0.053	0.720	NCLDV	5774	0	25.000	0.000
k141_26464039||full	0.960	0.120	0.120	0.673	0.587	0.960	dsDNAphage	6367	0	100.000	0.000
k141_22298936||full	0.093	0.787	0.000	0.000	0.000	0.787	NCLDV	5353	0	16.700	0.000
k141_13967655||full	0.020	0.720	0.000	0.000	0.073	0.720	NCLDV	7613	0	16.700	0.000
k141_8411386||full	0.107	0.600	0.185	0.013	0.533	0.600	NCLDV	3629	0	25.000	0.000
k141_2857906||full	0.320	0.580	0.295	0.007	0.287	0.580	NCLDV	12785	0	11.100	0.000
k141_13967896||full	0.107	0.680	0.005	0.000	0.020	0.680	NCLDV	5480	0	14.300	0.000
k141_30633207||full	0.993	0.753	0.005	0.120	0.127	0.993	dsDNAphage	5279	1	41.700	0.000
k141_2858258||full	0.040	0.600	0.000	0.000	0.020	0.600	NCLDV	11133	0	10.000	0.000
k141_15356578||full	0.907	0.420	0.065	0.193	0.433	0.907	dsDNAphage	6261	0	30.000	0.000
k141_26465975||full	0.140	0.893	0.160	0.007	0.680	0.893	NCLDV	4871	0	25.000	0.000
k141_18134802||full	1.000	0.460	0.200	0.287	0.633	1.000	dsDNAphage	5831	3	100.000	0.000
k141_9801406||full	1.000	0.173	0.080	0.160	0.513	1.000	dsDNAphage	20759	2	39.100	0.000
k141_5636494||full	1.000	0.627	0.060	0.060	0.147	1.000	dsDNAphage	13271	2	25.000	4.200
k141_23691044||full	0.020	0.673	0.075	0.000	0.233	0.673	NCLDV	5862	0	16.700	0.000
k141_20914415||full	0.347	0.873	0.115	0.000	0.173	0.873	NCLDV	7480	0	14.300	0.000
k141_16747803||full	0.847	0.420	0.005	0.007	0.007	0.847	dsDNAphage	25461	0	33.300	3.000
k141_19524957||full	0.913	0.400	0.160	0.113	0.607	0.913	dsDNAphage	10328	0	33.300	0.000
k141_19525013||full	0.987	0.013	0.045	0.013	0.173	0.987	dsDNAphage	8411	1	22.200	11.100
k141_19525156||full	1.000	0.267	0.375	0.420	0.047	1.000	dsDNAphage	7748	0	31.600	0.000
k141_11192941||full	0.193	0.787	0.000	0.007	0.013	0.787	NCLDV	9990	0	37.500	0.000
k141_19525675||full	0.127	0.833	0.045	0.007	0.087	0.833	NCLDV	5380	0	20.000	0.000
k141_30637193||full	0.387	0.487	0.110	0.027	0.627	0.627	lavidaviridae	7289	0	42.900	0.000
k141_25080768||full	0.093	0.547	0.030	0.013	0.127	0.547	NCLDV	5298	0	20.000	0.000
k141_12583099||full	0.093	0.520	0.005	0.007	0.013	0.520	NCLDV	9823	0	10.000	0.000
k141_30638198||full	0.953	0.507	0.125	0.147	0.513	0.953	dsDNAphage	6337	0	63.600	0.000
k141_26469803||full	0.047	0.593	0.000	0.000	0.020	0.593	NCLDV	6734	0	20.000	0.000
k141_25081789||full	0.413	0.853	0.025	0.027	0.440	0.853	NCLDV	13146	0	28.600	0.000
k141_16750302||full	0.987	0.187	0.355	0.220	0.273	0.987	dsDNAphage	6337	1	33.300	0.000
k141_9805367||full	0.067	0.600	0.150	0.000	0.147	0.600	NCLDV	6658	0	10.000	0.000
k141_5640183||full	0.700	0.067	0.020	0.000	0.053	0.700	dsDNAphage	7253	1	33.300	16.700
k141_16750807||full	0.053	0.527	0.025	0.000	0.027	0.527	NCLDV	8177	0	16.700	0.000
k141_30639118||full	0.727	0.080	0.015	0.027	0.033	0.727	dsDNAphage	9330	0	38.500	7.700
k141_9806736||full	0.100	0.900	0.040	0.007	0.107	0.900	NCLDV	5823	0	16.700	0.000
k141_29250784||full	0.133	0.773	0.030	0.027	0.213	0.773	NCLDV	5403	0	40.000	0.000
k141_22306966||full	0.987	0.200	0.065	0.187	0.273	0.987	dsDNAphage	5911	4	85.700	0.000
k141_18140977||full	0.193	0.833	0.065	0.093	0.033	0.833	NCLDV	2979	0	33.300	0.000
k141_20919387||full	0.760	0.300	0.845	0.313	0.813	0.845	RNA	4726	0	33.300	0.000
k141_9807706||full	1.000	0.133	0.075	0.047	0.020	1.000	dsDNAphage	18160	1	25.700	2.900
k141_4255064||full	0.760	0.360	0.425	0.120	0.460	0.760	dsDNAphage	6633	0	25.000	0.000
k141_15363937||full	0.827	0.747	0.045	0.260	0.113	0.827	dsDNAphage	5286	0	22.200	0.000
k141_29251787||full	0.060	0.760	0.080	0.000	0.200	0.760	NCLDV	6857	0	20.000	0.000
k141_19530249||full	0.073	0.727	0.065	0.000	0.120	0.727	NCLDV	5761	0	16.700	0.000
k141_32031033||full	1.000	0.660	0.315	0.167	0.573	1.000	dsDNAphage	9814	1	45.500	0.000
k141_89133||full	0.500	0.460	0.315	0.233	0.947	0.947	lavidaviridae	5376	0	28.600	0.000
k141_22308495||full	0.520	0.893	0.305	0.180	0.793	0.893	NCLDV	5878	0	50.000	0.000
k141_23697471||full	0.147	0.867	0.150	0.027	0.287	0.867	NCLDV	5101	0	33.300	0.000
k141_26473345||full	0.967	0.353	0.140	0.187	0.553	0.967	dsDNAphage	6827	1	66.700	0.000
k141_12587321||full	0.340	0.020	0.390	0.187	0.773	0.773	lavidaviridae	5036	0	20.000	0.000
k141_26473604||full	0.020	0.593	0.000	0.000	0.000	0.593	NCLDV	6111	0	16.700	0.000
k141_89657||full	0.140	0.660	0.040	0.087	0.267	0.660	NCLDV	6176	0	20.000	0.000
k141_20920989||full	0.720	0.053	0.000	0.000	0.007	0.720	dsDNAphage	24652	2	40.000	30.000
k141_26473933||full	0.113	0.840	0.000	0.000	0.007	0.840	NCLDV	5277	0	28.600	0.000
k141_27865299||full	0.980	0.087	0.270	0.267	0.107	0.980	dsDNAphage	10102	0	13.000	0.000
k141_25086929||full	0.307	0.893	0.030	0.033	0.433	0.893	NCLDV	5287	0	40.000	0.000
k141_5646027||full	0.980	0.393	0.115	0.613	0.213	0.980	dsDNAphage	6228	0	57.100	0.000
k141_7034849||full	0.047	0.567	0.000	0.000	0.000	0.567	NCLDV	11053	0	28.600	0.000
k141_26476456||full	0.460	0.273	0.345	0.187	0.913	0.913	lavidaviridae	7796	0	22.200	0.000
k141_18145848||full	0.160	0.693	0.025	0.007	0.033	0.693	NCLDV	11178	0	11.100	0.000
k141_92505||full	0.560	0.640	0.145	0.513	0.620	0.640	NCLDV	6185	0	50.000	0.000
k141_9812529||full	0.067	0.740	0.095	0.000	0.147	0.740	NCLDV	6579	0	16.700	0.000
k141_25089422||full	1.000	0.700	0.045	0.320	0.100	1.000	dsDNAphage	11360	1	23.100	0.000
k141_19534873||full	0.147	0.667	0.155	0.007	0.340	0.667	NCLDV	8719	0	14.300	0.000
k141_8424983||full	0.967	0.553	0.060	0.587	0.433	0.967	dsDNAphage	7597	0	21.400	0.000
k141_22313357||full	0.580	0.787	0.015	0.007	0.080	0.787	NCLDV	6092	0	40.000	0.000
k141_26478204||full	0.993	0.147	0.345	0.907	0.080	0.993	dsDNAphage	8139	0	24.000	0.000
k141_7037036||full	0.127	0.513	0.145	0.000	0.080	0.513	NCLDV	5539	0	20.000	0.000
k141_9813944||full	0.500	0.933	0.285	0.687	0.987	0.987	lavidaviridae	6420	0	20.000	0.000
k141_8425614||full	1.000	0.247	0.010	0.027	0.033	1.000	dsDNAphage	26549	4	28.900	2.200
k141_1482454||full	0.753	0.347	0.335	0.220	0.073	0.753	dsDNAphage	4540	0	12.500	0.000
k141_1482484||full	0.960	0.273	0.425	0.747	0.300	0.960	dsDNAphage	9644	0	18.800	0.000
k141_1482530||full	0.987	0.273	0.355	0.840	0.527	0.987	dsDNAphage	4999	1	66.700	0.000
k141_18147858||full	0.987	0.253	0.195	0.013	0.220	0.987	dsDNAphage	10195	1	20.000	0.000
k141_5649382||full	0.140	0.600	0.045	0.027	0.213	0.600	NCLDV	5020	0	33.300	0.000
k141_18148603||full	0.673	0.587	0.005	0.093	0.180	0.673	dsDNAphage	4548	1	66.700	33.300
k141_23703797||full	0.113	0.613	0.005	0.000	0.000	0.613	NCLDV	6269	0	16.700	0.000
k141_19537244||full	0.100	0.727	0.065	0.040	0.220	0.727	NCLDV	5844	0	14.300	0.000
k141_23704126||full	1.000	0.307	0.020	0.013	0.073	1.000	dsDNAphage	12799	3	23.800	4.800
k141_2873990||full	0.800	0.347	0.010	0.013	0.087	0.800	dsDNAphage	6801	0	45.500	9.100
k141_9816545||full	0.347	0.073	0.175	0.167	0.820	0.820	lavidaviridae	5876	0	20.000	0.000
k141_2874260||full	0.993	0.353	0.060	0.713	0.687	0.993	dsDNAphage	5697	3	77.800	0.000
k141_26480808||full	0.473	0.780	0.090	0.027	0.513	0.780	NCLDV	8347	0	9.100	0.000
k141_96971||full	0.020	0.560	0.005	0.000	0.020	0.560	NCLDV	7066	0	14.300	0.000
k141_97266||full	0.687	0.860	0.545	0.793	0.413	0.860	NCLDV	5269	0	33.300	0.000
k141_29260016||full	0.867	0.220	0.140	0.327	0.573	0.867	dsDNAphage	8169	0	58.300	0.000
k141_26481400||full	0.253	0.620	0.010	0.013	0.040	0.620	NCLDV	6190	0	28.600	14.300
k141_29260452||full	0.167	0.540	0.020	0.000	0.100	0.540	NCLDV	13266	0	23.100	0.000
k141_19539317||full	0.127	0.653	0.010	0.007	0.233	0.653	NCLDV	6012	0	33.300	16.700
k141_11206671||full	0.113	0.520	0.085	0.013	0.193	0.520	NCLDV	7033	0	14.300	0.000
k141_12596729||full	0.360	0.533	0.070	0.047	0.200	0.533	NCLDV	9884	0	28.600	0.000
k141_4265732||full	0.620	0.333	0.595	0.007	0.273	0.620	dsDNAphage	5027	0	25.000	0.000
k141_2876066||full	0.660	0.320	0.385	0.047	0.580	0.660	dsDNAphage	5366	0	14.300	0.000
k141_30652000||full	0.107	0.667	0.100	0.140	0.540	0.667	NCLDV	5519	0	33.300	0.000
k141_11207542||full	0.400	0.807	0.220	0.033	0.740	0.807	NCLDV	5214	0	33.300	0.000
k141_5653283||full	0.460	0.913	0.070	0.033	0.240	0.913	NCLDV	5090	0	33.300	0.000
