seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_35100650||full	0.747	0.060	0.050	0.047	0.000	0.747	dsDNAphage	14317	0	11.100	7.400
k141_16839365||full	0.060	0.593	0.045	0.000	0.240	0.593	NCLDV	13564	0	15.400	0.000
k141_19887364||full	0.307	0.813	0.010	0.007	0.140	0.813	NCLDV	7773	0	28.600	0.000
k141_10751041||full	0.947	0.360	0.005	0.027	0.060	0.947	dsDNAphage	16611	0	36.700	3.300
k141_27494568||full	0.973	0.153	0.625	0.067	0.800	0.973	dsDNAphage	6155	1	28.600	0.000
k141_4673522||full	0.320	0.553	0.130	0.000	0.433	0.553	NCLDV	6366	0	16.700	0.000
k141_35102427||full	0.500	0.440	0.465	0.260	0.200	0.500	dsDNAphage	5671	0	20.000	0.000
k141_21402840||full	0.987	0.687	0.145	0.447	0.187	0.987	dsDNAphage	5074	2	36.400	0.000
k141_4674563||full	0.153	0.700	0.185	0.013	0.720	0.720	lavidaviridae	5333	0	16.700	0.000
k141_16841964||full	0.987	0.020	0.035	0.087	0.033	0.987	dsDNAphage	6048	0	22.200	5.600
k141_22931891||full	0.993	0.747	0.155	0.453	0.920	0.993	dsDNAphage	7179	4	75.000	0.000
k141_4675572||full	0.980	0.120	0.020	0.020	0.487	0.980	dsDNAphage	13560	6	46.700	6.700
k141_10754296||full	0.100	0.580	0.160	0.013	0.233	0.580	NCLDV	4901	0	16.700	0.000
k141_16843962||full	0.967	0.313	0.085	0.567	0.433	0.967	dsDNAphage	5282	2	62.500	0.000
k141_24456342||full	0.127	0.500	0.090	0.140	0.367	0.500	NCLDV	5159	0	33.300	0.000
k141_13798071||full	0.847	0.327	0.190	0.460	0.460	0.847	dsDNAphage	7752	0	62.500	0.000
k141_4677995||full	0.493	0.700	0.030	0.113	0.727	0.727	lavidaviridae	5329	0	42.900	0.000
k141_6191572||full	0.760	0.713	0.155	0.160	0.667	0.760	dsDNAphage	6431	0	40.000	0.000
k141_30536477||full	0.933	0.460	0.785	0.433	0.773	0.933	dsDNAphage	5533	1	33.300	0.000
k141_114401||full	0.500	0.793	0.165	0.407	0.620	0.793	NCLDV	5311	0	66.700	0.000
k141_27500710||full	0.233	0.753	0.130	0.013	0.320	0.753	NCLDV	5767	0	16.700	0.000
k141_10757409||full	0.980	0.233	0.080	0.307	0.093	0.980	dsDNAphage	9126	0	12.500	0.000
k141_18372877||full	1.000	0.633	0.125	0.900	0.267	1.000	dsDNAphage	10141	1	25.000	0.000
k141_19896424||full	0.327	0.640	0.085	0.107	0.527	0.640	NCLDV	5152	0	50.000	0.000
k141_21410137||full	0.640	0.947	0.680	0.980	0.987	0.987	lavidaviridae	5241	0	50.000	0.000
k141_32062166||full	0.880	0.233	0.275	0.107	0.253	0.880	dsDNAphage	6504	0	40.000	0.000
k141_32062379||full	0.867	0.613	0.095	0.160	0.327	0.867	dsDNAphage	6221	0	55.600	0.000
k141_22939807||full	0.160	0.667	0.235	0.020	0.133	0.667	NCLDV	5356	0	20.000	0.000
k141_12289927||full	0.607	0.053	0.000	0.000	0.000	0.607	dsDNAphage	7114	1	25.000	12.500
k141_30541120||full	0.813	0.493	0.040	0.040	0.340	0.813	dsDNAphage	8603	1	42.900	0.000
k141_32063730||full	0.753	0.167	0.080	0.133	0.127	0.753	dsDNAphage	16123	0	3.000	0.000
k141_1636577||full	0.273	0.220	0.260	0.007	0.547	0.547	lavidaviridae	6234	0	16.700	0.000
k141_13806062||full	0.087	0.913	0.125	0.027	0.527	0.913	NCLDV	5039	0	20.000	0.000
k141_12293369||full	0.660	0.160	0.010	0.040	0.013	0.660	dsDNAphage	6940	0	50.000	16.700
k141_33585809||full	0.140	0.547	0.200	0.000	0.267	0.547	NCLDV	6695	0	12.500	0.000
k141_4687032||full	0.993	0.513	0.010	0.060	0.020	0.993	dsDNAphage	38399	5	32.900	1.400
k141_1638566||full	0.733	0.487	0.315	0.400	0.100	0.733	dsDNAphage	6140	0	9.100	0.000
k141_123302||full	0.787	0.787	0.350	0.427	0.667	0.787	dsDNAphage	5472	0	80.000	0.000
k141_123721||full	0.233	0.780	0.150	0.133	0.360	0.780	NCLDV	5103	0	50.000	0.000
k141_10765829||full	0.047	0.713	0.000	0.000	0.027	0.713	NCLDV	6054	0	33.300	16.700
k141_10765994||full	0.993	0.380	0.265	0.420	0.573	0.993	dsDNAphage	5686	1	37.500	0.000
k141_125808||full	0.300	0.533	0.195	0.047	0.160	0.533	NCLDV	9190	0	33.300	0.000
k141_21418221||full	0.840	0.133	0.165	0.300	0.073	0.840	dsDNAphage	5599	0	5.000	0.000
k141_9253783||full	0.667	0.547	0.370	0.280	0.113	0.667	dsDNAphage	5745	0	10.000	0.000
k141_12297770||full	0.927	0.113	0.110	0.233	0.287	0.927	dsDNAphage	11240	1	20.000	0.000
k141_19906109||full	0.873	0.200	0.685	0.327	0.227	0.873	dsDNAphage	6113	0	11.100	0.000
k141_24470370||full	0.620	0.353	0.175	0.213	0.200	0.620	dsDNAphage	5253	0	66.700	0.000
k141_22949972||full	0.980	0.340	0.105	0.880	0.173	0.980	dsDNAphage	6778	0	15.000	0.000
k141_9256246||full	0.993	0.587	0.405	0.387	0.287	0.993	dsDNAphage	6146	1	11.100	0.000
k141_16859574||full	0.140	0.760	0.125	0.033	0.173	0.760	NCLDV	5208	0	33.300	0.000
k141_15342771||full	1.000	0.273	0.240	0.907	0.853	1.000	dsDNAphage	6687	5	75.000	0.000
k141_29031125||full	0.873	0.460	0.015	0.007	0.000	0.873	dsDNAphage	6174	0	25.000	8.300
k141_22952643||full	0.447	0.800	0.060	0.067	0.553	0.800	NCLDV	5411	0	80.000	0.000
k141_7729292||full	0.987	0.633	0.175	0.393	0.853	0.987	dsDNAphage	11123	1	20.000	0.000
k141_21424321||full	0.353	0.980	0.080	0.047	0.453	0.980	NCLDV	5025	0	12.500	0.000
k141_29034754||full	0.133	0.553	0.115	0.013	0.353	0.553	NCLDV	5209	0	20.000	0.000
k141_3175562||full	0.200	0.993	0.035	0.013	0.233	0.993	NCLDV	5991	0	28.600	0.000
k141_10774681||full	0.473	0.540	0.425	0.140	0.947	0.947	lavidaviridae	5689	0	25.000	0.000
k141_32077448||full	0.073	0.780	0.080	0.000	0.093	0.780	NCLDV	7573	0	25.000	0.000
k141_3176374||full	0.327	0.673	0.240	0.040	0.280	0.673	NCLDV	5146	0	40.000	0.000
k141_29036253||full	0.140	0.620	0.005	0.000	0.100	0.620	NCLDV	6837	0	40.000	20.000
k141_25993176||full	0.280	0.687	0.200	0.053	0.200	0.687	NCLDV	5303	0	16.700	0.000
k141_19914438||full	0.573	0.187	0.170	0.187	0.273	0.573	dsDNAphage	7382	0	60.000	0.000
k141_30557610||full	1.000	0.707	0.220	0.773	0.373	1.000	dsDNAphage	5567	2	55.600	0.000
k141_24479545||full	1.000	0.333	0.255	0.627	0.447	1.000	dsDNAphage	8760	2	23.500	0.000
k141_6213188||full	0.760	0.547	0.360	0.160	0.127	0.760	dsDNAphage	6261	0	11.100	0.000
k141_1652057||full	0.053	0.513	0.175	0.000	0.073	0.513	NCLDV	6697	0	12.500	0.000
k141_25995909||full	0.320	0.573	0.005	0.020	0.453	0.573	NCLDV	6741	0	40.000	20.000
k141_32081156||full	0.700	0.360	0.390	0.093	0.520	0.700	dsDNAphage	6944	0	16.700	0.000
k141_32081218||full	0.973	0.467	0.190	0.793	0.207	0.973	dsDNAphage	5135	0	30.000	0.000
k141_24481427||full	0.600	0.567	0.365	0.133	0.320	0.600	dsDNAphage	5251	0	16.700	0.000
k141_24481601||full	0.933	0.453	0.245	0.513	0.347	0.933	dsDNAphage	18292	0	66.700	0.000
k141_16869607||full	0.540	0.167	0.000	0.000	0.020	0.540	dsDNAphage	11610	0	18.800	6.200
k141_33601962||full	0.460	0.567	0.055	0.020	0.367	0.567	NCLDV	5214	0	40.000	0.000
k141_7737652||full	0.193	0.720	0.055	0.007	0.020	0.720	NCLDV	7298	0	11.100	0.000
k141_9268450||full	0.393	0.587	0.030	0.120	0.167	0.587	NCLDV	5922	0	40.000	0.000
k141_15354466||full	0.807	0.580	0.030	0.060	0.047	0.807	dsDNAphage	5511	0	8.300	0.000
k141_18397391||full	0.667	0.413	0.040	0.093	0.067	0.667	dsDNAphage	5418	0	83.300	16.700
k141_30562302||full	0.180	0.787	0.230	0.007	0.520	0.787	NCLDV	7229	0	12.500	0.000
k141_13824093||full	0.933	0.453	0.025	0.033	0.047	0.933	dsDNAphage	6359	0	30.800	0.000
k141_6217581||full	0.993	0.140	0.040	0.040	0.200	0.993	dsDNAphage	7616	2	40.000	10.000
k141_19921715||full	0.140	0.960	0.045	0.007	0.193	0.960	NCLDV	5225	0	40.000	0.000
k141_4706825||full	0.047	0.940	0.045	0.013	0.280	0.940	NCLDV	5292	0	20.000	0.000
k141_15357206||full	0.020	0.673	0.000	0.000	0.000	0.673	NCLDV	6422	0	33.300	0.000
k141_144080||full	1.000	0.307	0.035	0.353	0.227	1.000	dsDNAphage	11075	4	77.800	0.000
k141_7740850||full	0.613	0.020	0.190	0.000	0.393	0.613	dsDNAphage	5435	1	16.700	0.000
k141_29045710||full	0.767	0.360	0.335	0.327	0.300	0.767	dsDNAphage	5191	0	20.000	0.000
k141_16874778||full	0.873	0.373	0.765	0.087	0.253	0.873	dsDNAphage	6671	1	25.000	0.000
k141_6220506||full	0.160	0.947	0.045	0.040	0.207	0.947	NCLDV	4818	0	50.000	0.000
k141_4708722||full	0.953	0.147	0.230	0.433	0.040	0.953	dsDNAphage	14361	0	13.500	0.000
k141_15358384||full	0.987	0.280	0.000	0.033	0.100	0.987	dsDNAphage	13987	5	75.000	8.300
k141_12316661||full	0.900	0.113	0.015	0.073	0.033	0.900	dsDNAphage	6638	0	27.800	5.600
k141_16875565||full	0.760	0.547	0.020	0.053	0.300	0.760	dsDNAphage	5026	0	42.900	0.000
k141_12317134||full	0.127	0.860	0.025	0.013	0.053	0.860	NCLDV	6309	0	11.100	0.000
k141_33607567||full	0.207	0.680	0.025	0.027	0.367	0.680	NCLDV	5899	0	14.300	0.000
k141_7743287||full	0.467	0.027	0.370	0.160	0.733	0.733	lavidaviridae	5254	0	33.300	0.000
k141_13829239||full	0.507	0.780	0.030	0.033	0.547	0.780	NCLDV	7099	0	42.900	0.000
k141_22970430||full	0.047	0.540	0.010	0.000	0.073	0.540	NCLDV	7837	0	33.300	22.200
k141_10788998||full	0.980	0.533	0.170	0.827	0.687	0.980	dsDNAphage	7434	2	75.000	0.000
k141_30569373||full	0.927	0.473	0.000	0.000	0.207	0.927	dsDNAphage	15443	1	20.000	10.000
k141_32091183||full	0.193	0.700	0.005	0.000	0.027	0.700	NCLDV	11411	0	30.800	7.700
k141_3191515||full	0.047	0.633	0.000	0.000	0.107	0.633	NCLDV	6473	0	16.700	0.000
k141_22972020||full	0.307	0.840	0.090	0.000	0.207	0.840	NCLDV	6697	0	16.700	0.000
k141_19929857||full	0.113	0.640	0.000	0.007	0.020	0.640	NCLDV	5347	0	25.000	0.000
k141_24493227||full	0.993	0.473	0.030	0.167	0.727	0.993	dsDNAphage	31772	6	40.900	0.000
k141_22972393||full	0.047	0.627	0.090	0.007	0.113	0.627	NCLDV	7410	0	16.700	0.000
k141_9278278||full	0.180	0.893	0.045	0.013	0.167	0.893	NCLDV	5060	0	20.000	0.000
k141_13832986||full	0.473	0.800	0.195	0.040	0.407	0.800	NCLDV	4425	0	40.000	20.000
k141_18407129||full	1.000	0.833	0.025	0.040	0.720	1.000	dsDNAphage	12427	3	29.400	0.000
k141_7748185||full	0.913	0.027	0.005	0.073	0.000	0.913	dsDNAphage	43060	0	14.900	6.900
k141_19931202||full	0.993	0.353	0.000	0.013	0.120	0.993	dsDNAphage	60415	12	51.400	1.400
k141_33613339||full	0.973	0.827	0.355	0.580	0.427	0.973	dsDNAphage	6297	0	21.400	0.000
k141_153084||full	0.707	0.540	0.260	0.093	0.340	0.707	dsDNAphage	5202	0	11.100	0.000
k141_32095003||full	0.213	0.873	0.190	0.013	0.453	0.873	NCLDV	6995	0	16.700	0.000
k141_13835307||full	1.000	0.187	0.260	0.760	0.500	1.000	dsDNAphage	8076	1	45.500	0.000
k141_16883277||full	0.967	0.373	0.050	0.127	0.060	0.967	dsDNAphage	11673	0	42.900	0.000
k141_22975643||full	0.813	0.373	0.010	0.073	0.080	0.813	dsDNAphage	7075	0	46.200	7.700
k141_19934030||full	0.087	1.000	0.045	0.020	0.300	1.000	NCLDV	6790	0	16.700	0.000
k141_156034||full	0.867	0.333	0.020	0.053	0.153	0.867	dsDNAphage	7630	0	53.800	7.700
k141_33616943||full	0.913	0.540	0.165	0.140	0.067	0.913	dsDNAphage	7869	0	27.800	0.000
k141_1669673||full	0.973	0.380	0.115	0.353	0.313	0.973	dsDNAphage	5634	1	50.000	0.000
k141_3198623||full	1.000	0.220	0.075	0.107	0.147	1.000	dsDNAphage	27321	2	25.000	0.000
k141_10797621||full	1.000	0.600	0.250	0.680	0.820	1.000	dsDNAphage	10921	2	26.900	0.000
k141_15372157||full	0.800	0.593	0.260	0.100	0.167	0.800	dsDNAphage	6302	0	22.200	0.000
k141_22980800||full	0.833	0.920	0.090	0.453	0.947	0.947	lavidaviridae	5604	0	83.300	0.000
k141_3201616||full	0.573	0.993	0.075	0.040	0.860	0.993	NCLDV	9200	0	42.900	0.000
k141_33620680||full	0.960	0.120	0.055	0.413	0.033	0.960	dsDNAphage	6016	0	14.300	0.000
k141_30579860||full	0.107	0.587	0.140	0.020	0.347	0.587	NCLDV	5997	0	25.000	0.000
k141_22982002||full	0.993	0.760	0.005	0.027	0.040	0.993	dsDNAphage	56799	11	37.800	2.000
k141_27547274||full	0.227	0.853	0.000	0.000	0.053	0.853	NCLDV	6390	0	28.600	0.000
k141_21450806||full	1.000	0.793	0.745	0.453	0.967	1.000	dsDNAphage	8370	1	40.000	0.000
k141_18416956||full	0.907	0.313	0.095	0.060	0.020	0.907	dsDNAphage	9591	0	28.600	4.800
k141_27547990||full	0.007	0.647	0.000	0.000	0.000	0.647	NCLDV	5755	0	16.700	0.000
k141_18419401||full	0.653	0.267	0.635	0.267	0.773	0.773	lavidaviridae	5435	0	14.300	0.000
k141_29064123||full	1.000	0.160	0.145	0.087	0.253	1.000	dsDNAphage	5928	3	50.000	0.000
k141_21454769||full	0.067	0.847	0.085	0.000	0.127	0.847	NCLDV	6922	0	11.100	0.000
k141_16894925||full	0.960	0.633	0.330	0.627	0.153	0.960	dsDNAphage	6027	0	27.300	0.000
k141_13846994||full	0.820	0.427	0.010	0.047	0.040	0.820	dsDNAphage	4960	0	62.500	12.500
k141_18421923||full	1.000	0.573	0.030	0.013	0.280	1.000	dsDNAphage	28030	6	37.000	0.000
k141_16896374||full	0.100	0.580	0.015	0.007	0.120	0.580	NCLDV	6093	0	12.500	0.000
k141_4731904||full	1.000	0.613	0.780	0.900	0.893	1.000	dsDNAphage	6019	1	50.000	0.000
k141_22989896||full	0.627	0.967	0.080	0.173	0.620	0.967	NCLDV	5659	0	60.000	0.000
k141_15381645||full	0.073	0.760	0.000	0.000	0.027	0.760	NCLDV	9012	0	42.900	0.000
k141_24511315||full	0.593	0.680	0.165	0.073	0.873	0.873	lavidaviridae	6664	0	42.900	0.000
k141_32110427||full	1.000	0.907	0.025	0.673	0.387	1.000	dsDNAphage	5944	1	62.500	0.000
k141_19949142||full	0.647	0.020	0.000	0.007	0.027	0.647	dsDNAphage	11080	1	38.500	30.800
k141_22993287||full	0.820	0.320	0.270	0.160	0.013	0.820	dsDNAphage	6865	0	8.300	0.000
k141_4736186||full	0.220	0.833	0.540	0.020	0.760	0.833	NCLDV	5203	0	33.300	0.000
k141_29071766||full	0.147	0.527	0.080	0.000	0.167	0.527	NCLDV	5073	0	20.000	0.000
k141_33632541||full	0.113	0.647	0.085	0.053	0.227	0.647	NCLDV	8953	0	33.300	0.000
k141_19952557||full	0.253	0.540	0.175	0.053	0.287	0.540	NCLDV	3785	0	33.300	0.000
k141_33634805||full	0.807	0.520	0.050	0.540	0.627	0.807	dsDNAphage	7737	0	38.500	0.000
k141_27563103||full	0.973	0.180	0.310	0.807	0.540	0.973	dsDNAphage	9533	1	66.700	0.000
k141_27563373||full	0.947	0.240	0.085	0.527	0.073	0.947	dsDNAphage	14734	0	10.000	0.000
k141_3219027||full	0.680	0.413	0.000	0.033	0.147	0.680	dsDNAphage	8184	0	60.000	20.000
k141_12349428||full	0.960	0.613	0.110	0.053	0.233	0.960	dsDNAphage	5270	1	40.000	0.000
k141_178856||full	0.580	0.620	0.480	0.073	0.340	0.620	NCLDV	10827	0	16.700	0.000
k141_3220794||full	0.847	0.167	0.000	0.000	0.027	0.847	dsDNAphage	7820	1	37.500	25.000
k141_29078192||full	0.713	0.380	0.040	0.007	0.233	0.713	dsDNAphage	8566	1	25.000	0.000
k141_33638274||full	0.873	0.680	0.045	0.347	0.133	0.873	dsDNAphage	14677	0	27.300	0.000
k141_15392626||full	0.987	0.567	0.055	0.407	0.293	0.987	dsDNAphage	7931	0	18.200	0.000
k141_13859690||full	0.127	0.520	0.070	0.000	0.120	0.520	NCLDV	10544	0	25.000	0.000
k141_27566628||full	0.893	0.107	0.420	0.273	0.333	0.893	dsDNAphage	5866	0	16.700	0.000
k141_29080708||full	0.107	0.813	0.185	0.040	0.560	0.813	NCLDV	5248	0	25.000	0.000
k141_27568896||full	0.267	0.553	0.195	0.027	0.393	0.553	NCLDV	5289	0	25.000	0.000
k141_15395625||full	0.987	0.413	0.850	0.193	0.780	0.987	dsDNAphage	6698	1	20.000	0.000
k141_27570070||full	0.627	0.347	0.030	0.040	0.067	0.627	dsDNAphage	7802	1	50.000	33.400
k141_16912309||full	0.607	0.113	0.110	0.007	0.033	0.607	dsDNAphage	6622	0	30.000	0.000
k141_21472209||full	1.000	0.967	0.050	0.487	0.593	1.000	dsDNAphage	12512	4	84.600	0.000
k141_6257438||full	0.833	0.793	0.005	0.013	0.400	0.833	dsDNAphage	5001	1	40.000	20.000
k141_33644082||full	0.420	0.560	0.155	0.113	0.193	0.560	NCLDV	3857	0	50.000	0.000
k141_29084553||full	0.180	0.660	0.110	0.007	0.187	0.660	NCLDV	6360	0	28.600	0.000
k141_4750834||full	0.340	0.313	0.275	0.120	0.587	0.587	lavidaviridae	5831	0	50.000	0.000
k141_9314690||full	0.927	0.100	0.135	0.353	0.540	0.927	dsDNAphage	5426	1	50.000	0.000
k141_3229720||full	1.000	0.113	0.190	0.327	0.400	1.000	dsDNAphage	9904	3	35.700	0.000
k141_32128347||full	0.333	0.780	0.200	0.113	0.420	0.780	NCLDV	4870	0	20.000	0.000
k141_32128426||full	0.993	0.353	0.135	0.253	0.020	0.993	dsDNAphage	9579	1	20.000	0.000
k141_29087159||full	0.027	0.613	0.000	0.000	0.013	0.613	NCLDV	6454	0	16.700	0.000
k141_24532214||full	0.740	0.260	0.015	0.007	0.000	0.740	dsDNAphage	30252	0	27.800	8.300
k141_30609005||full	0.613	0.200	0.755	0.033	0.773	0.773	lavidaviridae	5593	0	28.600	0.000
k141_21478791||full	0.087	0.740	0.000	0.000	0.020	0.740	NCLDV	4944	0	28.600	14.300
k141_19969861||full	0.060	0.507	0.000	0.007	0.000	0.507	NCLDV	4829	0	33.300	0.000
k141_12363154||full	1.000	0.193	0.400	0.773	0.227	1.000	dsDNAphage	6359	1	36.400	0.000
k141_6264329||full	0.913	0.167	0.210	0.247	0.020	0.913	dsDNAphage	18380	0	4.000	2.000
k141_18448917||full	0.773	0.453	0.100	0.027	0.427	0.773	dsDNAphage	8532	1	33.300	0.000
k141_33651532||full	0.933	0.160	0.175	0.727	0.133	0.933	dsDNAphage	6149	0	11.100	0.000
k141_10832528||full	0.067	0.773	0.085	0.000	0.153	0.773	NCLDV	4840	0	25.000	0.000
k141_19973104||full	0.653	0.273	0.245	0.227	0.287	0.653	dsDNAphage	7223	0	12.500	0.000
k141_32134573||full	0.207	0.540	0.005	0.013	0.007	0.540	NCLDV	5160	0	33.300	0.000
k141_32135118||full	0.233	0.633	0.055	0.087	0.193	0.633	NCLDV	5128	0	33.300	0.000
k141_10834765||full	0.707	0.300	0.480	0.907	0.300	0.907	ssDNA	4352	0	25.000	0.000
k141_1707753||full	0.227	0.753	0.065	0.013	0.240	0.753	NCLDV	5197	0	16.700	0.000
k141_9324351||full	1.000	0.267	0.530	0.920	0.160	1.000	dsDNAphage	5688	1	33.300	0.000
k141_30615127||full	0.840	0.793	0.275	0.520	0.393	0.840	dsDNAphage	6389	0	42.900	0.000
k141_21486263||full	0.993	0.307	0.270	0.520	0.133	0.993	dsDNAphage	8136	3	33.300	0.000
k141_21486289||full	1.000	0.327	0.120	0.627	0.933	1.000	dsDNAphage	30238	5	53.300	0.000
k141_24542328||full	0.687	0.333	0.205	0.147	0.260	0.687	dsDNAphage	5771	0	80.000	0.000
k141_29098441||full	0.760	0.907	0.540	0.207	0.860	0.907	NCLDV	5262	0	18.200	0.000
k141_3243284||full	0.167	0.573	0.275	0.007	0.047	0.573	NCLDV	5306	0	12.500	0.000
k141_18456966||full	1.000	0.833	0.035	0.287	0.200	1.000	dsDNAphage	12391	1	19.400	0.000
k141_10840928||full	0.220	0.713	0.170	0.173	0.527	0.713	NCLDV	4872	0	50.000	0.000
k141_3244191||full	0.920	0.540	0.070	0.013	0.647	0.920	dsDNAphage	16747	1	31.600	5.300
k141_4767433||full	0.693	0.173	0.380	0.687	0.773	0.773	lavidaviridae	5131	0	60.000	0.000
k141_24545599||full	0.947	0.407	0.020	0.133	0.360	0.947	dsDNAphage	10177	0	16.100	3.200
k141_10843462||full	0.513	0.460	0.705	0.027	0.707	0.707	lavidaviridae	4850	0	20.000	0.000
k141_27591640||full	0.707	0.580	0.125	0.027	0.333	0.707	dsDNAphage	8865	0	40.000	0.000
k141_27591776||full	0.733	0.300	0.025	0.013	0.027	0.733	dsDNAphage	5658	0	22.200	11.100
k141_12377034||full	0.980	0.720	0.450	0.740	0.353	0.980	dsDNAphage	5431	1	42.900	0.000
k141_3247481||full	0.100	0.880	0.070	0.013	0.200	0.880	NCLDV	5586	0	20.000	0.000
k141_13883792||full	0.987	0.347	0.035	0.313	0.127	0.987	dsDNAphage	6159	1	25.000	0.000
k141_19985394||full	0.360	0.507	0.365	0.167	0.947	0.947	lavidaviridae	5185	0	20.000	0.000
k141_7800135||full	1.000	0.167	0.050	0.220	0.040	1.000	dsDNAphage	36563	1	19.000	0.000
k141_15421816||full	1.000	0.400	0.110	0.853	0.927	1.000	dsDNAphage	8745	4	72.700	0.000
k141_21495656||full	0.953	0.240	0.055	0.087	0.120	0.953	dsDNAphage	7261	0	25.000	0.000
k141_19987809||full	1.000	0.280	0.120	0.440	0.347	1.000	dsDNAphage	6024	4	100.000	0.000
k141_24551993||full	0.267	0.953	0.090	0.013	0.240	0.953	NCLDV	5418	0	16.700	0.000
k141_6281138||full	1.000	0.033	0.000	0.000	0.007	1.000	dsDNAphage	14344	2	42.900	9.500
k141_210048||full	0.867	0.027	0.000	0.000	0.000	0.867	dsDNAphage	11364	3	18.800	25.000
k141_10849265||full	0.607	0.253	0.125	0.140	0.200	0.607	dsDNAphage	6684	0	18.200	0.000
k141_27596671||full	0.920	0.020	0.015	0.013	0.027	0.920	dsDNAphage	12791	2	23.500	5.900
k141_33667107||full	0.927	0.580	0.135	0.893	0.420	0.927	dsDNAphage	8160	0	37.500	0.000
k141_19990483||full	1.000	0.647	0.135	0.333	0.433	1.000	dsDNAphage	8641	1	85.700	0.000
k141_6284028||full	0.087	0.780	0.210	0.007	0.220	0.780	NCLDV	9282	0	14.300	0.000
k141_33670022||full	0.400	0.653	0.310	0.260	0.827	0.827	lavidaviridae	6586	0	33.300	0.000
k141_12385194||full	0.120	0.573	0.010	0.000	0.007	0.573	NCLDV	11956	0	11.100	0.000
k141_10852798||full	0.547	0.720	0.295	0.213	0.613	0.720	NCLDV	5051	0	25.000	0.000
k141_6285055||full	0.133	0.900	0.040	0.000	0.327	0.900	NCLDV	5122	0	12.500	0.000
k141_214802||full	0.227	0.747	0.005	0.007	0.253	0.747	NCLDV	5516	0	37.500	12.500
k141_10854593||full	0.513	0.807	0.155	0.013	0.220	0.807	NCLDV	5052	0	40.000	0.000
k141_216031||full	0.220	0.600	0.055	0.007	0.080	0.600	NCLDV	6508	0	14.300	0.000
k141_24558281||full	0.920	0.480	0.455	0.680	0.407	0.920	dsDNAphage	10182	0	33.300	0.000
k141_12390034||full	0.867	0.973	0.095	0.740	0.100	0.973	NCLDV	5227	0	20.000	0.000
k141_29118344||full	0.993	0.313	0.120	0.080	0.380	0.993	dsDNAphage	25116	4	59.100	0.000
k141_15433880||full	0.993	0.827	0.120	0.593	0.867	0.993	dsDNAphage	7545	2	45.500	0.000
k141_21507166||full	0.967	0.287	0.330	0.627	0.173	0.967	dsDNAphage	5832	0	26.700	0.000
k141_221819||full	0.080	0.560	0.260	0.013	0.193	0.560	NCLDV	5654	0	16.700	0.000
k141_32160512||full	0.960	0.987	0.040	0.560	0.687	0.987	NCLDV	6173	0	44.400	0.000
k141_9349600||full	0.540	0.553	0.070	0.093	0.267	0.553	NCLDV	7233	0	60.000	0.000
k141_35213129||full	0.907	0.280	0.770	0.447	0.900	0.907	dsDNAphage	7251	0	40.000	0.000
k141_16951296||full	0.967	0.627	0.170	0.780	0.980	0.980	lavidaviridae	5961	0	75.000	0.000
k141_30641206||full	0.280	0.887	0.115	0.000	0.360	0.887	NCLDV	5713	0	16.700	0.000
k141_29121933||full	1.000	0.847	0.035	0.100	0.360	1.000	dsDNAphage	6330	2	16.700	0.000
k141_23046096||full	1.000	0.567	0.175	0.633	0.393	1.000	dsDNAphage	8234	3	80.000	0.000
k141_26078647||full	1.000	0.680	0.160	0.353	0.347	1.000	dsDNAphage	6615	2	23.100	0.000
k141_27612231||full	1.000	0.327	0.135	0.527	0.467	1.000	dsDNAphage	8637	3	100.000	0.000
k141_23046852||full	0.053	0.900	0.140	0.000	0.347	0.900	NCLDV	5423	0	16.700	0.000
k141_23047103||full	0.513	0.400	0.720	0.047	0.327	0.720	RNA	7678	0	20.000	0.000
k141_24568726||full	0.573	0.293	0.005	0.020	0.047	0.573	dsDNAphage	9990	0	30.800	0.000
k141_30643133||full	0.940	0.547	0.520	0.013	0.300	0.940	dsDNAphage	7266	1	16.700	0.000
k141_15439715||full	0.993	0.287	0.260	0.087	0.087	0.993	dsDNAphage	5096	1	28.600	0.000
k141_32165297||full	0.653	0.227	0.400	0.840	0.927	0.927	lavidaviridae	4943	0	75.000	0.000
k141_4792291||full	0.293	0.867	0.080	0.053	0.927	0.927	lavidaviridae	4965	0	12.500	0.000
k141_24571738||full	0.973	0.620	0.365	0.100	0.213	0.973	dsDNAphage	17265	2	33.300	0.000
k141_15444178||full	0.973	0.907	0.170	0.247	0.227	0.973	dsDNAphage	6071	1	30.000	0.000
k141_6301590||full	0.213	0.607	0.130	0.020	0.367	0.607	NCLDV	7250	0	20.000	0.000
k141_20010472||full	0.100	0.567	0.025	0.000	0.307	0.567	NCLDV	9589	0	12.500	0.000
k141_33687293||full	0.180	0.613	0.000	0.020	0.040	0.613	NCLDV	5275	0	40.000	20.000
k141_13908437||full	0.240	0.687	0.075	0.027	0.240	0.687	NCLDV	5745	0	33.300	0.000
k141_10871518||full	0.947	0.733	0.210	0.713	0.180	0.947	dsDNAphage	5514	0	50.000	0.000
k141_1743583||full	0.087	0.793	0.015	0.000	0.040	0.793	NCLDV	5290	0	25.000	0.000
k141_23054565||full	0.687	0.640	0.775	0.207	0.527	0.775	RNA	7290	0	16.700	0.000
k141_21518893||full	0.960	0.353	0.295	0.400	0.260	0.960	dsDNAphage	18841	0	16.100	0.000
