seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_4300751||full	0.800	0.247	0.480	0.073	0.100	0.800	dsDNAphage	11660	0	6.700	0.000
k141_1441503||full	0.047	0.587	0.010	0.000	0.240	0.587	NCLDV	18047	0	22.200	11.100
k141_4874308||full	0.393	0.673	0.045	0.007	0.167	0.673	NCLDV	5700	0	16.700	0.000
k141_583238||full	0.820	0.453	0.255	0.640	0.927	0.927	lavidaviridae	6796	0	30.000	0.000
k141_2013624||full	0.207	0.660	0.005	0.000	0.413	0.660	NCLDV	6407	0	28.600	14.300
k141_4874488||full	0.440	0.820	0.390	0.140	0.913	0.913	lavidaviridae	8173	0	16.700	0.000
k141_2013656||full	0.720	0.287	0.000	0.000	0.060	0.720	dsDNAphage	14504	1	31.200	12.500
k141_4874535||full	0.127	0.853	0.010	0.007	0.220	0.853	NCLDV	12804	0	30.000	10.000
k141_6303100||full	0.400	0.713	0.530	0.067	0.813	0.813	lavidaviridae	8385	0	16.700	0.000
k141_6303137||full	1.000	0.560	0.225	0.267	0.160	1.000	dsDNAphage	22300	2	25.800	0.000
k141_2013890||full	1.000	0.687	0.035	0.333	0.080	1.000	dsDNAphage	8653	2	22.700	0.000
k141_5445622||full	0.840	0.880	0.055	0.067	0.467	0.880	NCLDV	13071	1	42.900	0.000
k141_4874990||full	0.393	0.740	0.325	0.093	0.687	0.740	NCLDV	5956	0	33.300	0.000
k141_5159198||full	0.120	0.553	0.000	0.013	0.013	0.553	NCLDV	6330	0	25.000	0.000
k141_870837||full	0.940	0.667	0.070	0.020	0.787	0.940	dsDNAphage	11614	2	28.600	0.000
k141_2013981||full	0.040	0.767	0.030	0.000	0.027	0.767	NCLDV	4532	0	33.300	0.000
k141_2872758||full	1.000	0.207	0.130	0.280	0.507	1.000	dsDNAphage	8141	4	90.000	0.000
k141_2585553||full	0.967	0.980	0.065	0.120	0.640	0.980	NCLDV	6861	0	30.000	0.000
k141_871020||full	1.000	0.393	0.095	0.233	0.593	1.000	dsDNAphage	11217	6	71.400	0.000
k141_4587528||full	1.000	0.527	0.155	0.593	0.733	1.000	dsDNAphage	9506	2	75.000	0.000
k141_583983||full	1.000	0.480	0.725	0.900	0.940	1.000	dsDNAphage	7794	2	46.200	0.000
k141_12693||full	0.813	nan	0.060	0.113	0.100	0.813	dsDNAphage	5347	0	41.700	8.300
k141_2300807||full	1.000	0.393	0.030	0.027	0.213	1.000	dsDNAphage	26503	3	30.300	0.000
k141_4875409||full	1.000	0.427	0.010	0.053	0.093	1.000	dsDNAphage	28611	4	52.900	0.000
k141_3445125||full	0.647	0.060	0.015	0.087	0.427	0.647	dsDNAphage	7891	0	71.400	14.300
k141_6303838||full	0.327	0.733	0.110	0.333	0.513	0.733	NCLDV	5234	0	40.000	0.000
k141_12883||full	0.633	0.087	0.000	0.000	0.000	0.633	dsDNAphage	14601	2	15.400	23.100
k141_4875574||full	0.100	0.513	0.050	0.013	0.053	0.513	NCLDV	6513	0	12.500	0.000
k141_5732647||full	0.507	0.520	0.410	0.493	0.827	0.827	lavidaviridae	5133	0	66.700	0.000
k141_5160001||full	1.000	0.220	0.130	0.740	0.313	1.000	dsDNAphage	7420	3	100.000	0.000
k141_871554||full	0.953	0.107	0.005	0.000	0.040	0.953	dsDNAphage	11270	1	38.500	7.700
k141_2873461||full	0.607	0.093	0.005	0.000	0.113	0.607	dsDNAphage	14276	1	23.100	15.400
k141_6018853||full	1.000	0.747	0.115	0.393	0.353	1.000	dsDNAphage	7398	3	88.900	0.000
k141_2586373||full	0.993	0.247	0.020	0.333	0.653	0.993	dsDNAphage	7830	4	63.600	0.000
k141_2014917||full	0.227	0.787	0.080	0.000	0.313	0.787	NCLDV	9665	0	20.000	0.000
k141_5160318||full	0.567	0.040	0.000	0.000	0.013	0.567	dsDNAphage	22270	1	27.800	16.700
k141_300272||full	0.893	0.960	0.330	0.287	0.987	0.987	lavidaviridae	12144	0	15.400	0.000
k141_5446933||full	0.293	0.807	0.110	0.080	0.360	0.807	NCLDV	5425	0	50.000	0.000
k141_6304647||full	0.220	0.520	0.075	0.027	0.513	0.520	NCLDV	4979	0	40.000	0.000
k141_6590808||full	0.473	0.787	0.030	0.020	0.627	0.787	NCLDV	15649	0	12.500	6.200
k141_6304726||full	0.760	0.393	0.490	0.233	0.693	0.760	dsDNAphage	7691	0	40.000	0.000
k141_2015518||full	0.627	0.067	0.000	0.000	0.000	0.627	dsDNAphage	12039	1	22.200	11.100
k141_4017160||full	0.380	0.313	0.205	0.213	0.940	0.940	lavidaviridae	7948	0	33.300	0.000
k141_6019460||full	0.047	0.820	0.100	0.033	0.193	0.820	NCLDV	5980	0	25.000	0.000
k141_2874344||full	0.073	0.720	0.005	0.007	0.147	0.720	NCLDV	8728	0	42.900	14.300
k141_585258||full	0.993	0.453	0.145	0.807	0.920	0.993	dsDNAphage	8747	2	63.600	0.000
k141_872341||full	1.000	0.840	0.270	0.840	0.953	1.000	dsDNAphage	13252	3	60.000	0.000
k141_5160994||full	0.880	0.307	0.280	0.447	0.327	0.880	dsDNAphage	6685	0	27.300	0.000
k141_2015692||full	0.073	0.707	0.150	0.033	0.220	0.707	NCLDV	8643	0	16.700	0.000
k141_872548||full	0.140	0.613	0.005	0.000	0.040	0.613	NCLDV	6245	0	28.600	14.300
k141_2874781||full	1.000	0.347	0.290	0.287	0.273	1.000	dsDNAphage	29886	7	47.500	0.000
k141_3446781||full	1.000	0.193	0.085	0.560	0.340	1.000	dsDNAphage	22407	4	51.500	0.000
k141_301106||full	0.287	0.773	0.090	0.033	0.733	0.773	NCLDV	6561	0	28.600	0.000
k141_3446968||full	0.160	0.513	0.005	0.007	0.053	0.513	NCLDV	15090	0	11.100	0.000
k141_3161310||full	0.233	0.840	0.200	0.040	0.500	0.840	NCLDV	6842	0	33.300	0.000
k141_3447104||full	1.000	0.280	0.440	0.353	0.127	1.000	dsDNAphage	10515	2	21.100	0.000
k141_6305656||full	0.480	0.567	0.015	0.133	0.507	0.567	NCLDV	8592	0	18.200	0.000
k141_2875205||full	0.973	0.153	0.570	0.813	0.293	0.973	dsDNAphage	7126	0	27.800	0.000
k141_2875207||full	0.993	0.767	0.395	0.707	0.180	0.993	dsDNAphage	5838	0	19.000	0.000
k141_6305766||full	1.000	0.173	0.140	0.807	0.253	1.000	dsDNAphage	6833	2	72.700	0.000
k141_4304000||full	0.993	0.320	0.205	0.840	0.747	0.993	dsDNAphage	6477	5	90.000	0.000
k141_4304002||full	0.120	0.533	0.010	0.000	0.007	0.533	NCLDV	7509	0	18.200	0.000
k141_4018278||full	0.107	0.587	0.000	0.007	0.027	0.587	NCLDV	9784	0	42.900	14.300
k141_5734827||full	0.993	0.513	0.440	0.753	0.893	0.993	dsDNAphage	6356	1	37.500	0.000
k141_5734893||full	0.793	0.780	0.005	0.013	0.253	0.793	dsDNAphage	5157	2	40.000	20.000
k141_15012||full	0.920	0.187	0.060	0.013	0.647	0.920	dsDNAphage	7811	1	25.000	12.500
k141_4590247||full	0.907	0.013	0.000	0.000	0.047	0.907	dsDNAphage	6529	1	33.300	11.100
k141_3447774||full	1.000	0.213	0.080	0.187	0.287	1.000	dsDNAphage	28584	2	51.400	0.000
k141_4018894||full	0.900	0.127	0.180	0.233	0.233	0.900	dsDNAphage	6025	0	30.000	0.000
k141_15491||full	1.000	0.500	0.245	0.613	0.873	1.000	dsDNAphage	12337	6	100.000	0.000
k141_5735572||full	1.000	0.847	0.790	0.940	1.000	1.000	dsDNAphage	8111	3	50.000	0.000
k141_4019112||full	0.533	0.633	0.000	0.000	0.060	0.633	NCLDV	11631	0	20.000	0.000
k141_2588631||full	0.827	0.453	0.535	0.453	0.940	0.940	lavidaviridae	7638	0	20.000	0.000
k141_4590867||full	0.993	0.720	0.165	0.867	0.880	0.993	dsDNAphage	6366	0	53.800	0.000
k141_6306858||full	0.813	0.727	0.255	0.873	0.733	0.873	ssDNA	4770	0	75.000	0.000
k141_5162809||full	0.340	0.767	0.235	0.047	0.267	0.767	NCLDV	7504	0	40.000	0.000
k141_4591039||full	0.333	0.733	0.065	0.053	0.707	0.733	NCLDV	5875	0	16.700	0.000
k141_4878370||full	0.520	0.433	0.270	0.340	0.700	0.700	lavidaviridae	7155	0	60.000	20.000
k141_1445597||full	0.073	0.900	0.130	0.000	0.173	0.900	NCLDV	9024	0	20.000	0.000
k141_1731399||full	0.960	0.340	0.110	0.607	0.400	0.960	dsDNAphage	5564	0	85.700	0.000
k141_5163063||full	0.027	0.527	0.005	0.000	0.127	0.527	NCLDV	24348	0	16.700	5.600
k141_303082||full	0.600	0.600	0.755	0.407	0.933	0.933	lavidaviridae	7506	0	50.000	0.000
k141_3163060||full	1.000	0.320	0.230	0.227	0.447	1.000	dsDNAphage	5194	1	16.700	0.000
k141_3448935||full	0.167	0.687	0.015	0.007	0.033	0.687	NCLDV	6679	0	50.000	0.000
k141_1731804||full	0.527	0.840	0.020	0.013	0.040	0.840	NCLDV	5398	0	25.000	0.000
k141_3449157||full	0.127	0.653	0.085	0.027	0.053	0.653	NCLDV	9054	0	12.500	0.000
k141_1446369||full	0.993	0.733	0.350	0.907	0.927	0.993	dsDNAphage	9894	0	33.300	0.000
k141_2305007||full	0.980	0.353	0.025	0.027	0.793	0.980	dsDNAphage	13087	3	46.700	6.700
k141_6022509||full	0.107	0.940	0.115	0.007	0.593	0.940	NCLDV	5395	0	14.300	0.000
k141_4306000||full	1.000	0.113	0.000	0.013	0.013	1.000	dsDNAphage	37006	6	31.500	3.700
k141_5450440||full	1.000	0.440	0.050	0.200	0.427	1.000	dsDNAphage	10151	4	85.700	0.000
k141_4020327||full	1.000	0.120	0.410	0.987	0.360	1.000	dsDNAphage	5378	2	50.000	0.000
k141_2018839||full	0.947	0.687	0.385	0.173	0.900	0.947	dsDNAphage	6771	1	16.700	0.000
k141_2018853||full	0.520	0.933	0.275	0.140	0.980	0.980	lavidaviridae	7843	0	20.000	0.000
k141_6594431||full	0.240	0.593	0.095	0.040	0.393	0.593	NCLDV	6373	0	20.000	0.000
k141_5450640||full	0.727	0.333	0.530	0.080	0.473	0.727	dsDNAphage	7747	0	25.000	0.000
k141_587993||full	0.993	0.280	0.015	0.153	0.093	0.993	dsDNAphage	22687	9	72.700	0.000
k141_3163766||full	0.933	0.467	0.170	0.013	0.207	0.933	dsDNAphage	5037	1	25.000	0.000
k141_2877828||full	0.147	1.000	0.075	0.027	0.533	1.000	NCLDV	5632	0	33.300	0.000
k141_588167||full	0.953	0.820	0.305	0.480	0.667	0.953	dsDNAphage	5316	0	12.500	0.000
k141_2305664||full	0.307	0.773	0.325	0.173	1.000	1.000	lavidaviridae	5027	0	25.000	0.000
k141_1732617||full	0.127	0.713	0.145	0.000	0.260	0.713	NCLDV	5714	0	16.700	0.000
k141_3736791||full	0.960	0.573	0.070	0.333	0.113	0.960	dsDNAphage	10959	0	16.700	0.000
k141_3736867||full	0.527	0.713	0.665	0.233	1.000	1.000	lavidaviridae	6407	0	25.000	0.000
k141_17651||full	0.853	0.513	0.265	0.847	0.333	0.853	dsDNAphage	5443	0	40.000	0.000
k141_2305976||full	0.020	0.580	0.000	0.000	0.040	0.580	NCLDV	11467	0	8.300	0.000
k141_2019542||full	0.060	0.807	0.100	0.013	0.287	0.807	NCLDV	5043	0	20.000	0.000
k141_6595331||full	0.153	0.207	0.330	0.053	0.527	0.527	lavidaviridae	6595	0	33.300	0.000
k141_5737744||full	0.193	0.847	0.035	0.187	0.453	0.847	NCLDV	5330	0	66.700	0.000
k141_2019822||full	0.273	0.860	0.300	0.020	0.973	0.973	lavidaviridae	8578	0	25.000	0.000
k141_17975||full	0.720	0.380	0.010	0.000	0.253	0.720	dsDNAphage	6738	1	33.300	16.700
k141_1447884||full	0.220	0.580	0.305	0.007	0.633	0.633	lavidaviridae	9775	0	20.000	0.000
k141_5164975||full	0.367	0.173	0.545	0.067	0.333	0.545	RNA	5359	0	28.600	0.000
k141_4021861||full	0.013	0.573	0.015	0.007	0.047	0.573	NCLDV	12755	0	11.100	0.000
k141_6309272||full	0.620	0.747	0.430	0.793	0.993	0.993	lavidaviridae	5099	0	50.000	0.000
k141_877135||full	0.227	0.640	0.035	0.027	0.080	0.640	NCLDV	8553	0	25.000	0.000
k141_4593968||full	0.980	0.127	0.005	0.007	0.020	0.980	dsDNAphage	10358	2	54.500	18.200
k141_2591649||full	0.980	0.473	0.225	0.760	0.933	0.980	dsDNAphage	5716	2	60.000	0.000
k141_1162137||full	0.487	0.727	0.350	0.380	0.780	0.780	lavidaviridae	5019	0	33.300	0.000
k141_1733567||full	0.687	0.227	0.490	0.073	0.633	0.687	dsDNAphage	6162	0	8.300	0.000
k141_19124||full	0.773	0.147	0.000	0.000	0.040	0.773	dsDNAphage	22803	1	23.500	11.800
k141_2020983||full	0.813	0.847	0.110	0.067	0.473	0.847	NCLDV	6961	0	33.300	0.000
k141_6024931||full	0.947	0.147	0.000	0.000	0.060	0.947	dsDNAphage	7647	3	37.500	12.500
k141_6596311||full	0.100	0.813	0.005	0.000	0.180	0.813	NCLDV	11317	0	37.500	0.000
k141_4882022||full	0.113	0.913	0.095	0.000	0.387	0.913	NCLDV	5057	0	20.000	0.000
k141_5165817||full	0.680	0.600	0.325	0.800	0.907	0.907	lavidaviridae	5899	0	100.000	0.000
k141_6309972||full	0.080	0.547	0.035	0.000	0.167	0.547	NCLDV	11603	0	22.200	0.000
k141_4022843||full	0.993	0.220	0.000	0.040	0.007	0.993	dsDNAphage	8131	6	58.300	25.000
k141_2021363||full	0.993	0.187	0.830	0.833	0.613	0.993	dsDNAphage	5420	2	28.600	0.000
k141_5739322||full	0.627	0.447	0.370	0.060	0.400	0.627	dsDNAphage	5794	0	33.300	0.000
k141_5739398||full	0.100	0.800	0.005	0.000	0.067	0.800	NCLDV	16002	0	27.300	18.200
k141_5739403||full	1.000	0.993	0.205	0.740	0.813	1.000	dsDNAphage	12602	6	100.000	0.000
k141_6025706||full	0.987	0.100	0.320	0.760	0.960	0.987	dsDNAphage	5456	3	42.900	0.000
k141_6025763||full	0.587	0.893	0.185	0.253	0.927	0.927	lavidaviridae	5529	0	60.000	0.000
k141_1162922||full	0.693	0.233	0.320	0.680	0.860	0.860	lavidaviridae	7229	0	75.000	0.000
k141_5453507||full	0.087	0.587	0.005	0.000	0.013	0.587	NCLDV	6657	0	12.500	0.000
k141_4308841||full	0.140	0.573	0.205	0.013	0.480	0.573	NCLDV	11481	0	27.300	0.000
k141_1449584||full	0.167	0.680	0.000	0.007	0.020	0.680	NCLDV	9883	0	20.000	0.000
k141_878773||full	0.900	0.347	0.000	0.013	0.200	0.900	dsDNAphage	5160	1	28.600	14.300
k141_4595251||full	0.200	0.947	0.100	0.027	0.173	0.947	NCLDV	5933	0	14.300	0.000
k141_2022086||full	0.973	0.587	0.340	0.847	0.940	0.973	dsDNAphage	5296	1	57.100	0.000
k141_3739156||full	0.607	0.053	0.000	0.000	0.000	0.607	dsDNAphage	22298	1	27.800	22.200
k141_3739293||full	0.433	0.540	0.010	0.040	0.213	0.540	NCLDV	5811	0	30.000	10.000
k141_6596894||full	0.487	0.327	0.355	0.260	0.640	0.640	lavidaviridae	5134	0	20.000	0.000
k141_4595470||full	0.080	0.673	0.105	0.013	0.333	0.673	NCLDV	6742	0	16.700	0.000
k141_5740076||full	0.993	0.453	0.060	0.253	0.113	0.993	dsDNAphage	7012	1	38.900	0.000
k141_879040||full	1.000	0.360	0.145	0.713	0.453	1.000	dsDNAphage	14388	5	100.000	0.000
k141_4882858||full	0.993	0.893	0.375	0.907	1.000	1.000	lavidaviridae	6482	0	50.000	0.000
k141_1735069||full	0.820	0.913	0.915	0.280	0.913	0.915	RNA	5428	0	20.000	0.000
k141_2881580||full	0.880	0.713	0.425	0.473	0.753	0.880	dsDNAphage	6936	0	30.800	0.000
k141_4595883||full	0.067	0.567	0.050	0.007	0.120	0.567	NCLDV	5651	0	14.300	0.000
k141_5167127||full	0.900	0.627	0.110	0.387	0.253	0.900	dsDNAphage	6728	0	7.100	0.000
k141_3166879||full	0.033	0.827	0.015	0.000	0.020	0.827	NCLDV	7874	0	14.300	0.000
k141_6311416||full	0.100	0.907	0.060	0.007	0.300	0.907	NCLDV	6604	0	14.300	0.000
k141_879440||full	0.120	0.633	0.000	0.007	0.033	0.633	NCLDV	8240	0	10.000	0.000
k141_307947||full	0.893	1.000	0.235	0.053	0.993	1.000	NCLDV	19020	3	26.700	0.000
k141_4596176||full	0.833	0.127	0.765	0.660	0.867	0.867	lavidaviridae	4269	0	20.000	0.000
k141_4309860||full	1.000	0.180	0.300	0.867	0.080	1.000	dsDNAphage	6618	1	26.300	0.000
k141_3453611||full	1.000	0.460	0.120	0.240	0.360	1.000	dsDNAphage	7865	3	61.500	0.000
k141_591508||full	0.153	0.560	0.000	0.013	0.013	0.560	NCLDV	7504	0	25.000	0.000
k141_6597698||full	0.427	0.720	0.035	0.027	0.273	0.720	NCLDV	7352	0	25.000	0.000
k141_5167667||full	0.293	0.960	0.375	0.013	0.307	0.960	NCLDV	6543	0	16.700	0.000
k141_4883816||full	1.000	0.893	0.170	0.893	0.947	1.000	dsDNAphage	10947	3	100.000	0.000
k141_1735959||full	0.453	0.520	0.295	0.033	0.940	0.940	lavidaviridae	5854	1	33.300	0.000
k141_2594196||full	0.987	0.140	0.010	0.120	0.180	0.987	dsDNAphage	16561	5	62.500	0.000
k141_2023359||full	0.527	0.040	0.070	0.007	0.200	0.527	dsDNAphage	7529	0	22.200	11.100
k141_3740541||full	0.587	0.567	0.110	0.227	0.353	0.587	dsDNAphage	5420	0	83.300	0.000
k141_2023735||full	0.380	0.700	0.010	0.007	0.920	0.920	lavidaviridae	10336	0	30.000	10.000
k141_880357||full	0.953	0.760	0.155	0.973	0.820	0.973	ssDNA	6014	0	72.700	0.000
k141_2594523||full	1.000	0.193	0.195	0.147	0.213	1.000	dsDNAphage	11133	4	53.300	0.000
k141_5455078||full	0.100	0.740	0.000	0.000	0.047	0.740	NCLDV	26996	0	21.700	13.000
k141_4310568||full	0.727	0.313	0.155	0.073	0.267	0.727	dsDNAphage	5784	1	33.300	0.000
k141_1736493||full	0.260	0.527	0.260	0.227	0.280	0.527	NCLDV	7139	0	50.000	0.000
k141_4597111||full	0.287	0.567	0.075	0.027	0.380	0.567	NCLDV	5762	0	33.300	0.000
k141_4597113||full	1.000	0.667	0.270	0.967	0.947	1.000	dsDNAphage	8357	1	69.200	0.000
k141_2023856||full	0.233	0.573	0.130	0.087	0.507	0.573	NCLDV	9281	0	40.000	0.000
k141_6028379||full	0.960	0.460	0.095	0.373	0.380	0.960	dsDNAphage	5763	1	50.000	0.000
k141_2594959||full	0.800	0.040	0.060	0.140	0.360	0.800	dsDNAphage	10452	0	53.800	0.000
k141_3454629||full	0.253	0.613	0.090	0.000	0.027	0.613	NCLDV	13349	0	5.000	0.000
k141_4884855||full	0.993	0.407	0.710	0.820	0.807	0.993	dsDNAphage	9141	1	12.500	0.000
k141_6598760||full	0.400	0.993	0.035	0.000	0.727	0.993	NCLDV	17204	0	26.700	6.700
k141_881152||full	0.407	0.240	0.065	0.020	0.533	0.533	lavidaviridae	9827	0	36.400	0.000
k141_3741720||full	1.000	0.527	0.180	0.753	0.393	1.000	dsDNAphage	6278	6	90.000	0.000
k141_1451964||full	0.980	0.800	0.210	0.433	0.900	0.980	dsDNAphage	28131	0	26.400	0.000
k141_5742210||full	1.000	0.293	0.005	0.093	0.120	1.000	dsDNAphage	43290	4	63.600	0.000
k141_22376||full	0.180	0.753	0.170	0.073	0.233	0.753	NCLDV	5368	0	33.300	0.000
k141_309800||full	0.993	0.267	0.010	0.100	0.000	0.993	dsDNAphage	24708	0	23.100	1.900
k141_881521||full	0.980	0.213	0.265	0.767	0.760	0.980	dsDNAphage	5662	2	60.000	0.000
k141_1165946||full	0.513	0.293	0.025	0.007	0.093	0.513	dsDNAphage	6266	0	9.100	0.000
k141_4885322||full	0.367	0.887	0.105	0.193	0.627	0.887	NCLDV	5325	0	40.000	0.000
k141_22934||full	0.067	0.680	0.255	0.007	0.267	0.680	NCLDV	6773	0	16.700	0.000
k141_310341||full	1.000	0.180	0.075	0.133	0.340	1.000	dsDNAphage	22074	3	61.500	0.000
k141_4885935||full	0.087	0.827	0.005	0.020	0.140	0.827	NCLDV	6126	0	16.700	0.000
k141_2025289||full	0.207	0.927	0.010	0.000	0.260	0.927	NCLDV	5032	0	28.600	14.300
k141_1453170||full	0.733	0.007	0.005	0.040	0.013	0.733	dsDNAphage	7789	0	15.000	10.000
k141_2596479||full	0.653	0.907	0.420	0.360	0.987	0.987	lavidaviridae	17312	0	16.700	0.000
k141_5457125||full	0.107	0.540	0.005	0.000	0.100	0.540	NCLDV	9155	0	23.100	15.400
k141_2312737||full	0.987	0.073	0.035	0.007	0.073	0.987	dsDNAphage	6863	1	41.700	8.300
k141_3743133||full	0.460	0.700	0.010	0.047	0.053	0.700	NCLDV	5318	0	50.000	0.000
k141_4886486||full	0.120	0.633	0.000	0.000	0.020	0.633	NCLDV	6733	0	12.500	0.000
k141_5457536||full	0.067	0.593	0.000	0.000	0.007	0.593	NCLDV	6200	0	12.500	0.000
k141_1453458||full	0.987	0.467	0.075	0.773	0.220	0.987	dsDNAphage	7321	0	41.200	0.000
k141_2025878||full	0.233	0.640	0.005	0.000	0.280	0.640	NCLDV	7134	0	42.900	14.300
k141_4886613||full	1.000	0.327	0.685	0.633	0.927	1.000	dsDNAphage	35276	6	49.100	0.000
k141_1453621||full	0.820	0.160	0.000	0.000	0.093	0.820	dsDNAphage	13168	1	37.500	12.500
k141_6030872||full	0.267	0.773	0.210	0.140	0.293	0.773	NCLDV	6863	0	50.000	0.000
k141_24168||full	0.167	0.613	0.095	0.027	0.140	0.613	NCLDV	8435	0	25.000	0.000
k141_2313448||full	0.993	0.293	0.340	0.553	0.647	0.993	dsDNAphage	5276	1	57.100	0.000
k141_24284||full	0.160	0.633	0.040	0.033	0.287	0.633	NCLDV	5074	0	40.000	0.000
k141_594564||full	0.527	0.867	0.275	0.147	0.933	0.933	lavidaviridae	6383	0	50.000	0.000
k141_2885422||full	0.827	0.047	0.015	0.033	0.140	0.827	dsDNAphage	5335	0	30.000	10.000
k141_4599571||full	0.987	0.513	0.295	0.840	0.267	0.987	dsDNAphage	7883	0	50.000	0.000
k141_5458164||full	0.107	0.867	0.115	0.007	0.513	0.867	NCLDV	13650	0	13.300	0.000
k141_4887236||full	0.993	0.280	0.050	0.087	0.193	0.993	dsDNAphage	6180	2	66.700	16.700
k141_2026450||full	0.147	0.833	0.030	0.000	0.133	0.833	NCLDV	5379	0	12.500	0.000
k141_2026456||full	0.893	0.773	0.010	0.027	0.660	0.893	dsDNAphage	5131	1	33.300	16.700
k141_4028401||full	0.167	0.600	0.065	0.027	0.287	0.600	NCLDV	4787	0	33.300	0.000
k141_24612||full	0.680	0.500	0.005	0.053	0.273	0.680	dsDNAphage	6953	1	50.000	25.000
k141_4313724||full	0.993	0.707	0.205	0.900	0.967	0.993	dsDNAphage	5069	2	75.000	0.000
k141_883579||full	1.000	0.500	0.255	0.773	0.093	1.000	dsDNAphage	8997	1	26.700	0.000
k141_5458459||full	1.000	0.707	0.190	0.633	0.500	1.000	dsDNAphage	5019	3	71.400	0.000
k141_1739770||full	1.000	0.620	0.265	0.573	0.927	1.000	dsDNAphage	17708	2	70.600	0.000
k141_4028787||full	0.073	0.640	0.000	0.000	0.093	0.640	NCLDV	12319	0	30.000	10.000
k141_1168308||full	0.627	0.500	0.005	0.000	0.153	0.627	dsDNAphage	9509	1	28.600	14.300
k141_1168325||full	0.500	0.020	0.000	0.000	0.000	0.500	dsDNAphage	21258	2	23.100	15.400
k141_2027079||full	0.973	0.447	0.020	0.107	0.433	0.973	dsDNAphage	8204	0	34.800	4.300
k141_6031956||full	1.000	0.273	0.905	0.347	0.967	1.000	dsDNAphage	6431	1	20.000	0.000
k141_6316139||full	0.940	0.227	0.150	0.573	0.487	0.940	dsDNAphage	7831	0	76.900	0.000
k141_3744705||full	0.713	0.093	0.000	0.007	0.007	0.713	dsDNAphage	6530	1	28.600	14.300
k141_25215||full	0.960	0.573	0.390	0.780	0.253	0.960	dsDNAphage	5928	0	30.000	0.000
k141_3744844||full	0.133	0.800	0.010	0.007	0.100	0.800	NCLDV	6254	0	28.600	14.300
k141_2314438||full	0.493	0.700	0.145	0.133	0.567	0.700	NCLDV	7568	0	50.000	0.000
k141_1168493||full	0.640	0.173	0.010	0.000	0.220	0.640	dsDNAphage	10617	1	28.600	14.300
k141_3171903||full	0.460	nan	0.490	0.647	0.773	0.773	lavidaviridae	4878	0	50.000	0.000
k141_1740298||full	0.093	0.953	0.050	0.000	0.460	0.953	NCLDV	7099	0	14.300	0.000
k141_6601782||full	0.987	0.193	0.410	0.753	0.693	0.987	dsDNAphage	5468	2	66.700	0.000
k141_1455183||full	1.000	0.167	0.315	0.840	0.300	1.000	dsDNAphage	6589	1	33.300	0.000
k141_2314724||full	1.000	0.133	0.005	0.013	0.073	1.000	dsDNAphage	26719	4	45.900	2.700
k141_595884||full	0.527	0.040	0.010	0.033	0.060	0.527	dsDNAphage	8058	0	18.200	9.100
k141_1168847||full	0.993	0.073	0.000	0.027	0.033	0.993	dsDNAphage	9505	5	50.000	16.700
k141_25981||full	0.467	0.633	0.110	0.647	0.427	0.647	ssDNA	7823	0	16.700	0.000
k141_6317265||full	0.260	0.847	0.095	0.080	0.367	0.847	NCLDV	5479	0	33.300	0.000
k141_2315152||full	0.840	0.367	0.150	0.647	0.333	0.840	dsDNAphage	6078	0	75.000	0.000
k141_2887241||full	0.427	0.507	0.075	0.093	0.433	0.507	NCLDV	5500	0	50.000	0.000
k141_26374||full	0.567	0.167	0.015	0.000	0.133	0.567	dsDNAphage	9236	1	25.000	0.000
k141_313407||full	0.753	0.193	0.285	0.140	0.933	0.933	lavidaviridae	7129	0	33.300	0.000
k141_4889339||full	0.993	0.120	0.000	0.080	0.033	0.993	dsDNAphage	13366	0	34.500	3.400
k141_5746567||full	0.953	0.780	0.175	0.747	0.827	0.953	dsDNAphage	6287	0	20.000	0.000
k141_313512||full	0.647	0.033	0.100	0.047	0.413	0.647	dsDNAphage	7524	0	28.600	0.000
k141_1456183||full	0.840	0.773	0.210	0.160	0.967	0.967	lavidaviridae	13162	0	44.400	0.000
k141_26553||full	0.113	0.573	0.140	0.000	0.527	0.573	NCLDV	8615	0	16.700	0.000
k141_6033705||full	0.987	0.433	0.175	0.113	0.573	0.987	dsDNAphage	9086	1	28.600	0.000
k141_26621||full	1.000	0.367	0.360	0.453	0.100	1.000	dsDNAphage	10023	3	21.700	0.000
k141_1456341||full	0.080	0.773	0.115	0.007	0.260	0.773	NCLDV	5381	0	20.000	0.000
k141_1741659||full	1.000	0.380	0.180	0.773	0.847	1.000	dsDNAphage	5339	2	80.000	0.000
k141_5173457||full	0.007	0.607	0.000	0.000	0.013	0.607	NCLDV	12997	0	7.700	0.000
k141_597286||full	0.273	0.053	0.175	0.013	0.727	0.727	lavidaviridae	9455	0	12.500	0.000
k141_3746397||full	0.520	0.107	0.000	0.007	0.007	0.520	dsDNAphage	15561	0	58.800	5.900
k141_313804||full	0.180	0.653	0.020	0.020	0.360	0.653	NCLDV	6201	0	28.600	0.000
k141_2599864||full	0.433	nan	0.260	0.087	0.727	0.727	lavidaviridae	7264	0	20.000	0.000
k141_3459504||full	0.873	0.153	0.040	0.000	0.073	0.873	dsDNAphage	5546	1	33.300	16.700
k141_5173873||full	0.113	0.813	0.065	0.007	0.347	0.813	NCLDV	5634	0	14.300	0.000
