seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
c_000000226749||full	0.273	0.647	0.260	0.067	0.447	0.647	NCLDV	4775	0	33.300	0.000
c_000000229421||full	0.820	0.007	0.000	0.000	0.007	0.820	dsDNAphage	15012	3	40.000	33.300
c_000000230925||full	0.240	0.860	0.025	0.040	0.747	0.860	NCLDV	6013	0	33.300	0.000
c_000000231455||full	0.420	0.360	0.735	0.027	0.493	0.735	RNA	4828	0	20.000	0.000
c_000000231766||full	0.007	0.527	0.090	0.000	0.053	0.527	NCLDV	8096	0	11.100	0.000
c_000000232319||full	0.220	0.553	0.125	0.033	0.500	0.553	NCLDV	7188	0	33.300	0.000
c_000000232484||full	0.373	0.460	0.115	0.040	0.620	0.620	lavidaviridae	10076	0	25.000	12.500
c_000000232505||full	0.153	0.713	0.150	0.000	0.360	0.713	NCLDV	6680	0	14.300	0.000
c_000000232771||full	0.180	0.733	0.075	0.007	0.273	0.733	NCLDV	6129	0	20.000	0.000
c_000000233975||full	0.227	0.860	0.000	0.000	0.287	0.860	NCLDV	8525	0	40.000	20.000
c_000000233995||full	0.207	0.600	0.115	0.067	0.507	0.600	NCLDV	6183	0	40.000	0.000
c_000000235485||full	0.320	0.387	0.255	0.040	0.613	0.613	lavidaviridae	12450	0	9.100	0.000
c_000000235513||full	0.453	0.587	0.395	0.027	0.820	0.820	lavidaviridae	7318	0	14.300	0.000
c_000000236168||full	0.187	0.353	0.330	0.000	0.840	0.840	lavidaviridae	15043	0	20.000	0.000
c_000000236226||full	0.913	0.093	0.000	0.053	0.533	0.913	dsDNAphage	7333	1	50.000	12.500
c_000000236494||full	0.300	0.527	0.010	0.000	0.180	0.527	NCLDV	9968	0	33.300	11.100
c_000000237852||full	0.233	0.613	0.090	0.047	0.167	0.613	NCLDV	14348	0	36.400	0.000
c_000000238670||full	0.033	0.593	0.000	0.000	0.000	0.593	NCLDV	9319	0	11.100	0.000
c_000000238753||full	0.153	0.747	0.130	0.013	0.187	0.747	NCLDV	6567	0	16.700	0.000
c_000000239255||full	0.100	0.653	0.115	0.013	0.420	0.653	NCLDV	4834	0	25.000	0.000
c_000000240028||full	0.393	0.867	0.210	0.020	0.960	0.960	lavidaviridae	9217	0	28.600	0.000
c_000000240103||full	0.853	0.127	0.130	0.353	0.553	0.853	dsDNAphage	5187	0	80.000	0.000
c_000000240400||full	0.327	0.553	0.365	0.080	0.927	0.927	lavidaviridae	8036	0	12.500	0.000
c_000000240767||full	0.820	0.860	0.825	0.367	0.980	0.980	lavidaviridae	4927	0	33.300	0.000
c_000000241119||full	0.293	0.833	0.000	0.007	0.220	0.833	NCLDV	8522	0	42.900	14.300
c_000000241135||full	0.147	0.300	0.170	0.000	0.820	0.820	lavidaviridae	5610	0	20.000	0.000
c_000000242361||full	0.567	0.707	0.550	0.313	0.973	0.973	lavidaviridae	5625	0	14.300	0.000
c_000000242600||full	0.107	0.660	0.200	0.000	0.320	0.660	NCLDV	10204	0	14.300	0.000
c_000000242776||full	0.387	0.580	0.050	0.040	0.260	0.580	NCLDV	5097	0	28.600	0.000
c_000000242838||full	0.613	0.547	0.845	0.373	0.680	0.845	RNA	4701	0	33.300	0.000
c_000000243871||full	0.447	0.587	0.565	0.160	0.967	0.967	lavidaviridae	8114	0	16.700	0.000
c_000000245547||full	0.620	0.427	0.265	0.460	0.827	0.827	lavidaviridae	5774	0	50.000	0.000
c_000000248166||full	0.613	0.753	0.370	0.927	0.993	0.993	lavidaviridae	4997	0	66.700	0.000
c_000000249041||full	0.187	0.653	0.085	0.007	0.067	0.653	NCLDV	5348	0	20.000	0.000
c_000000250227||full	0.087	0.773	0.115	0.000	0.280	0.773	NCLDV	6494	0	16.700	0.000
c_000000251677||full	0.960	0.173	0.000	0.027	0.413	0.960	dsDNAphage	5183	1	40.000	20.000
c_000000253210||full	0.120	0.767	0.090	0.000	0.307	0.767	NCLDV	16622	0	18.200	9.100
c_000000253501||full	0.247	0.933	0.000	0.007	0.540	0.933	NCLDV	5930	0	33.300	16.700
c_000000254646||full	0.753	0.107	0.005	0.000	0.007	0.753	dsDNAphage	6271	0	27.300	9.100
c_000000254726||full	0.047	0.553	0.000	0.000	0.007	0.553	NCLDV	14744	0	7.700	0.000
c_000000255022||full	0.073	0.533	0.235	0.020	0.260	0.533	NCLDV	6043	0	20.000	0.000
c_000000255300||full	0.300	0.620	0.165	0.027	0.607	0.620	NCLDV	9223	0	28.600	14.300
c_000000256375||full	0.833	0.593	0.005	0.000	0.200	0.833	dsDNAphage	5534	1	37.500	25.000
c_000000258151||full	0.340	0.613	0.625	0.273	0.933	0.933	lavidaviridae	5179	0	25.000	0.000
c_000000259330||full	0.427	0.640	0.545	0.307	0.893	0.893	lavidaviridae	4939	0	33.300	0.000
c_000000259780||full	0.660	0.493	0.425	0.227	0.653	0.660	dsDNAphage	6988	0	28.600	0.000
c_000000259970||full	0.347	0.800	0.195	0.060	0.347	0.800	NCLDV	10665	0	14.300	0.000
c_000000260037||full	0.487	0.627	0.200	0.060	0.087	0.627	NCLDV	5238	0	12.500	0.000
c_000000260163||full	0.220	0.580	0.190	0.133	0.773	0.773	lavidaviridae	6587	0	28.600	14.300
c_000000263507||full	0.607	0.533	0.325	0.033	0.833	0.833	lavidaviridae	7449	0	40.000	0.000
c_000000263542||full	0.220	0.940	0.005	0.000	0.493	0.940	NCLDV	6716	0	25.000	12.500
c_000000263938||full	0.307	0.727	0.180	0.380	0.593	0.727	NCLDV	4978	0	50.000	25.000
c_000000264977||full	0.613	0.640	0.190	0.327	0.513	0.640	NCLDV	6338	0	33.300	0.000
c_000000266239||full	0.207	0.713	0.145	0.020	0.633	0.713	NCLDV	10627	0	28.600	0.000
c_000000266321||full	0.053	0.913	0.055	0.007	0.407	0.913	NCLDV	4743	0	20.000	0.000
c_000000266345||full	0.107	0.640	0.135	0.000	0.467	0.640	NCLDV	18301	0	16.700	0.000
c_000000266794||full	0.533	0.747	0.705	0.633	0.987	0.987	lavidaviridae	4637	0	50.000	0.000
c_000000267158||full	0.707	0.073	0.000	0.007	0.020	0.707	dsDNAphage	8054	1	42.900	28.600
c_000000267503||full	0.233	0.827	0.150	0.040	0.247	0.827	NCLDV	5523	0	25.000	0.000
c_000000267619||full	0.307	0.327	0.255	0.073	0.540	0.540	lavidaviridae	6359	0	33.300	0.000
c_000000270678||full	0.287	0.720	0.375	0.040	0.693	0.720	NCLDV	8423	0	25.000	0.000
c_000000272055||full	0.520	0.280	0.010	0.020	0.080	0.520	dsDNAphage	6104	0	37.500	12.500
c_000000273392||full	0.080	0.787	0.120	0.000	0.207	0.787	NCLDV	10376	0	10.000	0.000
c_000000273542||full	0.560	0.720	0.220	0.320	0.947	0.947	lavidaviridae	5753	0	50.000	0.000
c_000000273776||full	0.100	1.000	0.110	0.000	0.467	1.000	NCLDV	4876	0	14.300	0.000
c_000000277451||full	0.067	0.860	0.140	0.033	0.327	0.860	NCLDV	6249	0	25.000	0.000
c_000000277972||full	0.367	0.673	0.215	0.053	0.620	0.673	NCLDV	4096	0	50.000	0.000
c_000000278043||full	0.187	0.700	0.035	0.020	0.067	0.700	NCLDV	8203	0	20.000	0.000
c_000000278102||full	0.960	0.700	0.270	0.233	0.787	0.960	dsDNAphage	5035	1	40.000	0.000
c_000000278195||full	0.420	nan	0.505	0.300	0.927	0.927	lavidaviridae	4372	0	33.300	0.000
c_000000278421||full	0.200	0.867	0.250	0.000	0.247	0.867	NCLDV	11286	0	11.100	0.000
c_000000279667||full	0.140	0.640	0.010	0.000	0.140	0.640	NCLDV	13490	0	21.400	14.300
c_000000279815||full	0.633	0.867	0.070	0.020	0.527	0.867	NCLDV	8192	0	20.000	0.000
c_000000281880||full	1.000	0.973	0.080	0.447	0.920	1.000	dsDNAphage	6434	1	81.800	0.000
c_000000282022||full	0.220	0.633	0.075	0.060	0.207	0.633	NCLDV	5691	0	16.700	0.000
c_000000283792||full	0.893	0.433	0.250	0.120	0.747	0.893	dsDNAphage	5183	1	33.300	0.000
c_000000284539||full	0.473	0.900	0.505	0.180	0.960	0.960	lavidaviridae	7029	0	25.000	0.000
c_000000285468||full	0.240	0.567	0.140	0.080	0.647	0.647	lavidaviridae	6121	0	40.000	0.000
c_000000286655||full	0.320	0.760	0.165	0.080	0.767	0.767	lavidaviridae	8697	0	25.000	0.000
c_000000287338||full	0.220	0.947	0.105	0.020	0.313	0.947	NCLDV	4905	0	40.000	0.000
c_000000287428||full	0.540	0.767	0.735	0.227	1.000	1.000	lavidaviridae	5718	0	25.000	0.000
c_000000287887||full	1.000	0.653	0.105	0.727	1.000	1.000	dsDNAphage	9376	3	53.800	0.000
c_000000287948||full	0.173	0.680	0.175	0.000	0.560	0.680	NCLDV	9789	0	16.700	0.000
c_000000288721||full	0.407	0.653	0.505	0.153	0.980	0.980	lavidaviridae	5510	0	25.000	0.000
c_000000288736||full	0.353	0.140	0.400	0.120	0.567	0.567	lavidaviridae	7005	0	20.000	0.000
c_000000289739||full	0.407	0.593	0.160	0.187	0.980	0.980	lavidaviridae	5302	0	25.000	0.000
c_000000290099||full	0.953	0.867	0.130	0.893	0.987	0.987	lavidaviridae	9009	0	36.000	0.000
c_000000290921||full	0.433	0.580	0.485	0.040	0.320	0.580	NCLDV	12773	0	33.300	0.000
c_000000291174||full	0.233	0.027	0.010	0.000	0.647	0.647	lavidaviridae	9374	0	28.600	14.300
c_000000291218||full	0.493	0.513	0.200	0.100	0.433	0.513	NCLDV	9950	0	22.200	0.000
c_000000291271||full	0.827	0.413	0.285	0.407	0.447	0.827	dsDNAphage	5147	0	66.700	0.000
c_000000292332||full	1.000	0.900	0.075	0.787	0.867	1.000	dsDNAphage	6739	1	66.700	0.000
c_000000293154||full	0.187	0.760	0.085	0.007	0.247	0.760	NCLDV	7775	0	12.500	0.000
c_000000293237||full	0.800	0.507	0.860	0.953	0.967	0.967	lavidaviridae	5643	0	37.500	0.000
c_000000294277||full	0.993	0.227	0.000	0.007	0.033	0.993	dsDNAphage	34392	9	59.100	4.500
c_000000294457||full	0.140	0.500	0.005	0.013	0.033	0.500	NCLDV	15705	0	14.300	0.000
c_000000295593||full	0.967	0.027	0.005	0.007	0.020	0.967	dsDNAphage	13530	7	50.000	44.400
c_000000296404||full	0.260	0.767	0.000	0.007	0.293	0.767	NCLDV	29863	2	37.900	6.900
c_000000296905||full	0.247	0.847	0.005	0.020	0.180	0.847	NCLDV	5182	0	50.000	16.700
c_000000297968||full	0.193	0.627	0.220	0.013	0.287	0.627	NCLDV	5828	0	33.300	0.000
c_000000298920||full	0.780	0.067	0.005	0.013	0.127	0.780	dsDNAphage	7182	1	50.000	33.300
c_000000299332||full	1.000	0.867	0.250	0.713	0.940	1.000	dsDNAphage	21536	3	84.600	0.000
c_000000300104||full	0.780	0.787	0.135	0.840	0.820	0.840	ssDNA	5918	0	100.000	0.000
c_000000300121||full	0.080	0.753	0.000	0.000	0.040	0.753	NCLDV	5341	0	20.000	0.000
c_000000301824||full	0.980	0.000	0.000	0.007	0.007	0.980	dsDNAphage	8654	4	40.000	40.000
c_000000302497||full	0.173	0.647	0.110	0.047	0.840	0.840	lavidaviridae	5111	0	25.000	0.000
c_000000303268||full	0.773	0.647	0.685	0.173	0.553	0.773	dsDNAphage	6843	0	25.000	0.000
c_000000303318||full	0.060	0.900	0.110	0.000	0.620	0.900	NCLDV	6395	0	20.000	0.000
c_000000303918||full	0.847	0.013	0.010	0.007	0.080	0.847	dsDNAphage	7175	2	33.300	50.000
c_000000304512||full	0.507	0.020	0.000	0.000	0.033	0.507	dsDNAphage	17049	1	16.700	11.100
c_000000304575||full	1.000	0.933	0.165	0.940	0.947	1.000	dsDNAphage	12368	5	100.000	0.000
c_000000306438||full	0.873	0.707	0.560	0.373	0.673	0.873	dsDNAphage	4399	0	16.700	0.000
c_000000306730||full	0.440	0.873	0.455	0.253	0.973	0.973	lavidaviridae	5518	0	20.000	0.000
c_000000307547||full	0.180	0.993	0.150	0.007	0.840	0.993	NCLDV	5115	0	20.000	0.000
c_000000307956||full	0.653	0.200	0.000	0.000	0.020	0.653	dsDNAphage	20060	2	25.000	37.500
c_000000310576||full	0.687	0.100	0.005	0.007	0.093	0.687	dsDNAphage	8649	1	25.000	16.700
c_000000311087||full	0.707	0.200	0.005	0.000	0.153	0.707	dsDNAphage	6977	1	33.300	16.700
c_000000312557||full	0.273	0.907	0.100	0.027	0.747	0.907	NCLDV	5552	0	25.000	0.000
c_000000313145||full	0.813	0.540	0.000	0.047	0.313	0.813	dsDNAphage	7761	1	50.000	16.700
c_000000313970||full	0.107	0.907	0.055	0.000	0.373	0.907	NCLDV	9342	0	22.200	0.000
c_000000315046||full	1.000	0.540	0.190	0.720	0.493	1.000	dsDNAphage	5455	1	80.000	0.000
c_000000316463||full	0.127	0.893	0.045	0.007	0.233	0.893	NCLDV	5073	0	25.000	0.000
c_000000317635||full	0.580	0.033	0.000	0.000	0.047	0.580	dsDNAphage	44137	3	23.100	38.500
c_000000317723||full	0.233	0.047	0.145	0.013	0.947	0.947	lavidaviridae	6801	0	14.300	0.000
c_000000317868||full	0.560	0.127	0.015	0.033	0.140	0.560	dsDNAphage	5310	0	20.000	10.000
c_000000318508||full	0.127	0.660	0.235	0.040	0.587	0.660	NCLDV	5198	0	33.300	0.000
c_000000319116||full	0.360	0.627	0.095	0.000	0.127	0.627	NCLDV	7860	0	16.700	0.000
c_000000319968||full	0.820	0.073	0.000	0.000	0.007	0.820	dsDNAphage	12314	2	36.400	18.200
c_000000324498||full	0.293	0.827	0.355	0.173	0.993	0.993	lavidaviridae	5114	0	25.000	0.000
c_000000325515||full	0.380	0.987	0.065	0.060	0.333	0.987	NCLDV	5613	0	42.900	0.000
c_000000328555||full	0.873	0.373	0.535	0.333	0.667	0.873	dsDNAphage	6804	0	50.000	0.000
c_000000330458||full	0.180	0.633	0.355	0.013	0.453	0.633	NCLDV	9721	0	16.700	0.000
c_000000332528||full	1.000	0.700	0.125	0.467	0.667	1.000	dsDNAphage	10170	3	80.000	0.000
c_000000333289||full	0.893	0.133	0.880	0.227	0.647	0.893	dsDNAphage	6930	0	14.300	0.000
c_000000335271||full	0.020	0.660	0.000	0.000	0.033	0.660	NCLDV	7211	0	22.200	0.000
c_000000335669||full	0.920	0.247	0.095	0.167	0.220	0.920	dsDNAphage	10282	0	35.300	0.000
c_000000335929||full	0.047	0.660	0.235	0.000	0.427	0.660	NCLDV	15012	0	10.000	0.000
c_000000336299||full	0.913	0.080	0.000	0.000	0.007	0.913	dsDNAphage	29694	8	37.100	37.100
c_000000336662||full	0.427	0.080	0.560	0.013	0.713	0.713	lavidaviridae	6318	0	20.000	0.000
c_000000339768||full	0.140	0.613	0.225	0.013	0.613	0.613	NCLDV	16353	0	8.300	0.000
c_000000340806||full	0.247	0.753	0.015	0.013	0.087	0.753	NCLDV	12064	0	12.500	0.000
c_000000343300||full	0.780	0.973	0.275	0.927	0.993	0.993	lavidaviridae	6972	0	80.000	0.000
c_000000345360||full	0.327	0.933	0.090	0.047	0.620	0.933	NCLDV	20016	0	36.400	0.000
c_000000346624||full	0.540	0.380	0.235	0.047	0.873	0.873	lavidaviridae	8183	0	14.300	0.000
c_000000347682||full	1.000	0.420	0.620	0.893	0.800	1.000	dsDNAphage	5435	1	15.400	0.000
c_000000351217||full	0.407	0.847	0.115	0.040	0.580	0.847	NCLDV	12610	0	22.200	0.000
c_000000351775||full	0.613	0.960	0.285	0.520	0.940	0.960	NCLDV	5963	0	66.700	0.000
c_000000352511||full	0.960	0.200	0.315	0.053	0.207	0.960	dsDNAphage	11763	1	16.700	0.000
c_000000352666||full	0.287	0.880	0.400	0.007	0.860	0.880	NCLDV	11373	0	18.200	0.000
c_000000354955||full	0.247	0.800	0.295	0.013	0.493	0.800	NCLDV	5067	0	12.500	0.000
c_000000355295||full	0.560	0.267	0.255	0.040	0.740	0.740	lavidaviridae	5224	0	14.300	0.000
c_000000355650||full	0.100	0.887	0.220	0.033	0.813	0.887	NCLDV	4920	0	20.000	0.000
c_000000356075||full	0.400	0.113	0.355	0.027	0.807	0.807	lavidaviridae	8376	0	12.500	0.000
c_000000357198||full	0.460	0.220	0.190	0.147	0.700	0.700	lavidaviridae	7351	0	16.700	0.000
c_000000357895||full	0.220	0.760	0.215	0.060	0.327	0.760	NCLDV	5848	0	25.000	0.000
c_000000358526||full	0.980	0.847	0.095	0.480	0.627	0.980	dsDNAphage	9900	1	63.600	0.000
c_000000358997||full	0.880	0.073	0.615	0.247	0.393	0.880	dsDNAphage	6677	0	11.100	0.000
c_000000362722||full	0.680	0.327	0.125	0.360	0.600	0.680	dsDNAphage	5894	0	83.300	0.000
c_000000363747||full	0.740	0.727	0.135	0.467	0.247	0.740	dsDNAphage	5701	0	37.500	0.000
c_000000364196||full	0.607	0.720	0.070	0.460	0.473	0.720	NCLDV	5193	0	66.700	0.000
c_000000365544||full	0.207	0.620	0.115	0.000	0.480	0.620	NCLDV	15082	0	22.200	11.100
c_000000365585||full	0.647	0.067	0.020	0.000	0.227	0.647	dsDNAphage	10370	1	25.000	12.500
c_000000365815||full	0.020	0.580	0.085	0.007	0.067	0.580	NCLDV	6072	0	14.300	0.000
c_000000366869||full	0.433	0.887	0.450	0.460	0.987	0.987	lavidaviridae	5403	0	40.000	0.000
c_000000367464||full	0.280	0.947	0.150	0.553	0.953	0.953	lavidaviridae	5267	0	25.000	0.000
c_000000367552||full	0.993	0.887	0.300	0.727	0.840	0.993	dsDNAphage	7186	1	75.000	0.000
c_000000367553||full	0.100	0.587	0.075	0.000	0.267	0.587	NCLDV	8519	1	16.700	0.000
c_000000371252||full	0.560	0.347	0.475	0.000	0.687	0.687	lavidaviridae	10074	0	20.000	0.000
c_000000371513||full	0.593	0.280	0.250	0.040	0.327	0.593	dsDNAphage	7324	0	42.900	0.000
c_000000372429||full	0.907	0.007	0.000	0.013	0.060	0.907	dsDNAphage	17853	8	47.600	42.900
c_000000372931||full	0.113	0.927	0.105	0.027	0.633	0.927	NCLDV	12102	0	28.600	0.000
c_000000374599||full	0.280	0.827	0.110	0.013	0.560	0.827	NCLDV	9075	0	25.000	0.000
c_000000375861||full	0.900	0.907	0.220	0.913	0.993	0.993	lavidaviridae	6510	0	80.000	0.000
c_000000376919||full	0.407	0.393	0.260	0.100	0.960	0.960	lavidaviridae	7002	0	28.600	0.000
c_000000378808||full	0.187	0.640	0.000	0.000	0.013	0.640	NCLDV	7161	0	18.200	9.100
c_000000378811||full	0.560	0.973	0.105	0.373	0.900	0.973	NCLDV	5563	0	20.000	0.000
c_000000379145||full	0.980	0.060	0.005	0.013	0.027	0.980	dsDNAphage	10507	5	69.200	7.700
c_000000380249||full	0.180	0.400	0.265	0.027	0.627	0.627	lavidaviridae	6578	0	25.000	0.000
c_000000380791||full	0.220	0.813	0.045	0.013	0.367	0.813	NCLDV	15996	0	41.700	0.000
c_000000381423||full	0.353	0.633	0.045	0.207	0.313	0.633	NCLDV	5293	0	60.000	0.000
c_000000381527||full	0.920	0.653	0.050	0.573	0.467	0.920	dsDNAphage	8017	0	80.000	0.000
c_000000383739||full	0.200	0.753	0.370	0.013	0.807	0.807	lavidaviridae	5783	0	25.000	0.000
c_000000384014||full	0.993	0.593	0.180	0.913	0.887	0.993	dsDNAphage	6105	1	100.000	0.000
c_000000384293||full	0.340	0.987	0.200	0.027	0.733	0.987	NCLDV	5202	0	20.000	0.000
c_000000386461||full	0.033	0.827	0.045	0.000	0.013	0.827	NCLDV	13699	0	11.100	0.000
c_000000386579||full	0.193	0.980	0.095	0.033	0.773	0.980	NCLDV	4876	0	25.000	0.000
c_000000386849||full	0.373	0.833	0.055	0.007	0.700	0.833	NCLDV	5482	0	33.300	16.700
c_000000387971||full	0.067	0.800	0.145	0.000	0.493	0.800	NCLDV	8524	0	16.700	0.000
c_000000388221||full	0.140	0.780	0.130	0.000	0.353	0.780	NCLDV	5283	0	25.000	0.000
c_000000388486||full	0.247	0.667	0.310	0.020	0.733	0.733	lavidaviridae	13334	0	8.300	0.000
c_000000388650||full	0.280	0.567	0.010	0.000	0.353	0.567	NCLDV	7059	0	28.600	14.300
c_000000389314||full	0.427	0.913	0.065	0.020	0.853	0.913	NCLDV	5515	0	40.000	0.000
c_000000390745||full	0.807	0.987	0.005	0.000	0.327	0.987	NCLDV	11112	0	30.000	0.000
c_000000391668||full	0.973	0.167	0.015	0.060	0.060	0.973	dsDNAphage	7539	5	66.700	11.100
c_000000393984||full	0.140	0.540	0.035	0.000	0.240	0.540	NCLDV	5131	0	20.000	0.000
c_000000394320||full	0.900	0.747	0.025	0.147	0.040	0.900	dsDNAphage	10622	0	9.500	0.000
c_000000397090||full	0.300	0.487	0.525	0.020	0.287	0.525	RNA	5927	0	20.000	0.000
c_000000400155||full	0.420	nan	0.740	0.267	0.993	0.993	lavidaviridae	5607	0	25.000	0.000
c_000000400450||full	0.140	0.513	0.170	0.007	0.107	0.513	NCLDV	8722	0	14.300	0.000
c_000000401852||full	1.000	0.673	0.140	0.520	0.873	1.000	dsDNAphage	9792	4	100.000	0.000
c_000000403033||full	0.960	0.060	0.005	0.033	0.020	0.960	dsDNAphage	8844	7	50.000	42.900
c_000000403458||full	0.320	0.900	0.340	0.440	0.913	0.913	lavidaviridae	5391	0	14.300	0.000
c_000000403933||full	0.033	0.667	0.050	0.000	0.053	0.667	NCLDV	5361	0	16.700	0.000
c_000000404007||full	0.993	0.813	0.430	0.840	0.973	0.993	dsDNAphage	14113	2	31.800	0.000
c_000000405683||full	0.967	0.287	0.000	0.013	0.007	0.967	dsDNAphage	9149	5	53.800	38.500
c_000000405810||full	0.067	0.533	0.020	0.013	0.007	0.533	NCLDV	14451	0	7.700	0.000
c_000000407252||full	0.347	0.767	0.030	0.027	0.393	0.767	NCLDV	6738	0	40.000	0.000
c_000000408128||full	0.167	0.600	0.085	0.007	0.507	0.600	NCLDV	3813	0	33.300	0.000
c_000000409566||full	0.640	0.893	0.720	0.107	0.993	0.993	lavidaviridae	8634	0	14.300	0.000
c_000000410206||full	0.967	0.360	0.000	0.000	0.000	0.967	dsDNAphage	5314	3	44.400	44.400
c_000000411450||full	0.367	0.287	0.390	0.333	0.967	0.967	lavidaviridae	4525	0	16.700	0.000
c_000000413315||full	0.093	0.860	0.135	0.000	0.513	0.860	NCLDV	6681	0	25.000	0.000
c_000000415133||full	0.993	0.187	0.700	0.547	0.540	0.993	dsDNAphage	5489	1	50.000	0.000
c_000000415374||full	0.127	0.913	0.055	0.000	0.180	0.913	NCLDV	20969	0	11.100	0.000
c_000000417958||full	0.880	0.027	0.000	0.000	0.007	0.880	dsDNAphage	5385	2	28.600	28.600
c_000000418486||full	1.000	0.320	0.205	0.173	0.220	1.000	dsDNAphage	18627	1	23.800	0.000
c_000000419249||full	0.247	0.620	0.005	0.000	0.107	0.620	NCLDV	5843	0	12.500	0.000
c_000000419706||full	0.053	0.607	0.020	0.000	0.027	0.607	NCLDV	8635	0	11.100	0.000
c_000000420477||full	0.873	0.853	0.255	0.607	0.867	0.873	dsDNAphage	6459	0	25.000	0.000
c_000000421505||full	0.100	0.667	0.070	0.033	0.453	0.667	NCLDV	5390	0	16.700	0.000
c_000000422103||full	1.000	0.967	0.210	0.960	1.000	1.000	dsDNAphage	5988	4	100.000	0.000
c_000000422381||full	0.713	0.420	0.360	0.780	0.980	0.980	lavidaviridae	6771	0	33.300	0.000
c_000000426306||full	0.547	0.493	0.780	0.287	0.900	0.900	lavidaviridae	6266	0	33.300	0.000
c_000000426752||full	0.093	0.973	0.160	0.007	0.540	0.973	NCLDV	5201	0	20.000	0.000
c_000000427258||full	0.547	0.667	0.105	0.293	0.827	0.827	lavidaviridae	7798	0	25.000	0.000
c_000000427692||full	1.000	0.733	0.270	0.793	0.927	1.000	dsDNAphage	5172	2	66.700	0.000
c_000000428358||full	0.933	0.253	0.000	0.013	0.013	0.933	dsDNAphage	6400	1	57.100	28.600
c_000000431840||full	0.087	0.907	0.180	0.007	0.653	0.907	NCLDV	6732	0	20.000	0.000
c_000000432939||full	0.920	0.200	0.245	0.233	0.493	0.920	dsDNAphage	17067	0	37.000	0.000
c_000000433859||full	0.173	0.693	0.120	0.007	0.187	0.693	NCLDV	5609	0	16.700	0.000
c_000000435234||full	0.707	0.780	0.175	0.207	0.313	0.780	NCLDV	5559	0	25.000	0.000
c_000000436806||full	0.980	0.193	0.040	0.187	0.393	0.980	dsDNAphage	12127	1	73.300	0.000
c_000000437549||full	0.940	0.047	0.000	0.020	0.080	0.940	dsDNAphage	9884	6	41.200	17.600
c_000000439184||full	0.180	0.940	0.100	0.007	0.393	0.940	NCLDV	6709	0	28.600	0.000
c_000000440154||full	0.127	0.933	0.000	0.000	0.000	0.933	NCLDV	5525	0	14.300	0.000
c_000000440900||full	0.040	0.540	0.125	0.007	0.067	0.540	NCLDV	13774	0	11.100	0.000
c_000000441701||full	0.127	0.553	0.005	0.000	0.267	0.553	NCLDV	7481	0	22.200	11.100
c_000000442104||full	0.220	nan	0.505	0.853	0.867	0.867	lavidaviridae	1915	0	50.000	0.000
c_000000442342||full	0.993	0.233	0.085	0.033	0.340	0.993	dsDNAphage	42091	5	42.900	0.000
c_000000442714||full	0.480	0.467	0.805	0.047	0.333	0.805	RNA	5150	0	25.000	0.000
c_000000443979||full	0.867	0.020	0.000	0.020	0.127	0.867	dsDNAphage	7581	2	50.000	37.500
c_000000444941||full	0.900	0.880	0.020	0.047	0.387	0.900	dsDNAphage	70857	6	37.800	4.100
c_000000446115||full	0.680	0.007	0.135	0.060	0.240	0.680	dsDNAphage	5882	0	10.000	0.000
c_000000447935||full	0.687	0.027	0.610	0.460	0.740	0.740	lavidaviridae	4625	0	20.000	0.000
c_000000447955||full	0.033	0.593	0.245	0.000	0.020	0.593	NCLDV	8918	0	16.700	0.000
c_000000449609||full	0.193	0.147	0.000	0.007	0.507	0.507	lavidaviridae	6081	1	33.300	16.700
c_000000451917||full	0.873	0.647	0.340	0.820	0.800	0.873	dsDNAphage	4978	0	60.000	0.000
c_000000452344||full	0.313	0.880	0.045	0.020	0.640	0.880	NCLDV	16061	0	25.000	8.300
c_000000453698||full	0.293	0.840	0.115	0.053	0.220	0.840	NCLDV	5817	0	20.000	0.000
c_000000454104||full	0.100	0.573	0.010	0.000	0.300	0.573	NCLDV	5926	0	33.300	16.700
c_000000454351||full	0.187	0.440	0.690	0.040	0.420	0.690	RNA	5109	0	25.000	0.000
c_000000454796||full	0.760	0.507	0.000	0.000	0.020	0.760	dsDNAphage	12186	1	41.700	25.000
c_000000455950||full	0.080	0.693	0.085	0.007	0.200	0.693	NCLDV	9520	0	20.000	0.000
c_000000457352||full	0.527	0.427	0.360	0.187	0.760	0.760	lavidaviridae	8738	0	28.600	0.000
c_000000457670||full	0.347	0.287	0.470	0.247	0.747	0.747	lavidaviridae	5010	0	33.300	0.000
c_000000458133||full	0.693	0.267	0.270	0.093	0.527	0.693	dsDNAphage	7467	0	16.700	0.000
c_000000458571||full	0.707	0.320	0.005	0.000	0.013	0.707	dsDNAphage	7261	2	25.000	25.000
