	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral replication genes	Viral genes with host benefits	Viral structure genes	Viral genes with viral benefits
k141_6284245__full-cat_1	1	False	False	7	0	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_6294502__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_6296847__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6297886__full-cat_2	2	False	False	3	2	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_6299286__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6307308__full-cat_2	2	False	False	10	3	0	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_6316993__full-cat_2	2	False	False	10	3	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_6319842__full-cat_1	1	False	False	12	3	1	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_6320161__full_1-cat_3	3	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_6322826__full-cat_2	2	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6342424__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6345007__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k141_6346236__full-cat_2	2	False	False	12	0	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_6353788__full_1-cat_1	1	False	False	34	4	0	False	0.029411764705882353	20.0	7.0	1.0	1.0	5.0	0.0
k141_6359840__full-cat_1	1	False	False	9	0	0	False	0.1111111111111111	6.0	1.0	1.0	1.0	0.0	0.0
k141_6365619__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_637073__full-cat_2	2	False	False	4	3	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6377424__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	2.0	2.0	1.0	1.0	0.0	0.0
k141_6377886__full-cat_2	2	False	False	10	0	0	False	0.0	9.0	0.0	0.0	0.0	1.0	0.0
k141_6382062__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6385773__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6386146__full-cat_2	2	False	False	10	3	0	False	0.1	9.0	0.0	0.0	1.0	0.0	0.0
k141_6390084__full-cat_1	1	False	False	9	0	0	False	0.0	4.0	1.0	0.0	0.0	4.0	0.0
k141_6390767__full-cat_2	2	False	False	13	0	0	False	0.0	12.0	1.0	0.0	0.0	0.0	0.0
k141_640174__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2.0	0.0	0.0	1.0	0.0	0.0
k141_6411271__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6411592__full-cat_2	2	False	False	10	2	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_641281__full-cat_1	1	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6414964__full-cat_2	2	False	False	10	1	0	False	0.0	8.0	0.0	1.0	1.0	0.0	0.0
k141_6427765__full-cat_1	1	False	False	25	4	0	False	0.12	20.0	2.0	0.0	3.0	0.0	0.0
k141_6430283__full-cat_1	1	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6430720__full-cat_2	2	False	False	10	2	1	False	0.1	9.0	0.0	0.0	1.0	0.0	0.0
k141_6432486__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
k141_6440529__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6446755__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6454701__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_647758__full-cat_2	2	False	False	13	0	1	False	0.07692307692307693	5.0	4.0	2.0	1.0	0.0	1.0
k141_6483725__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_649966__full-cat_2	2	False	False	14	1	0	False	0.07142857142857142	11.0	1.0	1.0	1.0	0.0	0.0
k141_6505876__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	0.0	0.0	1.0	0.0
k141_6515076__full-cat_2	2	False	False	11	3	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_6515121__full-cat_1	1	False	False	11	0	0	False	0.0	6.0	3.0	2.0	0.0	0.0	0.0
k141_6515287__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6518498__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_652057__full-cat_2	2	False	False	3	2	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_6523865__full-cat_1	1	False	False	5	0	0	False	0.0	3.0	1.0	1.0	0.0	0.0	0.0
k141_652397__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
k141_6533047__full-cat_2	2	False	False	12	1	0	False	0.0	7.0	4.0	1.0	0.0	0.0	0.0
k141_6539188__full-cat_2	2	False	False	5	2	0	False	0.0	3.0	1.0	1.0	0.0	0.0	0.0
k141_6541475__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6547546__full-cat_2	2	False	False	10	3	1	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_6553439__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6556921__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_6559619__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6566499__full-cat_1	1	False	False	48	8	0	False	0.020833333333333332	42.0	4.0	1.0	1.0	0.0	0.0
k141_6567611__full-cat_2	2	False	False	15	0	0	False	0.0	9.0	6.0	0.0	0.0	0.0	0.0
k141_6570640__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6570801__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5.0	1.0	0.0	1.0	0.0	0.0
k141_6576066__full-cat_2	2	False	False	8	0	0	False	0.125	2.0	0.0	4.0	1.0	0.0	1.0
k141_6577137__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_6578238__full-cat_2	2	False	False	9	4	0	False	0.0	7.0	2.0	0.0	0.0	0.0	0.0
k141_6580937__full-cat_2	2	False	False	12	2	0	False	0.0	11.0	1.0	0.0	0.0	0.0	0.0
k141_6581282__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_6584082__full-cat_2	2	False	False	66	25	1	False	0.030303030303030304	50.0	10.0	0.0	2.0	3.0	1.0
k141_6587497__full-cat_2	2	False	False	7	2	0	True	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6601210__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5.0	0.0	1.0	1.0	0.0	0.0
k141_6615877__full-cat_1	1	False	False	16	0	0	False	0.0	7.0	4.0	1.0	1.0	3.0	0.0
k141_6616982__full-cat_1	1	False	False	4	1	0	False	0.25	3.0	0.0	0.0	1.0	0.0	0.0
k141_6619314__full-cat_2	2	False	False	9	0	0	False	0.1111111111111111	7.0	1.0	0.0	1.0	0.0	0.0
k141_6623222__full_1-cat_1	1	False	False	20	4	0	False	0.05	14.0	4.0	1.0	1.0	0.0	0.0
k141_6623708__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6634261__full-cat_1	1	False	False	7	3	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_6637078__full-cat_2	2	False	False	7	5	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
k141_6644070__full-cat_2	2	False	False	9	2	0	False	0.1111111111111111	8.0	0.0	0.0	1.0	0.0	0.0
k141_6668980__full-cat_1	1	False	False	27	0	1	False	0.07407407407407407	9.0	2.0	7.0	2.0	7.0	0.0
k141_6677638__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6678734__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6680562__full-cat_2	2	False	False	11	1	0	False	0.0	9.0	1.0	1.0	0.0	0.0	0.0
k141_6689857__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6697841__full-cat_2	2	False	False	8	5	0	False	0.125	7.0	0.0	0.0	1.0	0.0	0.0
k141_6703699__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_6707664__full-cat_2	2	False	False	4	2	0	False	0.25	2.0	0.0	1.0	1.0	0.0	0.0
k141_6715746__full-cat_2	2	False	False	2	1	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_6717592__full-cat_2	2	False	False	7	3	1	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6726391__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6732675__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6737595__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6739799__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6741145__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6741904__full-cat_2	2	False	False	9	1	0	False	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k141_6748493__full-cat_1	1	False	False	9	1	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_675977__full-cat_2	2	False	False	11	2	0	False	0.09090909090909091	10.0	0.0	0.0	1.0	0.0	0.0
k141_6760283__full-cat_2	2	False	False	8	5	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6786187__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6792677__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_679518__full-cat_2	2	False	False	5	3	0	False	0.0	2.0	1.0	1.0	0.0	1.0	0.0
k141_6803361__full-cat_2	2	False	False	7	3	0	False	0.2857142857142857	4.0	1.0	0.0	2.0	0.0	0.0
k141_6812486__full-cat_1	1	False	False	13	0	0	False	0.07692307692307693	6.0	3.0	1.0	2.0	1.0	0.0
k141_6819895__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6822374__full-cat_2	2	False	False	9	1	0	False	0.1111111111111111	8.0	0.0	0.0	1.0	0.0	0.0
k141_6834887__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_683535__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6839455__full-cat_2	2	False	False	6	3	0	False	0.0	4.0	2.0	0.0	0.0	0.0	0.0
k141_6840169__full-cat_2	2	False	False	5	0	0	True	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_6844568__full-cat_2	2	False	False	4	0	0	False	0.0	1.0	0.0	3.0	0.0	0.0	0.0
k141_6852539__full-cat_2	2	False	False	27	0	0	False	0.0	26.0	1.0	0.0	0.0	0.0	0.0
k141_6852926__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6855985__full-cat_2	2	False	False	3	2	0	False	0.3333333333333333	2.0	0.0	0.0	1.0	0.0	0.0
k141_6858248__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
k141_6858567__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6860852__full-cat_2	2	False	False	6	1	0	True	0.0	4.0	1.0	1.0	0.0	0.0	0.0
k141_6863640__full-cat_1	1	False	False	8	2	1	False	0.25	6.0	0.0	0.0	2.0	0.0	0.0
k141_687472__full-cat_2	2	False	False	2	0	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_6878500__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6887639__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_6890264__full-cat_1	1	False	False	8	0	0	False	0.0	2.0	6.0	0.0	0.0	0.0	0.0
k141_6892974__full-cat_1	1	False	False	15	0	0	False	0.0	15.0	0.0	0.0	0.0	0.0	0.0
k141_6896040__full-cat_1	1	False	False	12	3	0	False	0.0	8.0	3.0	1.0	0.0	0.0	0.0
k141_6896662__full-cat_1	1	False	False	10	0	0	False	0.0	7.0	2.0	1.0	0.0	0.0	0.0
k141_6904243__full-cat_1	1	False	False	8	0	0	False	0.0	5.0	1.0	0.0	0.0	2.0	0.0
k141_6906692__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6912246__full-cat_1	1	False	False	7	1	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6913406__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6922210__full-cat_2	2	False	False	8	5	1	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6924776__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	1.0
k141_693613__full-cat_1	1	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6938566__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6941422__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6942385__full-cat_2	2	False	False	11	6	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_694583__full-cat_2	2	False	False	20	1	0	True	0.0	17.0	2.0	1.0	0.0	0.0	0.0
k141_6959688__full-cat_2	2	False	False	9	5	1	False	0.1111111111111111	5.0	1.0	1.0	1.0	1.0	0.0
k141_6963822__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	1.0
k141_6967329__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_6968230__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6970923__full-cat_1	1	False	False	14	0	0	False	0.0	11.0	1.0	1.0	0.0	1.0	0.0
k141_6974383__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6981055__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	2.0	0.0	0.0	0.0	0.0
k141_6990796__full-cat_1	1	False	False	21	4	0	False	0.0	16.0	4.0	1.0	0.0	0.0	0.0
k141_7000077__full-cat_1	1	False	False	5	0	0	False	0.0	4.0	0.0	0.0	0.0	1.0	0.0
k141_7006991__full-cat_2	2	False	False	7	0	0	False	0.2857142857142857	2.0	3.0	0.0	2.0	0.0	0.0
k141_7020405__full-cat_1	1	False	False	14	1	0	False	0.0	11.0	1.0	0.0	0.0	2.0	0.0
k141_7031105__full-cat_2	2	False	False	25	2	0	False	0.12	10.0	11.0	1.0	3.0	0.0	0.0
k141_7035597__full-cat_2	2	False	False	24	3	0	False	0.0	23.0	0.0	0.0	0.0	1.0	0.0
k141_7040298__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_7055151__full-cat_1	1	False	False	11	0	0	False	0.0	10.0	0.0	0.0	0.0	1.0	0.0
k141_7056927__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7057014__full-cat_2	2	False	False	10	4	0	False	0.1	9.0	0.0	0.0	1.0	0.0	0.0
k141_705784__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_7059743__full-cat_2	2	False	False	7	1	0	False	0.0	6.0	0.0	0.0	0.0	1.0	0.0
k141_7067766__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_7081857__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7084852__full-cat_2	2	False	False	19	0	0	False	0.0	18.0	1.0	0.0	0.0	0.0	0.0
k141_708778__full-cat_2	2	False	False	11	0	0	False	0.0	9.0	0.0	2.0	0.0	0.0	0.0
k141_7091038__full-cat_1	1	False	False	23	0	0	False	0.0	15.0	2.0	2.0	0.0	4.0	0.0
k141_709236__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7092853__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_7094526__full-cat_1	1	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7111437__full-cat_2	2	False	False	6	1	0	False	0.3333333333333333	4.0	0.0	0.0	2.0	0.0	0.0
k141_7120265__full-cat_1	1	False	False	18	1	0	False	0.0	12.0	4.0	1.0	0.0	1.0	0.0
k141_713621__full-cat_1	1	False	False	10	2	1	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_7144394__full-cat_2	2	False	False	8	4	1	False	0.125	7.0	0.0	0.0	1.0	0.0	0.0
k141_7153852__full-cat_2	2	False	False	7	0	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_7154507__full-cat_2	2	False	False	19	2	0	False	0.0	18.0	0.0	1.0	0.0	0.0	0.0
k141_715470__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7158131__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7159772__full-cat_2	2	False	False	5	0	0	False	0.0	3.0	2.0	0.0	0.0	0.0	0.0
k141_7165243__full-cat_1	1	False	False	13	2	0	False	0.38461538461538464	8.0	0.0	0.0	5.0	0.0	0.0
k141_7178572__full-cat_2	2	False	False	10	1	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k141_7179370__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
k141_7179691__full-cat_2	2	False	False	8	0	0	False	0.375	5.0	0.0	0.0	3.0	0.0	0.0
k141_7191962__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7196267__full-cat_1	1	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_71973__full-cat_1	1	False	False	8	4	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_7201047__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7214410__full_1-cat_1	1	False	False	42	2	0	False	0.0	30.0	9.0	2.0	0.0	1.0	0.0
k141_721850__full-cat_2	2	False	False	10	3	0	False	0.2	7.0	1.0	0.0	2.0	0.0	0.0
k141_7218803__full-cat_1	1	False	False	6	2	0	False	0.0	3.0	3.0	0.0	0.0	0.0	0.0
k141_7220595__full-cat_1	1	False	False	7	1	0	False	0.0	5.0	1.0	1.0	0.0	0.0	0.0
k141_7221508__full-cat_2	2	False	False	5	1	0	False	0.2	3.0	0.0	1.0	1.0	0.0	0.0
k141_7224612__full-cat_2	2	False	False	10	1	0	False	0.1	9.0	0.0	0.0	1.0	0.0	0.0
k141_7229887__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_7232298__full-cat_2	2	False	False	2	1	0	False	0.5	1.0	0.0	0.0	1.0	0.0	0.0
k141_7232447__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7240230__full-cat_2	2	False	False	14	4	0	False	0.0	12.0	2.0	0.0	0.0	0.0	0.0
k141_7241443__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7254281__full-cat_2	2	False	False	12	0	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
k141_7257572__full-cat_2	2	False	False	8	2	1	False	0.375	5.0	0.0	0.0	3.0	0.0	0.0
k141_7258536__full-cat_1	1	False	False	20	0	0	False	0.0	17.0	2.0	0.0	0.0	1.0	0.0
k141_7262877__full-cat_2	2	False	False	8	0	3	False	0.625	3.0	0.0	0.0	5.0	0.0	0.0
k141_7268964__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_7277808__lt2gene-cat_1	1	False	False	1	0	0	False	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k141_7282525__full-cat_2	2	False	False	13	1	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
k141_7287314__full-cat_2	2	False	False	13	1	0	False	0.0	12.0	1.0	0.0	0.0	0.0	0.0
k141_7295052__full-cat_2	2	False	False	11	3	1	False	0.09090909090909091	10.0	0.0	0.0	1.0	0.0	0.0
k141_7297899__full-cat_1	1	False	False	6	0	0	False	0.0	4.0	2.0	0.0	0.0	0.0	0.0
k141_731009__full-cat_1	1	False	False	29	3	0	False	0.0	24.0	3.0	0.0	0.0	2.0	0.0
k141_731562__full-cat_1	1	False	False	13	0	0	False	0.0	8.0	1.0	0.0	0.0	4.0	0.0
k141_7317884__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7328988__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_7334634__full-cat_1	1	False	False	9	0	0	False	0.0	3.0	3.0	2.0	1.0	0.0	0.0
k141_7355564__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7369513__full-cat_1	1	False	False	28	0	0	False	0.07142857142857142	25.0	1.0	0.0	2.0	0.0	0.0
k141_7376650__full-cat_1	1	False	False	89	0	0	False	0.0449438202247191	70.0	9.0	1.0	5.0	4.0	0.0
k141_737842__full-cat_2	2	False	False	9	0	0	False	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k141_7389255__full-cat_2	2	False	False	7	0	0	False	0.2857142857142857	4.0	1.0	0.0	2.0	0.0	0.0
k141_7391406__full-cat_1	1	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7399561__full_1-cat_2	2	False	False	8	0	0	False	0.125	5.0	1.0	1.0	1.0	0.0	0.0
k141_7401608__full-cat_2	2	False	False	4	1	1	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_741450__full-cat_2	2	False	False	4	0	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_7416618__full-cat_2	2	False	False	2	0	0	False	0.0	1.0	1.0	0.0	0.0	0.0	0.0
k141_7422429__full-cat_2	2	False	False	11	1	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_7435092__full-cat_1	1	False	False	17	2	0	False	0.058823529411764705	15.0	1.0	0.0	1.0	0.0	0.0
k141_7441663__full-cat_2	2	False	False	15	1	0	False	0.06666666666666667	9.0	5.0	0.0	1.0	0.0	0.0
k141_7458036__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_7489654__full-cat_1	1	False	False	12	2	0	False	0.08333333333333333	9.0	0.0	1.0	1.0	1.0	0.0
k141_7494276__full-cat_1	1	False	False	12	3	0	False	0.0	11.0	0.0	1.0	0.0	0.0	0.0
k141_7497467__full-cat_2	2	False	False	26	4	0	False	0.0	25.0	1.0	0.0	0.0	0.0	0.0
k141_7499375__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	0.0	0.0	1.0	0.0	0.0
k141_7501474__full-cat_2	2	False	False	9	4	0	False	0.0	7.0	2.0	0.0	0.0	0.0	0.0
k141_7507359__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	1.0
k141_7509146__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_7509303__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_7509828__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	0.0	0.0	1.0	0.0	0.0
k141_7518251__full-cat_1	1	False	False	53	21	2	False	0.03773584905660377	42.0	3.0	5.0	3.0	0.0	0.0
k141_7520792__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7523748__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_7524275__full-cat_2	2	False	False	8	4	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_7526857__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7527155__full-cat_2	2	False	False	6	1	1	True	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_7528317__full-cat_1	1	False	False	14	0	0	False	0.0	10.0	3.0	0.0	0.0	1.0	0.0
k141_7530516__full-cat_2	2	False	False	4	1	1	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_7535530__full-cat_2	2	False	False	6	2	1	False	0.16666666666666666	4.0	1.0	0.0	1.0	0.0	0.0
k141_7545848__full-cat_1	1	False	False	4	0	1	False	0.25	2.0	1.0	0.0	1.0	0.0	0.0
k141_7550595__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_7556483__full-cat_2	2	False	False	13	0	0	False	0.0	10.0	0.0	1.0	0.0	2.0	0.0
k141_7556811__full-cat_2	2	False	False	13	1	0	False	0.07692307692307693	11.0	0.0	1.0	1.0	0.0	0.0
k141_7558377__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	0.0	0.0	1.0	0.0	0.0
k141_7566297__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	0.0	0.0	1.0	0.0	0.0
k141_7572315__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_7573976__full-cat_2	2	False	False	28	2	0	False	0.0	24.0	1.0	2.0	0.0	0.0	1.0
k141_7576183__full-cat_2	2	False	False	8	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_7576920__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_7583367__full-cat_2	2	False	False	7	0	0	False	0.0	5.0	2.0	0.0	0.0	0.0	0.0
k141_7583812__full-cat_2	2	False	False	8	2	0	False	0.25	6.0	0.0	0.0	2.0	0.0	0.0
