gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_5739398__full-cat_2_4	k141_5739398__full-cat_2	K01007	pyruvate,water dikinase [EC:2.7.9.2] [RN:R00199]	Energy	C1		Reductive citrate cycle (Arnon-Buchanan cycle)	3	MK
k141_5739398__full-cat_2_4	k141_5739398__full-cat_2	K01007	pyruvate, water dikinase [EC:2.7.9.2] [RN:R00199]	Energy	C1		Dicarboxylate-hydroxybutyrate cycle	3	MK
k141_5739398__full-cat_2_6	k141_5739398__full-cat_2	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54] [RN:R01826]	Organic Nitrogen	Amino Acid		Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	3	MK
k141_5750008__full-cat_1_9	k141_5750008__full-cat_1							2	MK
k141_5765367__full-cat_2_5	k141_5765367__full-cat_2							3	MKF
k141_5777464__full-cat_1_4	k141_5777464__full-cat_1	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	MF
k141_5790283__full-cat_1_24	k141_5790283__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	1	M
k141_5799460__full-cat_2_4	k141_5799460__full-cat_2	K09883	cobT; cobaltochelatase CobT [EC:6.6.1.2]	MISC	aerobic corrin ring synthesis		Cobalamin biosynthesis, precorrin2 => cobinamide	3	MKF
k141_5810465__full-cat_2_4	k141_5810465__full-cat_2							3	MKF
k141_5880232__full-cat_1_2	k141_5880232__full-cat_1	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	Transporters			ABC-2 type transport system	2	MF
k141_5880232__full-cat_1_7	k141_5880232__full-cat_1							2	MKF
k141_5942897__full-cat_2_4	k141_5942897__full-cat_2	K02970	small subunit ribosomal protein S21	MISC	Information systems		Ribosome, bacteria	3	MF
k141_5942897__full-cat_2_6	k141_5942897__full-cat_2	K01955	carbamoyl-phosphate synthase [EC:6.3.5.5] [RN:R00575]	MISC	Information systems	Nucleotide	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	MKF
k141_599038__full-cat_2_4	k141_599038__full-cat_2							3	MKTF
k141_5998220__full-cat_2_7	k141_5998220__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_6004363__full-cat_2_3	k141_6004363__full-cat_2	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6] [RN:R04591]	MISC	Information systems	Nucleotide	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	3	MKF
k141_6015247__full-cat_2_5	k141_6015247__full-cat_2	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1] [RN:R01529]	carbon utilization	central carbon	pentose pathway	Pentose phosphate pathway (Pentose phosphate cycle)	3	MKF
k141_6015247__full-cat_2_5	k141_6015247__full-cat_2	K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1] [RN:R01529]	carbon utilization	central carbon	pentose pathway	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	3	MKF
k141_6046581__full-cat_1_10	k141_6046581__full-cat_1	GH16	GH16 xyloglucan:xyloglucosyltransferase (EC 2.4.1.207); keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103); endo-1,3-beta-glucanase / laminarinase (EC 3.2.1.39); endo-1,3(4)-beta-glucanase (EC 3.2.1.6); licheninase (EC 3.2.1.73); beta-agarase (EC 3.2.1.81); kappa;-carrageenase (EC 3.2.1.83); xyloglucanase (EC 3.2.1.151); endo-beta-1,3-galactanase (EC 3.2.1.181); [retaining] beta-porphyranase (EC 3.2.1.178); hyaluronidase (EC 3.2.1.35); endo-beta-1,4-galactosidase (EC 3.2.1.-); chitin beta-1,6-glucanosyltransferase (EC 2.4.1.-); beta-transglycosidase (EC 2.4.1.-); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-galactanase (EC 3.2.1.181)	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Sulf-Polysachharides Backbone Cleavage	Glycoside Hydrolases	2	M
k141_6068539__full-cat_2_7	k141_6068539__full-cat_2	K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MF
k141_6068539__full-cat_2_7	k141_6068539__full-cat_2	K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MF
k141_6068539__full-cat_2_7	k141_6068539__full-cat_2	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MF
k141_6126787__full-cat_1_6	k141_6126787__full-cat_1	K02004	ABC.CD.P;	Transporters			Putative ABC transport system	2	MF
k141_6134769__full-cat_2_2	k141_6134769__full-cat_2	K01939	adenylosuccinate synthase [EC:6.3.4.4] [RN:R01135]	MISC	Information systems	Nucleotide	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	3	MF
k141_616966__full-cat_1_5	k141_616966__full-cat_1							2	MKTF
k141_6170179__full-cat_1_60	k141_6170179__full-cat_1	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_6279084__full-cat_1_2	k141_6279084__full-cat_1							2	MKF
k141_6299510__full-cat_1_10	k141_6299510__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	2	M
k141_6305656__full-cat_2_3	k141_6305656__full-cat_2							3	MKF
k141_6316139__full-cat_2_12	k141_6316139__full-cat_2	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	3	MF
k141_6322022__full-cat_1_29	k141_6322022__full-cat_1							1	MK
k141_6322586__full-cat_2_6	k141_6322586__full-cat_2							3	MKF
k141_6343423__full-cat_1_50	k141_6343423__full-cat_1	K01494	dCTP deaminase [EC:3.5.4.13] [RN:R02325]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_6343423__full-cat_1_63	k141_6343423__full-cat_1	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	1	MK
k141_6343423__full-cat_1_64	k141_6343423__full-cat_1							1	MK
k141_6343423__full-cat_1_74	k141_6343423__full-cat_1							1	MK
k141_6343423__full-cat_1_76	k141_6343423__full-cat_1							1	MK
k141_6365494__full-cat_2_4	k141_6365494__full-cat_2							3	MKF
k141_6418137__full-cat_1_5	k141_6418137__full-cat_1	K01652	acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]	Organic Nitrogen	Amino Acid		Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	2	MF
k141_6418137__full-cat_1_5	k141_6418137__full-cat_1	K01652	acetolactate synthase [EC:2.2.1.6] [RN:R08648]	Organic Nitrogen	Amino Acid		Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	2	MF
k141_6426177__full-cat_2_2	k141_6426177__full-cat_2	K00406	ccoP; cb-type cytochrome c oxidase subunit III	Energy	Oxygen		Cytochrome c oxidase, cbb3-type	3	MKF
k141_6426957__full-cat_2_6	k141_6426957__full-cat_2	K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00430]	MISC	Information systems	Nucleotide	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	3	MF
k141_6426957__full-cat_2_6	k141_6426957__full-cat_2	K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	MISC	Information systems	Nucleotide	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	3	MF
k141_6426957__full-cat_2_6	k141_6426957__full-cat_2	K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MF
k141_6426957__full-cat_2_6	k141_6426957__full-cat_2	K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MF
k141_6445337__full-cat_2_7	k141_6445337__full-cat_2							3	MKTF
k141_6451026__full-cat_2_4	k141_6451026__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_6473999__full-cat_1_48	k141_6473999__full-cat_1	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	1	M
k141_6481653__full-cat_2_25	k141_6481653__full-cat_2							3	MK
k141_6486277__full-cat_2_5	k141_6486277__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	carbon utilization	central carbon	glycolysis	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	carbon utilization	central carbon	glycolysis	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063]	Energy	C1		Reductive pentose phosphate cycle (Calvin cycle)	3	MKF
k141_6486277__full-cat_2_6	k141_6486277__full-cat_2	K00134	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.13 1.2.1.59 1.2.1.12] [RN:R01061 R01063]	Energy	C1		Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	carbon utilization	central carbon	glycolysis	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	carbon utilization	central carbon	glycolysis	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Energy	C1		Reductive pentose phosphate cycle (Calvin cycle)	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Energy	C1		Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Glycolysis, core module involving three-carbon compounds	3	MKF
k141_6486277__full-cat_2_8	k141_6486277__full-cat_2	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1] [RN:R01015]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MKF
k141_6512246__full-cat_1_39	k141_6512246__full-cat_1							1	MK
k141_6562613__full-cat_1_8	k141_6562613__full-cat_1							2	MK
k141_6562613__full-cat_1_17	k141_6562613__full-cat_1							2	MK
k141_6577578__full-cat_2_7	k141_6577578__full-cat_2							3	MKF
k141_6670581__full-cat_2_5	k141_6670581__full-cat_2							3	MKTF
k141_6685232__full-cat_2_6	k141_6685232__full-cat_2	K00529	3-phenylpropionate/cinnamic acid dioxygenase [EC:1.14.12.19] [RN:R06783]	carbon utilization	hydrocarbon degradation		Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	3	MF
k141_6690602__full-cat_2_2	k141_6690602__full-cat_2							3	MKF
k141_6690602__full-cat_2_3	k141_6690602__full-cat_2							3	MKF
k141_6691813__full-cat_2_4	k141_6691813__full-cat_2							3	MKF
k141_6693039__full-cat_1_7	k141_6693039__full-cat_1							2	MK
k141_6693039__full-cat_1_9	k141_6693039__full-cat_1	PL1	PL1 pectate lyase (EC 4.2.2.2); exo-pectate lyase (EC 4.2.2.9); pectin lyase (EC 4.2.2.10).	carbon utilization	CAZY	Pectin Backbone Cleavage	Polysaccharide Lyases	2	M
k141_6693294__full-cat_2_6	k141_6693294__full-cat_2	K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13] [RN:R04144]	MISC	Information systems	Nucleotide	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	3	MF
k141_6733798__full-cat_2_7	k141_6733798__full-cat_2	M19	Catlytic type: Metallo; cleaves dipeptides and beta-lactams; cleaves dipeptides with D-amino acids in the P1 position; often membrane localized	Organic Nitrogen	Peptidase		Dipeptidases	3	MF
k141_6744060__full-cat_1_5	k141_6744060__full-cat_1	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	Transporters			ABC-2 type transport system	2	MF
k141_6744060__full-cat_1_9	k141_6744060__full-cat_1							2	MKF
k141_6751582__full-cat_2_3	k141_6751582__full-cat_2	GH13	GH13 alpha-amylase (EC 3.2.1.1); pullulanase (EC 3.2.1.41); cyclomaltodextrin glucanotransferase (EC 2.4.1.19); cyclomaltodextrinase (EC 3.2.1.54); trehalose-6-phosphate hydrolase (EC 3.2.1.93); oligo-alpha-glucosidase (EC 3.2.1.10); maltogenic amylase (EC 3.2.1.133); neopullulanase (EC 3.2.1.135); alpha-glucosidase (EC 3.2.1.20); maltotetraose-forming alpha-amylase (EC 3.2.1.60); isoamylase (EC 3.2.1.68); glucodextranase (EC 3.2.1.70); maltohexaose-forming alpha-amylase (EC 3.2.1.98); maltotriose-forming alpha-amylase (EC 3.2.1.116); branching enzyme (EC 2.4.1.18); trehalose synthase (EC 5.4.99.16); 4-alpha-glucanotransferase (EC 2.4.1.25); maltopentaose-forming alpha-amylase (EC 3.2.1.-) ; amylosucrase (EC 2.4.1.4) ; sucrose phosphorylase (EC 2.4.1.7); malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141); isomaltulose synthase (EC 5.4.99.11); malto-oligosyltrehalose synthase (EC 5.4.99.15); amylo-alpha-1,6-glucosidase (EC 3.2.1.33); alpha-1,4-glucan: phosphate alpha-maltosyltransferase (EC 2.4.99.16); 6'-P-sucrose phosphorylase (EC 2.4.1.-); amino acid transporter	carbon utilization	CAZY	Starch Backbone Cleavage	Glycoside Hydrolases	3	MTF
k141_6771818__full-cat_2_4	k141_6771818__full-cat_2							3	MKF
k141_6782890__full-cat_2_4	k141_6782890__full-cat_2	PL1	PL1 pectate lyase (EC 4.2.2.2); exo-pectate lyase (EC 4.2.2.9); pectin lyase (EC 4.2.2.10).	carbon utilization	CAZY	Pectin Backbone Cleavage	Polysaccharide Lyases	3	MF
k141_6847178__full-cat_1_69	k141_6847178__full-cat_1							2	MK
k141_6847186__full-cat_1_43	k141_6847186__full-cat_1							2	MK
k141_6847187__full-cat_1_36	k141_6847187__full-cat_1							1	MK
k141_6847187__full-cat_1_49	k141_6847187__full-cat_1							1	MK
k141_6847187__full-cat_1_66	k141_6847187__full-cat_1	GT2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	carbon utilization	CAZY		GlycosylTransferases	1	M
k141_6847187__full-cat_1_96	k141_6847187__full-cat_1	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	1	M
k141_6847187__full-cat_1_111	k141_6847187__full-cat_1	K02040	pstS; phosphate transport system substrate-binding protein	Transporters			Phosphate transport system	1	MKE
k141_6847198__full-cat_1_15	k141_6847198__full-cat_1							1	MK
k141_6847242__full-cat_1_26	k141_6847242__full-cat_1							1	MKE
k141_6847242__full-cat_1_33	k141_6847242__full-cat_1							1	MK
k141_6847242__full-cat_1_50	k141_6847242__full-cat_1	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	1	M
k141_6847251__full-cat_1_48	k141_6847251__full-cat_1	PL1	PL1 pectate lyase (EC 4.2.2.2); exo-pectate lyase (EC 4.2.2.9); pectin lyase (EC 4.2.2.10).	carbon utilization	CAZY	Pectin Backbone Cleavage	Polysaccharide Lyases	2	M
k141_693287__full-cat_2_3	k141_693287__full-cat_2							3	MKF
k141_709553__full-cat_2_5	k141_709553__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_713349__full-cat_1_3	k141_713349__full-cat_1	K00240	succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	carbon utilization	central carbon	TCA	Citrate cycle (TCA cycle, Krebs cycle)	2	MF
k141_713349__full-cat_1_3	k141_713349__full-cat_1	K00240	succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	carbon utilization	central carbon	TCA	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	2	MF
k141_713349__full-cat_1_3	k141_713349__full-cat_1	K00240	sdhB; succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	Energy	Electron transport Chain		Succinate dehydrogenase, prokaryotes	2	MF
k141_713349__full-cat_1_3	k141_713349__full-cat_1	K00240	succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	Energy	C1		Reductive citrate cycle (Arnon-Buchanan cycle)	2	MF
k141_713349__full-cat_1_3	k141_713349__full-cat_1	K00240	succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]	Energy	C1		Dicarboxylate-hydroxybutyrate cycle	2	MF
k141_720745__full-cat_2_4	k141_720745__full-cat_2	K01079	phosphoserine phosphatase [EC:3.1.3.3] [RN:R00582]	Organic Nitrogen	Amino Acid		Serine biosynthesis, glycerate-3P => serine	3	MF
k141_722217__full-cat_2_5	k141_722217__full-cat_2							3	MKF
k141_75145__full-cat_2_3	k141_75145__full-cat_2	GT47	GT47 heparan beta-glucuronyltransferase (EC 2.4.1.225); xyloglucan beta-galactosyltransferase (EC 2.4.1.-); heparan synthase (EC 2.4.1.-); arabinan alpha-L-arabinosyltransferase (EC 2.4.2.-).	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_763817__full-cat_1_2	k141_763817__full-cat_1							2	MKF
k141_780815__full-cat_2_11	k141_780815__full-cat_2	U69	Self-processing occurs at the Ser846|+|Ala bond.	Organic Nitrogen	Peptidase		Self-processing peptidases	3	MF
k141_820638__full-cat_2_4	k141_820638__full-cat_2	K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] [RN:R01360]	Organic Nitrogen	Amino Acid		Leucine degradation, leucine => acetoacetate + acetyl-CoA	3	MKF
k141_832474__full-cat_2_4	k141_832474__full-cat_2	K01992	ABC-2.P; ABC-2 type transport system permease protein	Transporters			ABC-2 type transport system	3	MF
k141_859351__full-cat_2_4	k141_859351__full-cat_2							3	MKTF
k141_859351__full-cat_2_5	k141_859351__full-cat_2	K02025	ABC.MS.P; multiple sugar transport system permease protein	Transporters			Putative multiple sugar transport system	3	MT
k141_859351__full-cat_2_5	k141_859351__full-cat_2	K17245	chiF; putative chitobiose transport system permease protein	Transporters			Putative chitobiose transport system	3	MT
k141_859351__full-cat_2_9	k141_859351__full-cat_2	K02641	ferredoxin--NADP+ reductase	Energy	Photosynthesis		Cytochrome b6f complex	3	MTF
k141_86616__full-cat_2_9	k141_86616__full-cat_2	K02502	ATP phosphoribosyltransferase [EC:2.4.2.17] [RN:R01071]	Organic Nitrogen	Amino Acid		Histidine biosynthesis, PRPP => histidine	3	M
k141_86616__full-cat_2_13	k141_86616__full-cat_2	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343] [RN:R01528 R10221]	carbon utilization	central carbon	pentose pathway	Pentose phosphate pathway (Pentose phosphate cycle)	3	MKEF
k141_86616__full-cat_2_13	k141_86616__full-cat_2	K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343] [RN:R01528 R10221]	carbon utilization	central carbon	pentose pathway	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	3	MKEF
k141_86830__full-cat_2_7	k141_86830__full-cat_2							3	MKF
k141_86830__full-cat_2_8	k141_86830__full-cat_2							3	MK
