genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Rubio_Protillo_k141_307947.fa,350_0,0.050000000000000044,single,ANImf,350
Rubio_Protillo_k141_4682250.fa,351_0,0.050000000000000044,single,ANImf,351
Rubio_Protillo_k141_2934779.fa,352_0,0.050000000000000044,single,ANImf,352
Schorn_k141_15017233.fa,353_0,0.050000000000000044,single,ANImf,353
Rubio_Protillo_k141_557720.fa,354_0,0.050000000000000044,single,ANImf,354
Rubio_Protillo_k141_2915769.fa,355_0,0.050000000000000044,single,ANImf,355
Rubio_Protillo_k141_635620.fa,356_0,0.050000000000000044,single,ANImf,356
SoginMETA_k141_3059632.fa,357_0,0.050000000000000044,single,ANImf,357
SoginMETA_k141_7112492.fa,358_0,0.050000000000000044,single,ANImf,358
Rubio_Protillo_k141_2859145.fa,359_0,0.050000000000000044,single,ANImf,359
Rubio_Protillo_k141_5553940.fa,360_0,0.050000000000000044,single,ANImf,360
Rubio_Protillo_k141_2788285.fa,361_0,0.050000000000000044,single,ANImf,361
Rubio_Protillo_k141_6847269.fa,362_0,0.050000000000000044,single,ANImf,362
Rubio_Protillo_k141_2731428.fa,363_0,0.050000000000000044,single,ANImf,363
Rubio_Protillo_k141_5342254.fa,364_0,0.050000000000000044,single,ANImf,364
Rubio_Protillo_k141_2687830.fa,365_0,0.050000000000000044,single,ANImf,365
Rubio_Protillo_k141_918602.fa,366_0,0.050000000000000044,single,ANImf,366
Rubio_Protillo_k141_76877.fa,367_0,0.050000000000000044,single,ANImf,367
Schorn_k141_20319607.fa,368_0,0.050000000000000044,single,ANImf,368
Schorn_k141_4394978.fa,369_0,0.050000000000000044,single,ANImf,369
Rubio_Protillo_k141_2674536.fa,370_0,0.050000000000000044,single,ANImf,370
Rubio_Protillo_k141_2640313.fa,371_0,0.050000000000000044,single,ANImf,371
Rubio_Protillo_k141_300272.fa,372_0,0.050000000000000044,single,ANImf,372
Rubio_Protillo_k141_2615375.fa,373_0,0.050000000000000044,single,ANImf,373
Rubio_Protillo_k141_3556958.fa,374_0,0.050000000000000044,single,ANImf,374
Rubio_Protillo_k141_2594959.fa,375_0,0.050000000000000044,single,ANImf,375
Rubio_Protillo_k141_6128197.fa,376_0,0.050000000000000044,single,ANImf,376
SoginMETA_k141_19459623.fa,377_0,0.050000000000000044,single,ANImf,377
Rubio_Protillo_k141_2572705.fa,378_0,0.050000000000000044,single,ANImf,378
Rubio_Protillo_k141_3059897.fa,379_0,0.050000000000000044,single,ANImf,379
Rubio_Protillo_k141_2448648.fa,380_0,0.050000000000000044,single,ANImf,380
Rubio_Protillo_k141_3845378.fa,381_0,0.050000000000000044,single,ANImf,381
Rubio_Protillo_k141_2374854.fa,382_0,0.050000000000000044,single,ANImf,382
Rubio_Protillo_k141_4883816.fa,383_0,0.050000000000000044,single,ANImf,383
Rubio_Protillo_k141_2374752.fa,384_0,0.050000000000000044,single,ANImf,384
Rubio_Protillo_k141_820736.fa,385_0,0.050000000000000044,single,ANImf,385
Rubio_Protillo_k141_2355200.fa,386_0,0.050000000000000044,single,ANImf,386
Rubio_Protillo_k141_459260.fa,387_0,0.050000000000000044,single,ANImf,387
Rubio_Protillo_k141_2870753.fa,388_0,0.050000000000000044,single,ANImf,388
Rubio_Protillo_k141_227483.fa,389_0,0.050000000000000044,single,ANImf,389
SoginMETA_k141_5449819.fa,390_0,0.050000000000000044,single,ANImf,390
Rubio_Protillo_k141_2219258.fa,391_0,0.050000000000000044,single,ANImf,391
Rubio_Protillo_k141_66852.fa,392_0,0.050000000000000044,single,ANImf,392
Rubio_Protillo_k141_2172827.fa,393_0,0.050000000000000044,single,ANImf,393
Rubio_Protillo_k141_5799460.fa,394_0,0.050000000000000044,single,ANImf,394
Rubio_Protillo_k141_2147183.fa,395_0,0.050000000000000044,single,ANImf,395
Rubio_Protillo_k141_3232074.fa,396_0,0.050000000000000044,single,ANImf,396
Rubio_Protillo_k141_2137226.fa,397_0,0.050000000000000044,single,ANImf,397
Rubio_Protillo_k141_5545278.fa,398_0,0.050000000000000044,single,ANImf,398
Rubio_Protillo_k141_2104301.fa,399_0,0.050000000000000044,single,ANImf,399
Rubio_Protillo_k141_4327120.fa,400_0,0.050000000000000044,single,ANImf,400
Rubio_Protillo_k141_2386563.fa,401_0,0.050000000000000044,single,ANImf,401
Rubio_Protillo_k141_4643720.fa,402_0,0.050000000000000044,single,ANImf,402
Rubio_Protillo_k141_3120684.fa,403_0,0.050000000000000044,single,ANImf,403
SoginMETA_k141_4663907.fa,404_0,0.050000000000000044,single,ANImf,404
Rubio_Protillo_k141_2102.fa,405_0,0.050000000000000044,single,ANImf,405
Rubio_Protillo_k141_3718883.fa,406_0,0.050000000000000044,single,ANImf,406
Rubio_Protillo_k141_5450440.fa,407_0,0.050000000000000044,single,ANImf,407
Rubio_Protillo_k141_2079237.fa,408_0,0.050000000000000044,single,ANImf,408
Rubio_Protillo_k141_5065204.fa,409_0,0.050000000000000044,single,ANImf,409
Rubio_Protillo_k141_2050821.fa,410_0,0.050000000000000044,single,ANImf,410
Rubio_Protillo_k141_4823998.fa,411_0,0.050000000000000044,single,ANImf,411
Rubio_Protillo_k141_2023735.fa,412_0,0.050000000000000044,single,ANImf,412
Rubio_Protillo_k141_5739398.fa,413_0,0.050000000000000044,single,ANImf,413
Rubio_Protillo_k141_191717.fa,414_0,0.050000000000000044,single,ANImf,414
SoginMETA_k141_19986732.fa,415_0,0.050000000000000044,single,ANImf,415
Rubio_Protillo_k141_1890917.fa,416_0,0.050000000000000044,single,ANImf,416
Rubio_Protillo_k141_2761400.fa,417_0,0.050000000000000044,single,ANImf,417
Rubio_Protillo_k141_1825014.fa,418_0,0.050000000000000044,single,ANImf,418
Rubio_Protillo_k141_870270.fa,419_0,0.050000000000000044,single,ANImf,419
Rubio_Protillo_k141_1682298.fa,420_0,0.050000000000000044,single,ANImf,420
Rubio_Protillo_k141_2151117.fa,421_0,0.050000000000000044,single,ANImf,421
Rubio_Protillo_k141_2791074.fa,422_0,0.050000000000000044,single,ANImf,422
Rubio_Protillo_k141_1563892.fa,423_0,0.050000000000000044,single,ANImf,423
SoginMETA_k141_33283254.fa,424_0,0.050000000000000044,single,ANImf,424
Rubio_Protillo_k141_1489172.fa,425_0,0.050000000000000044,single,ANImf,425
Rubio_Protillo_k141_2897877.fa,426_0,0.050000000000000044,single,ANImf,426
Rubio_Protillo_k141_1458332.fa,427_0,0.050000000000000044,single,ANImf,427
Rubio_Protillo_k141_5469250.fa,428_0,0.050000000000000044,single,ANImf,428
Rubio_Protillo_k141_1456183.fa,429_0,0.050000000000000044,single,ANImf,429
Rubio_Protillo_k141_4693213.fa,430_0,0.050000000000000044,single,ANImf,430
Rubio_Protillo_k141_1453621.fa,431_0,0.050000000000000044,single,ANImf,431
Rubio_Protillo_k141_6613251.fa,432_0,0.050000000000000044,single,ANImf,432
Rubio_Protillo_k141_1431804.fa,433_0,0.050000000000000044,single,ANImf,433
SoginMETA_k141_5560508.fa,434_0,0.050000000000000044,single,ANImf,434
Schorn_k141_13283757.fa,435_0,0.050000000000000044,single,ANImf,435
Schorn_k141_14407985.fa,436_0,0.050000000000000044,single,ANImf,436
Rubio_Protillo_k141_1420260.fa,437_0,0.050000000000000044,single,ANImf,437
Rubio_Protillo_k141_1401260.fa,438_0,0.050000000000000044,single,ANImf,438
Rubio_Protillo_k141_3220502.fa,439_0,0.050000000000000044,single,ANImf,439
Rubio_Protillo_k141_4774001.fa,440_0,0.050000000000000044,single,ANImf,440
Rubio_Protillo_k141_5138988.fa,441_0,0.050000000000000044,single,ANImf,441
Rubio_Protillo_k141_5154182.fa,442_0,0.050000000000000044,single,ANImf,442
Rubio_Protillo_k141_1394157.fa,443_0,0.050000000000000044,single,ANImf,443
Rubio_Protillo_k141_2662043.fa,444_0,0.050000000000000044,single,ANImf,444
Rubio_Protillo_k141_1824176.fa,445_0,0.050000000000000044,single,ANImf,445
Rubio_Protillo_k141_394536.fa,446_0,0.050000000000000044,single,ANImf,446
Rubio_Protillo_k141_1288331.fa,447_0,0.050000000000000044,single,ANImf,447
Rubio_Protillo_k141_158408.fa,448_0,0.050000000000000044,single,ANImf,448
Rubio_Protillo_k141_1264712.fa,449_0,0.050000000000000044,single,ANImf,449
Rubio_Protillo_k141_2947890.fa,450_0,0.050000000000000044,single,ANImf,450
Rubio_Protillo_k141_1242001.fa,451_0,0.050000000000000044,single,ANImf,451
Rubio_Protillo_k141_406526.fa,452_0,0.050000000000000044,single,ANImf,452
Rubio_Protillo_k141_1226166.fa,453_0,0.050000000000000044,single,ANImf,453
Rubio_Protillo_k141_777049.fa,454_0,0.050000000000000044,single,ANImf,454
Rubio_Protillo_k141_1192194.fa,455_0,0.050000000000000044,single,ANImf,455
Rubio_Protillo_k141_3358413.fa,456_0,0.050000000000000044,single,ANImf,456
Rubio_Protillo_k141_1168555.fa,457_0,0.050000000000000044,single,ANImf,457
Rubio_Protillo_k141_2874781.fa,458_0,0.050000000000000044,single,ANImf,458
Rubio_Protillo_k141_3237023.fa,459_0,0.050000000000000044,single,ANImf,459
Rubio_Protillo_k141_4561041.fa,460_0,0.050000000000000044,single,ANImf,460
Rubio_Protillo_k141_1168325.fa,461_0,0.050000000000000044,single,ANImf,461
Rubio_Protillo_k141_1903425.fa,462_0,0.050000000000000044,single,ANImf,462
Rubio_Protillo_k141_3208187.fa,463_0,0.050000000000000044,single,ANImf,463
Rubio_Protillo_k141_3466685.fa,464_0,0.050000000000000044,single,ANImf,464
Rubio_Protillo_k141_1168308.fa,465_0,0.050000000000000044,single,ANImf,465
Rubio_Protillo_k141_4725627.fa,466_0,0.050000000000000044,single,ANImf,466
Rubio_Protillo_k141_1050421.fa,467_0,0.050000000000000044,single,ANImf,467
Rubio_Protillo_k141_89968.fa,468_0,0.050000000000000044,single,ANImf,468
Rubio_Protillo_k141_1029949.fa,469_0,0.050000000000000044,single,ANImf,469
Rubio_Protillo_k141_6189175.fa,470_0,0.050000000000000044,single,ANImf,470
Rubio_Protillo_k141_1014590.fa,471_0,0.050000000000000044,single,ANImf,471
Rubio_Protillo_k141_2367613.fa,472_0,0.050000000000000044,single,ANImf,472
Rubio_Protillo_k141_2575954.fa,473_0,0.050000000000000044,single,ANImf,473
Rubio_Protillo_k141_3780438.fa,474_0,0.050000000000000044,single,ANImf,474
Rubio_Protillo_k141_857127.fa,475_0,0.050000000000000044,single,ANImf,475
Miranda_k141_7435092.fa,476_0,0.050000000000000044,single,ANImf,476
Miranda_k141_7369513.fa,477_0,0.050000000000000044,single,ANImf,477
Rubio_Protillo_k141_1805473.fa,478_0,0.050000000000000044,single,ANImf,478
Miranda_k141_6890264.fa,479_0,0.050000000000000044,single,ANImf,479
Rubio_Protillo_k141_3060789.fa,480_0,0.050000000000000044,single,ANImf,480
Miranda_k141_6680562.fa,481_0,0.050000000000000044,single,ANImf,481
Miranda_k141_7528317.fa,482_0,0.050000000000000044,single,ANImf,482
Rubio_Protillo_k141_2300807.fa,483_0,0.050000000000000044,single,ANImf,483
Miranda_k141_6454701.fa,484_0,0.050000000000000044,single,ANImf,484
Schorn_k141_1586921.fa,485_0,0.050000000000000044,single,ANImf,485
Miranda_k141_5783570.fa,486_0,0.050000000000000044,single,ANImf,486
Miranda_k141_6668980.fa,487_0,0.050000000000000044,single,ANImf,487
Miranda_k141_5733526.fa,488_0,0.050000000000000044,single,ANImf,488
Miranda_k141_5826931.fa,489_0,0.050000000000000044,single,ANImf,489
Miranda_k141_5684819.fa,490_0,0.050000000000000044,single,ANImf,490
Miranda_k141_647758.fa,491_0,0.050000000000000044,single,ANImf,491
Miranda_k141_5013492.fa,492_0,0.050000000000000044,single,ANImf,492
SoginMETA_k141_7828030.fa,493_0,0.050000000000000044,single,ANImf,493
Miranda_k141_4767836.fa,494_0,0.050000000000000044,single,ANImf,494
Miranda_k141_5056536.fa,495_0,0.050000000000000044,single,ANImf,495
Miranda_k141_4598298.fa,496_0,0.050000000000000044,single,ANImf,496
Miranda_k141_731009.fa,497_0,0.050000000000000044,single,ANImf,497
Miranda_k141_4574868.fa,498_0,0.050000000000000044,single,ANImf,498
Miranda_k141_5257482.fa,499_0,0.050000000000000044,single,ANImf,499
Miranda_k141_4224622.fa,500_0,0.050000000000000044,single,ANImf,500
Miranda_k141_6111055.fa,501_0,0.050000000000000044,single,ANImf,501
SoginMETA_k141_31721263.fa,502_0,0.050000000000000044,single,ANImf,502
SoginMETA_k141_22778672.fa,503_0,0.050000000000000044,single,ANImf,503
SoginMETA_k141_809875.fa,504_0,0.050000000000000044,single,ANImf,504
Miranda_k141_407576.fa,505_0,0.050000000000000044,single,ANImf,505
Miranda_k141_782758.fa,506_0,0.050000000000000044,single,ANImf,506
Miranda_k141_4028217.fa,507_0,0.050000000000000044,single,ANImf,507
Miranda_k141_7165243.fa,508_0,0.050000000000000044,single,ANImf,508
SoginMETA_k141_9076320.fa,509_0,0.050000000000000044,single,ANImf,509
Miranda_k141_3974782.fa,510_0,0.050000000000000044,single,ANImf,510
Miranda_k141_7091038.fa,511_0,0.050000000000000044,single,ANImf,511
SoginMETA_k141_23391068.fa,512_0,0.050000000000000044,single,ANImf,512
SoginMETA_k141_31846383.fa,513_0,0.050000000000000044,single,ANImf,513
Miranda_k141_3867725.fa,514_0,0.050000000000000044,single,ANImf,514
Miranda_k141_6615877.fa,515_0,0.050000000000000044,single,ANImf,515
Miranda_k141_3271057.fa,516_0,0.050000000000000044,single,ANImf,516
Miranda_k141_3514046.fa,517_0,0.050000000000000044,single,ANImf,517
Miranda_k141_315942.fa,518_0,0.050000000000000044,single,ANImf,518
Miranda_k141_436017.fa,519_0,0.050000000000000044,single,ANImf,519
Miranda_k141_3150467.fa,520_0,0.050000000000000044,single,ANImf,520
Miranda_k141_4975441.fa,521_0,0.050000000000000044,single,ANImf,521
Miranda_k141_29186.fa,522_0,0.050000000000000044,single,ANImf,522
Rubio_Protillo_k141_6126787.fa,523_0,0.050000000000000044,single,ANImf,523
Miranda_k141_2458183.fa,524_0,0.050000000000000044,single,ANImf,524
Schorn_k141_2973021.fa,525_0,0.050000000000000044,single,ANImf,525
Miranda_k141_7518251.fa,526_0,0.050000000000000044,single,ANImf,526
Miranda_k141_7589921.fa,527_0,0.050000000000000044,single,ANImf,527
Miranda_k141_2423603.fa,528_0,0.050000000000000044,single,ANImf,528
Miranda_k141_6584082.fa,529_0,0.050000000000000044,single,ANImf,529
Miranda_k141_471008.fa,530_0,0.050000000000000044,single,ANImf,530
SoginMETA_k141_2989462.fa,531_0,0.050000000000000044,single,ANImf,531
Miranda_k141_2218537.fa,532_0,0.050000000000000044,single,ANImf,532
Miranda_k141_5653723.fa,533_0,0.050000000000000044,single,ANImf,533
Miranda_k141_2069615.fa,534_0,0.050000000000000044,single,ANImf,534
SoginMETA_k141_24353585.fa,535_0,0.050000000000000044,single,ANImf,535
Miranda_k141_1846384.fa,536_0,0.050000000000000044,single,ANImf,536
Rubio_Protillo_k141_5141748.fa,537_0,0.050000000000000044,single,ANImf,537
Miranda_k141_164903.fa,538_0,0.050000000000000044,single,ANImf,538
Miranda_k141_3366954.fa,539_0,0.050000000000000044,single,ANImf,539
Miranda_k141_162258.fa,540_0,0.050000000000000044,single,ANImf,540
Miranda_k141_4577958.fa,541_0,0.050000000000000044,single,ANImf,541
Miranda_k141_5319387.fa,542_0,0.050000000000000044,single,ANImf,542
Miranda_k141_3794474.fa,543_0,0.050000000000000044,single,ANImf,543
Miranda_k141_1797910.fa,544_0,0.050000000000000044,single,ANImf,544
Miranda_k141_7665231.fa,545_0,0.050000000000000044,single,ANImf,545
Miranda_k141_1326277.fa,546_0,0.050000000000000044,single,ANImf,546
Miranda_k141_1199114.fa,547_0,0.050000000000000044,single,ANImf,547
Miranda_k141_5820491.fa,548_0,0.050000000000000044,single,ANImf,548
SoginMETA_k141_27637526.fa,549_0,0.050000000000000044,single,ANImf,549
Miranda_k141_1145532.fa,550_0,0.050000000000000044,single,ANImf,550
Miranda_k141_3966706.fa,551_0,0.050000000000000044,single,ANImf,551
Miranda_k141_1146582.fa,552_0,0.050000000000000044,single,ANImf,552
Fraser2023_k141_951931.fa,553_0,0.050000000000000044,single,ANImf,553
Fraser_k141_1923972.fa,554_0,0.050000000000000044,single,ANImf,554
Fraser2023_k141_591966.fa,555_0,0.050000000000000044,single,ANImf,555
Fraser_k141_1212133.fa,556_0,0.050000000000000044,single,ANImf,556
Fraser2023_k141_468526.fa,557_0,0.050000000000000044,single,ANImf,557
Fraser_k141_2099144.fa,558_0,0.050000000000000044,single,ANImf,558
Fraser2023_k141_711490.fa,559_0,0.050000000000000044,single,ANImf,559
Fraser2023_k141_1350193.fa,560_0,0.050000000000000044,single,ANImf,560
Fraser_k141_36968.fa,561_0,0.050000000000000044,single,ANImf,561
Fraser2023_k141_463246.fa,562_0,0.050000000000000044,single,ANImf,562
Fraser_k141_2353997.fa,563_0,0.050000000000000044,single,ANImf,563
SoginMETA_k141_30526697.fa,564_0,0.050000000000000044,single,ANImf,564
Fraser2023_k141_1094163.fa,565_0,0.050000000000000044,single,ANImf,565
Fraser2023_k141_293064.fa,566_0,0.050000000000000044,single,ANImf,566
Fraser2023_k141_492795.fa,567_0,0.050000000000000044,single,ANImf,567
Fraser2023_k141_805084.fa,568_0,0.050000000000000044,single,ANImf,568
Rubio_Protillo_k141_597951.fa,569_0,0.050000000000000044,single,ANImf,569
Rubio_Protillo_k141_6768233.fa,570_0,0.050000000000000044,single,ANImf,570
SoginMETA_k141_16032384.fa,571_0,0.050000000000000044,single,ANImf,571
Ettinger_c_000005329482.fa,572_0,0.050000000000000044,single,ANImf,572
Rubio_Protillo_k141_372340.fa,573_0,0.050000000000000044,single,ANImf,573
Ettinger_c_000005314755.fa,574_0,0.050000000000000044,single,ANImf,574
SoginMETA_k141_8543353.fa,575_0,0.050000000000000044,single,ANImf,575
Schorn_k141_18372877.fa,576_0,0.050000000000000044,single,ANImf,576
SoginMETA_k141_12931231.fa,577_0,0.050000000000000044,single,ANImf,577
SoginMETA_k141_20868653.fa,578_0,0.050000000000000044,single,ANImf,578
SoginMETA_k141_2491584.fa,579_0,0.050000000000000044,single,ANImf,579
SoginMETA_k141_30731764.fa,580_0,0.050000000000000044,single,ANImf,580
Schorn_k141_17030857.fa,581_0,0.050000000000000044,single,ANImf,581
SoginMETA_k141_10487607.fa,582_0,0.050000000000000044,single,ANImf,582
Ettinger_c_000005252458.fa,583_0,0.050000000000000044,single,ANImf,583
Rubio_Protillo_k141_1315539.fa,584_0,0.050000000000000044,single,ANImf,584
Rubio_Protillo_k141_2900630.fa,585_0,0.050000000000000044,single,ANImf,585
Rubio_Protillo_k141_5916077.fa,586_0,0.050000000000000044,single,ANImf,586
Schorn_k141_13052507.fa,587_0,0.050000000000000044,single,ANImf,587
Rubio_Protillo_k141_3804893.fa,588_0,0.050000000000000044,single,ANImf,588
Rubio_Protillo_k141_2102303.fa,589_0,0.050000000000000044,single,ANImf,589
Rubio_Protillo_k141_3108465.fa,590_0,0.050000000000000044,single,ANImf,590
Rubio_Protillo_k141_5405217.fa,591_0,0.050000000000000044,single,ANImf,591
Schorn_k141_7719463.fa,592_0,0.050000000000000044,single,ANImf,592
SoginMETA_k141_17648421.fa,593_0,0.050000000000000044,single,ANImf,593
SoginMETA_k141_5313200.fa,594_0,0.050000000000000044,single,ANImf,594
Ettinger_c_000005206771.fa,595_0,0.050000000000000044,single,ANImf,595
Rubio_Protillo_k141_4057858.fa,596_0,0.050000000000000044,single,ANImf,596
Ettinger_c_000004999485.fa,597_0,0.050000000000000044,single,ANImf,597
Rubio_Protillo_k141_6847227.fa,598_0,0.050000000000000044,single,ANImf,598
Rubio_Protillo_k141_6847186.fa,599_0,0.050000000000000044,single,ANImf,599
Ettinger_c_000004614868.fa,600_0,0.050000000000000044,single,ANImf,600
Miranda_k141_5608981.fa,601_0,0.050000000000000044,single,ANImf,601
Rubio_Protillo_k141_4448988.fa,602_0,0.050000000000000044,single,ANImf,602
Rubio_Protillo_k141_4450505.fa,603_0,0.050000000000000044,single,ANImf,603
Ettinger_c_000004437740.fa,604_0,0.050000000000000044,single,ANImf,604
Miranda_k141_2341473.fa,605_0,0.050000000000000044,single,ANImf,605
Rubio_Protillo_k141_1416435.fa,606_0,0.050000000000000044,single,ANImf,606
Ettinger_c_000004432612.fa,607_0,0.050000000000000044,single,ANImf,607
Ettinger_c_000005261540.fa,608_0,0.050000000000000044,single,ANImf,608
Ettinger_c_000004346718.fa,609_0,0.050000000000000044,single,ANImf,609
SoginMETA_k141_30488130.fa,610_0,0.050000000000000044,single,ANImf,610
Ettinger_c_000004163649.fa,611_0,0.050000000000000044,single,ANImf,611
Ettinger_c_000004786653.fa,612_0,0.050000000000000044,single,ANImf,612
Ettinger_c_000005461293.fa,613_0,0.050000000000000044,single,ANImf,613
Ettinger_c_000004027935.fa,614_0,0.050000000000000044,single,ANImf,614
Rubio_Protillo_k141_4336631.fa,615_0,0.050000000000000044,single,ANImf,615
Ettinger_c_000003974819.fa,616_0,0.050000000000000044,single,ANImf,616
Ettinger_c_000003988753.fa,617_0,0.050000000000000044,single,ANImf,617
Ettinger_c_000003947647.fa,618_0,0.050000000000000044,single,ANImf,618
SoginMETA_k141_26761781.fa,619_0,0.050000000000000044,single,ANImf,619
Ettinger_c_000003869863.fa,620_0,0.050000000000000044,single,ANImf,620
SoginMETA_k141_2985614.fa,621_0,0.050000000000000044,single,ANImf,621
SoginMETA_k141_9652697.fa,622_0,0.050000000000000044,single,ANImf,622
Ettinger_c_000003851184.fa,623_0,0.050000000000000044,single,ANImf,623
Ettinger_c_000003983027.fa,624_0,0.050000000000000044,single,ANImf,624
Rubio_Protillo_k141_4631288.fa,625_0,0.050000000000000044,single,ANImf,625
Rubio_Protillo_k141_793844.fa,626_0,0.050000000000000044,single,ANImf,626
Ettinger_c_000003725772.fa,627_0,0.050000000000000044,single,ANImf,627
