genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
Schorn_k141_1385032.fa,3.1117162931598967,NA,NA,NA,NA,NA,217_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_13523794.fa,3.2694797380651397,NA,NA,NA,NA,NA,218_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_17683379.fa,3.1391983668051484,NA,NA,NA,NA,NA,219_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_12599455.fa,3.120776462843435,NA,NA,NA,NA,NA,220_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_15924227.fa,3.2021659906755553,NA,NA,NA,NA,NA,221_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_12456150.fa,3.209837791071108,NA,NA,NA,NA,NA,222_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4865921.fa,3.1098662204109395,NA,NA,NA,NA,NA,223_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_9345821.fa,4.845524168562287,NA,NA,NA,NA,NA,224_1,NA,NA,3,98.03,96.91,NA,NA
Schorn_k141_11784795.fa,3.0613589537066113,NA,NA,NA,NA,NA,225_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35100650.fa,3.2059733447399017,NA,NA,NA,NA,NA,226_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13861103.fa,3.3471912890319886,NA,NA,NA,NA,NA,227_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_32150652.fa,3.3399900660543187,NA,NA,NA,NA,NA,228_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_31995805.fa,3.1143831044121963,NA,NA,NA,NA,NA,229_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_11348091.fa,3.220203022985664,NA,NA,NA,NA,NA,230_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_10797621.fa,3.1008822106640297,NA,NA,NA,NA,NA,231_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_30861971.fa,3.102347599224664,NA,NA,NA,NA,NA,232_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_1079511.fa,3.115654393514962,NA,NA,NA,NA,NA,233_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_17455949.fa,3.105569440060989,NA,NA,NA,NA,NA,234_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_10499560.fa,3.5067758380072105,NA,NA,NA,NA,NA,235_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_23379099.fa,3.2039672216454784,NA,NA,NA,NA,NA,236_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31930249.fa,3.3149594176905386,NA,NA,NA,NA,NA,237_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_25128105.fa,3.6377670717926986,NA,NA,NA,NA,NA,238_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_10218566.fa,3.1314553278225734,NA,NA,NA,NA,NA,239_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5965886.fa,3.3739736053508818,NA,NA,NA,NA,NA,240_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_21429817.fa,3.209507037477321,NA,NA,NA,NA,NA,241_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_30812291.fa,3.5186426683915113,NA,NA,NA,NA,NA,242_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_804902.fa,3.145239112010477,NA,NA,NA,NA,NA,243_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_467277.fa,3.916677142814899,NA,NA,NA,NA,NA,244_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_117909.fa,3.940113494290917,NA,NA,NA,NA,NA,245_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_17722567.fa,3.128239253809665,NA,NA,NA,NA,NA,246_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_772741.fa,3.211308095416216,NA,NA,NA,NA,NA,247_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_16483380.fa,3.1540088509992428,NA,NA,NA,NA,NA,248_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6577578.fa,3.2205843819391937,NA,NA,NA,NA,NA,249_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_9536280.fa,3.308349892519322,NA,NA,NA,NA,NA,250_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6510882.fa,3.1441915249095316,NA,NA,NA,NA,NA,251_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6553657.fa,3.293633244506138,NA,NA,NA,NA,NA,252_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6481653.fa,3.306284678484161,NA,NA,NA,NA,NA,253_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6652983.fa,3.1042299098633968,NA,NA,NA,NA,NA,254_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_637224.fa,3.6078198775907913,NA,NA,NA,NA,NA,255_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_879040.fa,3.209326520197866,NA,NA,NA,NA,NA,256_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6337094.fa,3.3265077588298557,NA,NA,NA,NA,NA,257_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34310163.fa,3.0968462039458213,NA,NA,NA,NA,NA,258_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6248514.fa,3.2135489649018094,NA,NA,NA,NA,NA,259_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6736883.fa,3.4771289189525856,NA,NA,NA,NA,NA,260_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6052946.fa,3.6476184099129543,NA,NA,NA,NA,NA,261_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_846.fa,3.555963518018125,NA,NA,NA,NA,NA,262_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6049676.fa,3.225105740887016,NA,NA,NA,NA,NA,263_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6386516.fa,3.0624153747624323,NA,NA,NA,NA,NA,264_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5961757.fa,3.1128826901303643,NA,NA,NA,NA,NA,265_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6847251.fa,3.6834381549075577,NA,NA,NA,NA,NA,266_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_755921.fa,3.0866688103000968,NA,NA,NA,NA,NA,267_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_761555.fa,3.6268939463765024,NA,NA,NA,NA,NA,268_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5543069.fa,3.5549870873452254,NA,NA,NA,NA,NA,269_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_578995.fa,3.1658434041128163,NA,NA,NA,NA,NA,270_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6291257.fa,3.3253343934257678,NA,NA,NA,NA,NA,271_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_57765.fa,3.4842654305603045,NA,NA,NA,NA,NA,272_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_58538.fa,3.462762852275078,NA,NA,NA,NA,NA,273_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5504622.fa,3.195103133146381,NA,NA,NA,NA,NA,274_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5087840.fa,3.1995885677877443,NA,NA,NA,NA,NA,275_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5498755.fa,3.114195835864643,NA,NA,NA,NA,NA,276_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_15606108.fa,3.4287430188130195,NA,NA,NA,NA,NA,277_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5014266.fa,3.0801137527075935,NA,NA,NA,NA,NA,278_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_16576932.fa,3.0860297306565427,NA,NA,NA,NA,NA,279_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4914177.fa,3.205336037465061,NA,NA,NA,NA,NA,280_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6722754.fa,3.0548800072406346,NA,NA,NA,NA,NA,281_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4913997.fa,3.069739232674705,NA,NA,NA,NA,NA,282_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10648943.fa,3.0735816576649397,NA,NA,NA,NA,NA,283_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4733793.fa,3.210378481462862,NA,NA,NA,NA,NA,284_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3781147.fa,3.2521612470193526,NA,NA,NA,NA,NA,285_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4654880.fa,3.5187459892536674,NA,NA,NA,NA,NA,286_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6443682.fa,3.2365042984931387,NA,NA,NA,NA,NA,287_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4636899.fa,3.260104397064885,NA,NA,NA,NA,NA,288_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4972312.fa,3.0626263509540497,NA,NA,NA,NA,NA,289_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4584423.fa,3.1223602039634883,NA,NA,NA,NA,NA,290_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_27089389.fa,3.0977031081343043,NA,NA,NA,NA,NA,291_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4426701.fa,3.0662391910426385,NA,NA,NA,NA,NA,292_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9164538.fa,3.1583958730074624,NA,NA,NA,NA,NA,293_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4342363.fa,3.2213168246565718,NA,NA,NA,NA,NA,294_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6734364.fa,3.1108488730388077,NA,NA,NA,NA,NA,295_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4209579.fa,3.666370472291269,NA,NA,NA,NA,NA,296_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_15809816.fa,3.0966512169709186,NA,NA,NA,NA,NA,297_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_418855.fa,3.1290726588531843,NA,NA,NA,NA,NA,298_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5231630.fa,3.1036161744043897,NA,NA,NA,NA,NA,299_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6590808.fa,3.2670889514791717,NA,NA,NA,NA,NA,300_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4177691.fa,3.0713960567419716,NA,NA,NA,NA,NA,301_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_32318198.fa,3.110055364824845,NA,NA,NA,NA,NA,302_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9482113.fa,4.97485618378903,NA,NA,NA,NA,NA,303_1,NA,NA,5,99.08,98.63,NA,NA
Schorn_k141_1169176.fa,3.0525548081484817,NA,NA,NA,NA,NA,304_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_411599.fa,3.2721439695006618,NA,NA,NA,NA,NA,305_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4586802.fa,3.462662107372581,NA,NA,NA,NA,NA,306_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6437009.fa,3.1749604507895453,NA,NA,NA,NA,NA,307_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_408981.fa,3.2361932499203507,NA,NA,NA,NA,NA,308_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4889339.fa,3.1792063577475287,NA,NA,NA,NA,NA,309_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3840125.fa,3.6313693017101065,NA,NA,NA,NA,NA,310_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_28535939.fa,3.1272952139320918,NA,NA,NA,NA,NA,311_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4686786.fa,3.279041573173397,NA,NA,NA,NA,NA,312_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5175710.fa,3.2849220314281924,NA,NA,NA,NA,NA,313_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3736791.fa,3.109184617631371,NA,NA,NA,NA,NA,314_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3716447.fa,3.338539850670456,NA,NA,NA,NA,NA,315_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4103147.fa,3.137745934784734,NA,NA,NA,NA,NA,316_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_894632.fa,3.1375329757340937,NA,NA,NA,NA,NA,317_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_18275061.fa,3.0725933140214616,NA,NA,NA,NA,NA,318_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_361699.fa,3.066364679456294,NA,NA,NA,NA,NA,319_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4725430.fa,3.5120384329699825,NA,NA,NA,NA,NA,320_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3579027.fa,3.620788036947565,NA,NA,NA,NA,NA,321_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4947430.fa,3.522083283223357,NA,NA,NA,NA,NA,322_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5279356.fa,3.4213265138617457,NA,NA,NA,NA,NA,323_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3578995.fa,3.468052578237504,NA,NA,NA,NA,NA,324_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5290998.fa,3.2221649135409556,NA,NA,NA,NA,NA,325_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3565071.fa,3.253848463746235,NA,NA,NA,NA,NA,326_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_571560.fa,3.3212140972088333,NA,NA,NA,NA,NA,327_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4483175.fa,3.1715926694384065,NA,NA,NA,NA,NA,328_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_28823555.fa,3.3804543597219974,NA,NA,NA,NA,NA,329_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6338241.fa,3.1472920240918962,NA,NA,NA,NA,NA,330_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3557151.fa,3.3023432243800857,NA,NA,NA,NA,NA,331_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3534511.fa,3.0625841639141513,NA,NA,NA,NA,NA,332_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3574377.fa,3.1611952802071306,NA,NA,NA,NA,NA,333_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_345605.fa,3.2721960463017203,NA,NA,NA,NA,NA,334_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4964702.fa,3.3640358456797177,NA,NA,NA,NA,NA,335_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6056376.fa,3.4059875916763875,NA,NA,NA,NA,NA,336_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6159642.fa,3.3204692064531978,NA,NA,NA,NA,NA,337_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3275580.fa,3.416665720686156,NA,NA,NA,NA,NA,338_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_488179.fa,3.2574458539842515,NA,NA,NA,NA,NA,339_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3270252.fa,3.1289278336807187,NA,NA,NA,NA,NA,340_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3909155.fa,3.0715613920373546,NA,NA,NA,NA,NA,341_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3269041.fa,3.2911977096980563,NA,NA,NA,NA,NA,342_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5782567.fa,3.4351234558922163,NA,NA,NA,NA,NA,343_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3022440.fa,3.301686878168492,NA,NA,NA,NA,NA,344_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5380198.fa,3.0627107127417865,NA,NA,NA,NA,NA,345_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5673111.fa,3.2561779975199974,NA,NA,NA,NA,NA,346_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5052829.fa,3.09587039244936,NA,NA,NA,NA,NA,347_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2998503.fa,3.359545003295436,NA,NA,NA,NA,NA,348_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3930199.fa,3.604900848003664,NA,NA,NA,NA,NA,349_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_307947.fa,3.3292561773385065,NA,NA,NA,NA,NA,350_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4682250.fa,3.2924668862353403,NA,NA,NA,NA,NA,351_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2934779.fa,3.5463206557749505,NA,NA,NA,NA,NA,352_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_15017233.fa,3.2493711613914904,NA,NA,NA,NA,NA,353_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_557720.fa,3.0859497795366737,NA,NA,NA,NA,NA,354_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2915769.fa,3.2540656924524782,NA,NA,NA,NA,NA,355_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_635620.fa,3.076533264523297,NA,NA,NA,NA,NA,356_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_3059632.fa,3.336658524615686,NA,NA,NA,NA,NA,357_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_7112492.fa,3.4411292604179025,NA,NA,NA,NA,NA,358_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2859145.fa,3.1198899965069375,NA,NA,NA,NA,NA,359_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5553940.fa,3.23304195729064,NA,NA,NA,NA,NA,360_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2788285.fa,3.1264948050097203,NA,NA,NA,NA,NA,361_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6847269.fa,3.7247876809132276,NA,NA,NA,NA,NA,362_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2731428.fa,3.2038758136789776,NA,NA,NA,NA,NA,363_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5342254.fa,3.1161394928707,NA,NA,NA,NA,NA,364_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2687830.fa,3.1073237053692835,NA,NA,NA,NA,NA,365_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_918602.fa,3.6332441287263166,NA,NA,NA,NA,NA,366_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_76877.fa,3.3448188094826863,NA,NA,NA,NA,NA,367_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_20319607.fa,3.0791401797643214,NA,NA,NA,NA,NA,368_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4394978.fa,3.0618663565277235,NA,NA,NA,NA,NA,369_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2674536.fa,3.26916522183034,NA,NA,NA,NA,NA,370_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2640313.fa,3.1424750129259795,NA,NA,NA,NA,NA,371_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_300272.fa,3.1454483265381223,NA,NA,NA,NA,NA,372_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2615375.fa,3.127694865886585,NA,NA,NA,NA,NA,373_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3556958.fa,3.4558072225614564,NA,NA,NA,NA,NA,374_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2594959.fa,3.069365574572488,NA,NA,NA,NA,NA,375_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_6128197.fa,3.1268588101285935,NA,NA,NA,NA,NA,376_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_19459623.fa,3.1219556103029804,NA,NA,NA,NA,NA,377_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2572705.fa,3.704840475788552,NA,NA,NA,NA,NA,378_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3059897.fa,3.4272151562630606,NA,NA,NA,NA,NA,379_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2448648.fa,3.083343323135224,NA,NA,NA,NA,NA,380_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3845378.fa,3.1258388259746868,NA,NA,NA,NA,NA,381_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2374854.fa,3.6492060054305315,NA,NA,NA,NA,NA,382_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4883816.fa,3.0892951180843102,NA,NA,NA,NA,NA,383_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2374752.fa,3.144156561782524,NA,NA,NA,NA,NA,384_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_820736.fa,3.1438767553900444,NA,NA,NA,NA,NA,385_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2355200.fa,3.0661973535124387,NA,NA,NA,NA,NA,386_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_459260.fa,3.2157190298008325,NA,NA,NA,NA,NA,387_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2870753.fa,3.3116196765479358,NA,NA,NA,NA,NA,388_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_227483.fa,3.191418415266088,NA,NA,NA,NA,NA,389_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_5449819.fa,3.623138599604978,NA,NA,NA,NA,NA,390_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2219258.fa,3.1114147782770734,NA,NA,NA,NA,NA,391_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_66852.fa,3.2191452009911985,NA,NA,NA,NA,NA,392_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2172827.fa,3.109676993584756,NA,NA,NA,NA,NA,393_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5799460.fa,3.2079098662263448,NA,NA,NA,NA,NA,394_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2147183.fa,3.3545982263436374,NA,NA,NA,NA,NA,395_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3232074.fa,3.2669308537410213,NA,NA,NA,NA,NA,396_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2137226.fa,3.4209015048677687,NA,NA,NA,NA,NA,397_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5545278.fa,3.1384904701823966,NA,NA,NA,NA,NA,398_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2104301.fa,3.3839105434729784,NA,NA,NA,NA,NA,399_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4327120.fa,3.3743853564904267,NA,NA,NA,NA,NA,400_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2386563.fa,3.334250210312084,NA,NA,NA,NA,NA,401_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4643720.fa,3.3175940797612915,NA,NA,NA,NA,NA,402_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3120684.fa,3.3596514558493187,NA,NA,NA,NA,NA,403_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_4663907.fa,3.05021709297223,NA,NA,NA,NA,NA,404_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2102.fa,3.0516904542321535,NA,NA,NA,NA,NA,405_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_3718883.fa,3.689197527562518,NA,NA,NA,NA,NA,406_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5450440.fa,3.0588555639962127,NA,NA,NA,NA,NA,407_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2079237.fa,3.0609780121747416,NA,NA,NA,NA,NA,408_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5065204.fa,3.5346983530240017,NA,NA,NA,NA,NA,409_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2050821.fa,3.1594097905463654,NA,NA,NA,NA,NA,410_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_4823998.fa,3.5227710717808725,NA,NA,NA,NA,NA,411_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2023735.fa,3.064352500651009,NA,NA,NA,NA,NA,412_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_5739398.fa,3.26045229296202,NA,NA,NA,NA,NA,413_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_191717.fa,3.3270817821256458,NA,NA,NA,NA,NA,414_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_19986732.fa,3.1205180970198687,NA,NA,NA,NA,NA,415_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1890917.fa,3.1337533775700104,NA,NA,NA,NA,NA,416_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2761400.fa,3.1867522663266628,NA,NA,NA,NA,NA,417_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1825014.fa,3.2735478559085927,NA,NA,NA,NA,NA,418_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_870270.fa,3.2092362334129034,NA,NA,NA,NA,NA,419_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1682298.fa,3.1672381421398192,NA,NA,NA,NA,NA,420_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2151117.fa,3.1247798823319317,NA,NA,NA,NA,NA,421_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_2791074.fa,3.5955174076014917,NA,NA,NA,NA,NA,422_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1563892.fa,3.3838702788260093,NA,NA,NA,NA,NA,423_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_33283254.fa,3.699782554921197,NA,NA,NA,NA,NA,424_0,NA,NA,1,NA,NA,NA,NA
Rubio_Protillo_k141_1489172.fa,3.0748139326293105,NA,NA,NA,NA,NA,425_0,NA,NA,1,NA,NA,NA,NA
